"","X","cp","ville","cle","montantMoyen","montantCourt","dpt","nb"
"3839",3839,33000,"BORDEAUX","DR303",258000,25.8,"33",1
"3840",3840,33000,"BORDEAUX","DR306",70000,7,"33",1
"3841",3841,33000,"BORDEAUX","DR336",140000,14,"33",1
"3842",3842,33000,"BORDEAUX","DR37",120000,12,"33",1
"3843",3843,33000,"BORDEAUX","DR388",34166.6666666667,3.41666666666667,"33",3
"3844",3844,33000,"BORDEAUX","DR390",112500,11.25,"33",1
"3845",3845,33000,"BORDEAUX","DR399",333300,33.33,"33",2
"3846",3846,33000,"BORDEAUX","DR48",90000,9,"33",1
"3847",3847,33000,"BORDEAUX","DR51",80000,8,"33",1
"3848",3848,33000,"BORDEAUX","DR53",158285,15.8285,"33",2
"3849",3849,33000,"BORDEAUX","DR87",155000,15.5,"33",1
"3850",3850,33000,"BORDEAUX","DR91",126750,12.675,"33",1
"3851",3851,33000,"BORDEAUX","DR94",153000,15.3,"33",1
"3852",3852,33000,"BORDEAUX","DR96",105000,10.5,"33",1
"3853",3853,33000,"BORDEAUX","DS11",175000,17.5,"33",2
"3854",3854,33000,"BORDEAUX","DS12",230000,23,"33",4
"3855",3855,33000,"BORDEAUX","DS123",140500,14.05,"33",1
"3856",3856,33000,"BORDEAUX","DS134",2e+05,20,"33",1
"3857",3857,33000,"BORDEAUX","DS137",3010,0.301,"33",2
"3858",3858,33000,"BORDEAUX","DS144",99000,9.9,"33",1
"3859",3859,33000,"BORDEAUX","DS198",135000,13.5,"33",2
"3860",3860,33000,"BORDEAUX","DS200",120360,12.036,"33",1
"3861",3861,33000,"BORDEAUX","DS205",150000,15,"33",1
"3862",3862,33000,"BORDEAUX","DS231",281500,28.15,"33",1
"3863",3863,33000,"BORDEAUX","DS42",175000,17.5,"33",2
"3864",3864,33000,"BORDEAUX","DT11",1e+05,10,"33",2
"3865",3865,33000,"BORDEAUX","DT128",70000,7,"33",1
"3866",3866,33000,"BORDEAUX","DT163",210000,21,"33",1
"3867",3867,33000,"BORDEAUX","DT197",180000,18,"33",2
"3868",3868,33000,"BORDEAUX","DT199",176000,17.6,"33",1
"3869",3869,33000,"BORDEAUX","DT219",246500,24.65,"33",4
"3870",3870,33000,"BORDEAUX","DT226",1500,0.15,"33",1
"3871",3871,33000,"BORDEAUX","DT28",1044510,104.451,"33",1
"3872",3872,33000,"BORDEAUX","DT29",79000,7.9,"33",1
"3873",3873,33000,"BORDEAUX","DT38",99000,9.9,"33",1
"3874",3874,33000,"BORDEAUX","DT48",204149.16,20.414916,"33",2
"3875",3875,33000,"BORDEAUX","DT49",202500,20.25,"33",5
"3876",3876,33000,"BORDEAUX","DT52",139550,13.955,"33",1
"3877",3877,33000,"BORDEAUX","DT67",280000,28,"33",1
"3878",3878,33000,"BORDEAUX","DU107",95250,9.525,"33",2
"3879",3879,33000,"BORDEAUX","DU114",110000,11,"33",1
"3880",3880,33000,"BORDEAUX","DU119",313840,31.384,"33",2
"3881",3881,33000,"BORDEAUX","DU13",635000,63.5,"33",1
"3882",3882,33000,"BORDEAUX","DU142",112000,11.2,"33",1
"3883",3883,33000,"BORDEAUX","DU15",635000,63.5,"33",1
"3884",3884,33000,"BORDEAUX","DU247",162833.333333333,16.2833333333333,"33",6
"3885",3885,33000,"BORDEAUX","DU258",99242.29,9.924229,"33",1
"3886",3886,33000,"BORDEAUX","DU276",251750,25.175,"33",4
"3887",3887,33000,"BORDEAUX","DU29",129000,12.9,"33",1
"3888",3888,33000,"BORDEAUX","DU292",360000,36,"33",2
"3889",3889,33000,"BORDEAUX","DU3",455500,45.55,"33",1
"3890",3890,33000,"BORDEAUX","DU314",189000,18.9,"33",2
"3891",3891,33000,"BORDEAUX","DU317",143050,14.305,"33",2
"3892",3892,33000,"BORDEAUX","DU331",16000,1.6,"33",1
"3893",3893,33000,"BORDEAUX","DU387",147000,14.7,"33",1
"3894",3894,33000,"BORDEAUX","DU417",324200,32.42,"33",1
"3895",3895,33000,"BORDEAUX","DU48",475000,47.5,"33",1
"3896",3896,33000,"BORDEAUX","DU71",1e+05,10,"33",1
"3897",3897,33000,"BORDEAUX","DU78",152000,15.2,"33",1
"3898",3898,33000,"BORDEAUX","DU81",192000,19.2,"33",1
"3899",3899,33000,"BORDEAUX","DU90",121800,12.18,"33",1
"3900",3900,33000,"BORDEAUX","DV101",1e+05,10,"33",2
"3901",3901,33000,"BORDEAUX","DV180",455500,45.55,"33",1
"3902",3902,33000,"BORDEAUX","DV181",114000,11.4,"33",1
"3903",3903,33000,"BORDEAUX","DV26",434635,43.4635,"33",2
"3904",3904,33000,"BORDEAUX","DV8",1500,0.15,"33",1
"3905",3905,33000,"BORDEAUX","DW193",155800,15.58,"33",4
"3906",3906,33000,"BORDEAUX","DW243",160000,16,"33",2
"3907",3907,33000,"BORDEAUX","DW40",150000,15,"33",1
"3908",3908,33000,"BORDEAUX","DW66",221400,22.14,"33",4
"3909",3909,33000,"BORDEAUX","DW83",640000,64,"33",1
"3910",3910,33000,"BORDEAUX","DX120",482500,48.25,"33",2
"3911",3911,33000,"BORDEAUX","DX121",469400,46.94,"33",5
"3912",3912,33000,"BORDEAUX","DX133",76000,7.6,"33",1
"3913",3913,33000,"BORDEAUX","DX136",501000,50.1,"33",6
"3914",3914,33000,"BORDEAUX","DX137",501000,50.1,"33",1
"3915",3915,33000,"BORDEAUX","DX231",270000,27,"33",5
"3916",3916,33000,"BORDEAUX","DX8",96500,9.65,"33",4
"3917",3917,33000,"BORDEAUX","DX99",31000,3.1,"33",2
"3918",3918,33000,"BORDEAUX","DY30",118250,11.825,"33",2
"3919",3919,33000,"BORDEAUX","DY36",25000,2.5,"33",1
"3920",3920,33000,"BORDEAUX","DY50",1039500,103.95,"33",1
"3921",3921,33000,"BORDEAUX","EA68",920000,92,"33",1
"3922",3922,33000,"BORDEAUX","EB125",97900,9.79,"33",1
"3923",3923,33000,"BORDEAUX","EB17",301765.454545455,30.1765454545455,"33",11
"3924",3924,33000,"BORDEAUX","EB184",255875,25.5875,"33",4
"3925",3925,33000,"BORDEAUX","EB191",186650,18.665,"33",2
"3926",3926,33000,"BORDEAUX","EB72",130000,13,"33",2
"3927",3927,33000,"BORDEAUX","EB75",15000,1.5,"33",1
"3928",3928,33000,"BORDEAUX","EB92",560000,56,"33",1
"3929",3929,33000,"BORDEAUX","EC44",109825,10.9825,"33",2
"3930",3930,33000,"BORDEAUX","ER63",735000,73.5,"33",1
"3931",3931,33000,"BORDEAUX","ES169",1070000,107,"33",1
"3932",3932,33000,"BORDEAUX","ET50",430000,43,"33",4
"3933",3933,33000,"BORDEAUX","EU10",240000,24,"33",6
"3934",3934,33000,"BORDEAUX","EU178",25000,2.5,"33",1
"3935",3935,33000,"BORDEAUX","EU6",350000,35,"33",1
"3936",3936,33000,"BORDEAUX","EU81",3e+05,30,"33",1
"3937",3937,33000,"BORDEAUX","EV109",660000,66,"33",1
"3938",3938,33000,"BORDEAUX","EV2",320000,32,"33",1
"3939",3939,33000,"BORDEAUX","EV210",515000,51.5,"33",2
"3940",3940,33000,"BORDEAUX","EV238",12500,1.25,"33",1
"3941",3941,33000,"BORDEAUX","EV30",1700000,170,"33",7
"3942",3942,33000,"BORDEAUX","EV71",273000,27.3,"33",1
"3943",3943,33000,"BORDEAUX","EV90",435000,43.5,"33",5
"3944",3944,33000,"BORDEAUX","EW201",226000,22.6,"33",2
"3945",3945,33000,"BORDEAUX","EW292",588800,58.88,"33",1
"3946",3946,33000,"BORDEAUX","EW296",588800,58.88,"33",1
"3947",3947,33000,"BORDEAUX","EW297",588800,58.88,"33",1
"3948",3948,33000,"BORDEAUX","EX232",40000,4,"33",1
"3949",3949,33000,"BORDEAUX","EX59",838000,83.8,"33",1
"3950",3950,33000,"BORDEAUX","EY104",349000,34.9,"33",2
"3951",3951,33000,"BORDEAUX","EY160",323110,32.311,"33",2
"3952",3952,33000,"BORDEAUX","EY192",1e+05,10,"33",2
"3953",3953,33000,"BORDEAUX","EY210",509200,50.92,"33",1
"3954",3954,33000,"BORDEAUX","EY61",103666.666666667,10.3666666666667,"33",3
"3955",3955,33000,"BORDEAUX","EY68",721400,72.14,"33",1
"3956",3956,33000,"BORDEAUX","HA167",160000,16,"33",2
"3957",3957,33000,"BORDEAUX","HA191",70500,7.05,"33",5
"3958",3958,33000,"BORDEAUX","HA61",274666.666666667,27.4666666666667,"33",3
"3959",3959,33000,"BORDEAUX","HA85",53000,5.3,"33",3
"3960",3960,33000,"BORDEAUX","HA90",149000,14.9,"33",2
"3961",3961,33000,"BORDEAUX","HB1",128000,12.8,"33",1
"3962",3962,33000,"BORDEAUX","HB10",210000,21,"33",2
"3963",3963,33000,"BORDEAUX","HB103",215000,21.5,"33",1
"3964",3964,33000,"BORDEAUX","HB108",340000,34,"33",2
"3965",3965,33000,"BORDEAUX","HB199",216000,21.6,"33",1
"3966",3966,33000,"BORDEAUX","HB225",114000,11.4,"33",4
"3967",3967,33000,"BORDEAUX","HB23",94900,9.49,"33",1
"3968",3968,33000,"BORDEAUX","HB249",118880,11.888,"33",2
"3969",3969,33000,"BORDEAUX","HB87",2e+05,20,"33",2
"3970",3970,33000,"BORDEAUX","HB98",249000,24.9,"33",1
"3971",3971,33000,"BORDEAUX","HC2",2e+05,20,"33",2
"3972",3972,33000,"BORDEAUX","HC64",122000,12.2,"33",2
"3973",3973,33000,"BORDEAUX","HC87",1450000,145,"33",1
"3974",3974,33000,"BORDEAUX","HD172",130000,13,"33",1
"3975",3975,33000,"BORDEAUX","HD175",92333.3333333333,9.23333333333333,"33",3
"3976",3976,33000,"BORDEAUX","HD216",2e+05,20,"33",1
"3977",3977,33000,"BORDEAUX","HD229",157000,15.7,"33",1
"3978",3978,33000,"BORDEAUX","HD252",239550,23.955,"33",1
"3979",3979,33000,"BORDEAUX","HD257",1000,0.1,"33",1
"3980",3980,33000,"BORDEAUX","HD262",160000,16,"33",2
"3981",3981,33000,"BORDEAUX","HD283",5e+05,50,"33",2
"3982",3982,33000,"BORDEAUX","HD286",218400,21.84,"33",2
"3983",3983,33000,"BORDEAUX","HD297",562050,56.205,"33",1
"3984",3984,33000,"BORDEAUX","HD298",270000,27,"33",1
"3985",3985,33000,"BORDEAUX","HD33",128000,12.8,"33",2
"3986",3986,33000,"BORDEAUX","HD345",151030,15.103,"33",1
"3987",3987,33000,"BORDEAUX","HD369",261646,26.1646,"33",1
"3988",3988,33000,"BORDEAUX","HD373",189000,18.9,"33",1
"3989",3989,33000,"BORDEAUX","HD413",37037,3.7037,"33",1
"3990",3990,33000,"BORDEAUX","HD46",1e+06,100,"33",1
"3991",3991,33000,"BORDEAUX","HD50",650000,65,"33",2
"3992",3992,33000,"BORDEAUX","HD51",307500,30.75,"33",4
"3993",3993,33000,"BORDEAUX","HD59",7e+06,700,"33",1
"3994",3994,33000,"BORDEAUX","HD60",3752450,375.245,"33",2
"3995",3995,33000,"BORDEAUX","HD85",330000,33,"33",1
"3996",3996,33000,"BORDEAUX","HE104",685000,68.5,"33",1
"3997",3997,33000,"BORDEAUX","HE105",415500,41.55,"33",2
"3998",3998,33000,"BORDEAUX","HE128",449340,44.934,"33",1
"3999",3999,33000,"BORDEAUX","HE150",278214,27.8214,"33",2
"4000",4000,33000,"BORDEAUX","HE180",250000,25,"33",1
"4001",4001,33000,"BORDEAUX","HE194",241400,24.14,"33",1
"4002",4002,33000,"BORDEAUX","HE200",195000,19.5,"33",1
"4003",4003,33000,"BORDEAUX","HE204",121500,12.15,"33",1
"4004",4004,33000,"BORDEAUX","HE22",225500,22.55,"33",1
"4005",4005,33000,"BORDEAUX","HE238",130000,13,"33",1
"4006",4006,33000,"BORDEAUX","HE25",208395.5,20.83955,"33",2
"4007",4007,33000,"BORDEAUX","HE253",225000,22.5,"33",2
"4008",4008,33000,"BORDEAUX","HE264",340000,34,"33",1
"4009",4009,33000,"BORDEAUX","HE287",127000,12.7,"33",1
"4010",4010,33000,"BORDEAUX","HE288",250000,25,"33",1
"4011",4011,33000,"BORDEAUX","HE296",45000,4.5,"33",2
"4012",4012,33000,"BORDEAUX","HE3",401980.06,40.198006,"33",1
"4013",4013,33000,"BORDEAUX","HE33",139000,13.9,"33",1
"4014",4014,33000,"BORDEAUX","HE336",460000,46,"33",3
"4015",4015,33000,"BORDEAUX","HE422",164500,16.45,"33",1
"4016",4016,33000,"BORDEAUX","HE424",118000,11.8,"33",1
"4017",4017,33000,"BORDEAUX","HE425",364000,36.4,"33",1
"4018",4018,33000,"BORDEAUX","HE427",121000,12.1,"33",2
"4019",4019,33000,"BORDEAUX","HE43",205000,20.5,"33",2
"4020",4020,33000,"BORDEAUX","HE437",217490,21.749,"33",1
"4021",4021,33000,"BORDEAUX","HE54",143000,14.3,"33",3
"4022",4022,33000,"BORDEAUX","HE78",120000,12,"33",1
"4023",4023,33000,"BORDEAUX","HE83",150000,15,"33",1
"4024",4024,33000,"BORDEAUX","HI105",222000,22.2,"33",1
"4025",4025,33000,"BORDEAUX","HI124",170000,17,"33",1
"4026",4026,33000,"BORDEAUX","HI130",180000,18,"33",1
"4027",4027,33000,"BORDEAUX","HI25",496000,49.6,"33",1
"4028",4028,33000,"BORDEAUX","HI31",419150,41.915,"33",1
"4029",4029,33000,"BORDEAUX","HI34",115000,11.5,"33",2
"4030",4030,33000,"BORDEAUX","HI4",550000,55,"33",4
"4031",4031,33000,"BORDEAUX","HI43",97500,9.75,"33",2
"4032",4032,33000,"BORDEAUX","HK142",251000,25.1,"33",2
"4033",4033,33000,"BORDEAUX","HK157",380000,38,"33",1
"4034",4034,33000,"BORDEAUX","HK172",185000,18.5,"33",6
"4035",4035,33000,"BORDEAUX","HK186",95000,9.5,"33",1
"4036",4036,33000,"BORDEAUX","HK224",638900,63.89,"33",3
"4037",4037,33000,"BORDEAUX","HK225",316350,31.635,"33",2
"4038",4038,33000,"BORDEAUX","HK48",345000,34.5,"33",4
"4039",4039,33000,"BORDEAUX","HK6",466650,46.665,"33",1
"4040",4040,33000,"BORDEAUX","HK82",318483,31.8483,"33",3
"4041",4041,33000,"BORDEAUX","HK9",440000,44,"33",1
"4042",4042,33000,"BORDEAUX","HK95",340000,34,"33",4
"4043",4043,33000,"BORDEAUX","HL137",322000,32.2,"33",5
"4044",4044,33000,"BORDEAUX","HL174",73500,7.35,"33",3
"4045",4045,33000,"BORDEAUX","HL181",75000,7.5,"33",3
"4046",4046,33000,"BORDEAUX","HL290",116500,11.65,"33",1
"4047",4047,33000,"BORDEAUX","HL33",345600,34.56,"33",5
"4048",4048,33000,"BORDEAUX","HL45",169000,16.9,"33",2
"4049",4049,33000,"BORDEAUX","HL63",1,1e-04,"33",1
"4050",4050,33000,"BORDEAUX","HM143",107300,10.73,"33",1
"4051",4051,33000,"BORDEAUX","HM73",255000,25.5,"33",2
"4052",4052,33000,"BORDEAUX","HN114",78000,7.8,"33",1
"4053",4053,33000,"BORDEAUX","HN118",73500,7.35,"33",1
"4054",4054,33000,"BORDEAUX","HN12",455000,45.5,"33",4
"4055",4055,33000,"BORDEAUX","HN182",286281.818181818,28.6281818181818,"33",11
"4056",4056,33000,"BORDEAUX","HN207",298700,29.87,"33",2
"4057",4057,33000,"BORDEAUX","HN43",170892,17.0892,"33",2
"4058",4058,33000,"BORDEAUX","HN44",561000,56.1,"33",2
"4059",4059,33000,"BORDEAUX","HO118",549000,54.9,"33",2
"4060",4060,33000,"BORDEAUX","HO131",450000,45,"33",4
"4061",4061,33000,"BORDEAUX","HO21",646000,64.6,"33",1
"4062",4062,33000,"BORDEAUX","HO31",232530,23.253,"33",2
"4063",4063,33000,"BORDEAUX","HO55",190000,19,"33",1
"4064",4064,33000,"BORDEAUX","HO57",636825,63.6825,"33",2
"4065",4065,33000,"BORDEAUX","HO58",39000,3.9,"33",1
"4066",4066,33000,"BORDEAUX","HO72",875000,87.5,"33",1
"4067",4067,33000,"BORDEAUX","HP133",274010,27.401,"33",2
"4068",4068,33000,"BORDEAUX","HP203",140666.666666667,14.0666666666667,"33",3
"4069",4069,33000,"BORDEAUX","HR105",182000,18.2,"33",2
"4070",4070,33000,"BORDEAUX","HR134",620000,62,"33",4
"4071",4071,33000,"BORDEAUX","HR162",912000,91.2,"33",2
"4072",4072,33000,"BORDEAUX","HR180",525980,52.598,"33",1
"4073",4073,33000,"BORDEAUX","HR269",29000,2.9,"33",1
"4074",4074,33000,"BORDEAUX","HR289",697000,69.7,"33",1
"4075",4075,33000,"BORDEAUX","HR300",336000,33.6,"33",2
"4076",4076,33000,"BORDEAUX","HR43",110000,11,"33",1
"4077",4077,33000,"BORDEAUX","HS102",697000,69.7,"33",1
"4078",4078,33000,"BORDEAUX","HS79",697000,69.7,"33",1
"4079",4079,33000,"BORDEAUX","HT113",459911,45.9911,"33",2
"4080",4080,33000,"BORDEAUX","HT161",287000,28.7,"33",2
"4081",4081,33000,"BORDEAUX","HT162",473800,47.38,"33",1
"4082",4082,33000,"BORDEAUX","HT186",449000,44.9,"33",1
"4083",4083,33000,"BORDEAUX","HT308",325000,32.5,"33",1
"4084",4084,33000,"BORDEAUX","HT53",396000,39.6,"33",1
"4085",4085,33000,"BORDEAUX","HT8",161375,16.1375,"33",4
"4086",4086,33000,"BORDEAUX","HU125",695000,69.5,"33",3
"4087",4087,33000,"BORDEAUX","HV1",199000,19.9,"33",2
"4088",4088,33000,"BORDEAUX","HV14",260000,26,"33",2
"4089",4089,33000,"BORDEAUX","HV53",531000,53.1,"33",1
"4090",4090,33000,"BORDEAUX","HV59",834550,83.455,"33",1
"4091",4091,33000,"BORDEAUX","HV89",151000,15.1,"33",1
"4092",4092,33000,"BORDEAUX","HW247",1558000,155.8,"33",4
"4093",4093,33000,"BORDEAUX","HW27",379500,37.95,"33",1
"4094",4094,33000,"BORDEAUX","HW60",550000,55,"33",1
"4095",4095,33000,"BORDEAUX","HW61",350711,35.0711,"33",1
"4096",4096,33000,"BORDEAUX","HW78",580000,58,"33",2
"4097",4097,33000,"BORDEAUX","HX4",1e+05,10,"33",1
"4098",4098,33000,"BORDEAUX","HY164",110000,11,"33",2
"4099",4099,33000,"BORDEAUX","HY167",279900,27.99,"33",1
"4100",4100,33000,"BORDEAUX","HY195",380500,38.05,"33",2
"4101",4101,33000,"BORDEAUX","HY28",89000,8.9,"33",2
"4102",4102,33000,"BORDEAUX","HY56",156000,15.6,"33",2
"4103",4103,33000,"BORDEAUX","IA131",295450,29.545,"33",4
"4104",4104,33000,"BORDEAUX","IA160",490000,49,"33",1
"4105",4105,33000,"BORDEAUX","IA2",231666.666666667,23.1666666666667,"33",3
"4106",4106,33000,"BORDEAUX","IA3",417980,41.798,"33",2
"4107",4107,33000,"BORDEAUX","IB101",142000,14.2,"33",1
"4108",4108,33000,"BORDEAUX","IB28",104000,10.4,"33",1
"4109",4109,33000,"BORDEAUX","IB98",390000,39,"33",1
"4110",4110,33000,"BORDEAUX","IC178",197500,19.75,"33",1
"4111",4111,33000,"BORDEAUX","IC268",320000,32,"33",2
"4112",4112,33000,"BORDEAUX","IC269",2e+05,20,"33",1
"4113",4113,33000,"BORDEAUX","IC51",404000,40.4,"33",1
"4114",4114,33000,"BORDEAUX","ID121",170250,17.025,"33",4
"4115",4115,33000,"BORDEAUX","ID148",750000,75,"33",4
"4116",4116,33000,"BORDEAUX","ID211",106000,10.6,"33",1
"4117",4117,33000,"BORDEAUX","ID215",450000,45,"33",2
"4118",4118,33000,"BORDEAUX","ID257",178000,17.8,"33",2
"4119",4119,33000,"BORDEAUX","ID259",337750,33.775,"33",3
"4120",4120,33000,"BORDEAUX","ID3",2e+05,20,"33",4
"4121",4121,33000,"BORDEAUX","ID324",179775,17.9775,"33",4
"4122",4122,33000,"BORDEAUX","ID353",490000,49,"33",1
"4123",4123,33000,"BORDEAUX","ID356",450000,45,"33",1
"4124",4124,33000,"BORDEAUX","ID359",238900,23.89,"33",2
"4125",4125,33000,"BORDEAUX","ID390",414965.789473684,41.4965789473684,"33",38
"4126",4126,33000,"BORDEAUX","ID393",301500,30.15,"33",4
"4127",4127,33000,"BORDEAUX","ID398",215074.8,21.50748,"33",5
"4128",4128,33000,"BORDEAUX","ID400",403300,40.33,"33",2
"4129",4129,33000,"BORDEAUX","IE7",230000,23,"33",2
"4130",4130,33000,"BORDEAUX","IH138",104000,10.4,"33",2
"4131",4131,33000,"BORDEAUX","IH218",522700,52.27,"33",1
"4132",4132,33000,"BORDEAUX","IH222",81500,8.15,"33",1
"4133",4133,33000,"BORDEAUX","IK19",260094,26.0094,"33",4
"4134",4134,33000,"BORDEAUX","IK21",105000,10.5,"33",3
"4135",4135,33000,"BORDEAUX","IK24",109000,10.9,"33",2
"4136",4136,33000,"BORDEAUX","IL118",88900,8.89,"33",3
"4137",4137,33000,"BORDEAUX","IL147",818620,81.862,"33",1
"4138",4138,33000,"BORDEAUX","IL76",8e+05,80,"33",1
"4139",4139,33000,"BORDEAUX","IL81",235000,23.5,"33",4
"4140",4140,33000,"BORDEAUX","IM124",380000,38,"33",1
"4141",4141,33000,"BORDEAUX","IN1",137500,13.75,"33",4
"4142",4142,33000,"BORDEAUX","IN150",507000,50.7,"33",2
"4143",4143,33000,"BORDEAUX","IN28",264000,26.4,"33",2
"4144",4144,33000,"BORDEAUX","IN72",347500,34.75,"33",2
"4145",4145,33000,"BORDEAUX","IO175",355400,35.54,"33",1
"4146",4146,33000,"BORDEAUX","IO204",402000,40.2,"33",1
"4147",4147,33000,"BORDEAUX","IO243",129000,12.9,"33",2
"4148",4148,33000,"BORDEAUX","IO255",420000,42,"33",2
"4149",4149,33000,"BORDEAUX","IO288",296000,29.6,"33",4
"4150",4150,33000,"BORDEAUX","IO29",90500,9.05,"33",2
"4151",4151,33000,"BORDEAUX","IO59",168000,16.8,"33",1
"4152",4152,33000,"BORDEAUX","IR228",513000,51.3,"33",2
"4153",4153,33000,"BORDEAUX","IR76",427000,42.7,"33",1
"4154",4154,33000,"BORDEAUX","IR79",29000,2.9,"33",1
"4155",4155,33000,"BORDEAUX","IS144",630300,63.03,"33",1
"4156",4156,33000,"BORDEAUX","IS230",765630,76.563,"33",2
"4157",4157,33000,"BORDEAUX","IS26",342000,34.2,"33",2
"4158",4158,33000,"BORDEAUX","IS268",895000,89.5,"33",2
"4159",4159,33000,"BORDEAUX","IS379",210000,21,"33",3
"4160",4160,33000,"BORDEAUX","IS408",208500,20.85,"33",1
"4161",4161,33000,"BORDEAUX","IS54",286000,28.6,"33",1
"4162",4162,33000,"BORDEAUX","IT55",125000,12.5,"33",3
"4163",4163,33000,"BORDEAUX","IT89",270260,27.026,"33",1
"4164",4164,33000,"BORDEAUX","IU119",119000,11.9,"33",3
"4165",4165,33000,"BORDEAUX","IU139",188000,18.8,"33",5
"4166",4166,33000,"BORDEAUX","IU3",396000,39.6,"33",3
"4167",4167,33000,"BORDEAUX","IV134",543490,54.349,"33",1
"4168",4168,33000,"BORDEAUX","IV218",220000,22,"33",1
"4169",4169,33000,"BORDEAUX","IV221",30000,3,"33",1
"4170",4170,33000,"BORDEAUX","IW295",504650,50.465,"33",1
"4171",4171,33000,"BORDEAUX","IY119",112500,11.25,"33",2
"4172",4172,33000,"BORDEAUX","IY125",348500,34.85,"33",1
"4173",4173,33000,"BORDEAUX","IY40",363250,36.325,"33",6
"4174",4174,33000,"BORDEAUX","IY66",212000,21.2,"33",2
"4175",4175,33000,"BORDEAUX","IY83",599000,59.9,"33",1
"4176",4176,33000,"BORDEAUX","IY84",167000,16.7,"33",2
"4177",4177,33000,"BORDEAUX","IY87",1e+05,10,"33",1
"4178",4178,33000,"BORDEAUX","KA12",220700,22.07,"33",7
"4179",4179,33000,"BORDEAUX","KA32",26500,2.65,"33",2
"4180",4180,33000,"BORDEAUX","KA37",3e+05,30,"33",2
"4181",4181,33000,"BORDEAUX","KA6",370000,37,"33",1
"4182",4182,33000,"BORDEAUX","KD117",225000,22.5,"33",1
"4183",4183,33000,"BORDEAUX","KD12",124200,12.42,"33",2
"4184",4184,33000,"BORDEAUX","KD124",5000,0.5,"33",4
"4185",4185,33000,"BORDEAUX","KD151",567500,56.75,"33",3
"4186",4186,33000,"BORDEAUX","KD166",237200,23.72,"33",2
"4187",4187,33000,"BORDEAUX","KD31",211970,21.197,"33",3
"4188",4188,33000,"BORDEAUX","KD312",10000,1,"33",1
"4189",4189,33000,"BORDEAUX","KD55",5e+05,50,"33",6
"4190",4190,33000,"BORDEAUX","KD73",490000,49,"33",2
"4191",4191,33000,"BORDEAUX","KD8",107000,10.7,"33",1
"4192",4192,33000,"BORDEAUX","KE104",142460,14.246,"33",1
"4193",4193,33000,"BORDEAUX","KE122",170000,17,"33",1
"4194",4194,33000,"BORDEAUX","KE154",735000,73.5,"33",9
"4195",4195,33000,"BORDEAUX","KE157",95000,9.5,"33",2
