"","X","cp","ville","cle","montantMoyen","montantCourt","dpt","nb"
"1099",1099,14000,"CAEN","HW67",83000,8.3,"14",8
"1100",1100,14000,"CAEN","HW70",85000,8.5,"14",4
"1101",1101,14000,"CAEN","HW73",94000,9.4,"14",2
"1102",1102,14000,"CAEN","HW85",217100,21.71,"14",7
"1103",1103,14000,"CAEN","HW87",71333.3333333333,7.13333333333333,"14",3
"1104",1104,14000,"CAEN","HW99",244950,24.495,"14",4
"1105",1105,14000,"CAEN","HX18",133875,13.3875,"14",4
"1106",1106,14000,"CAEN","HX4",123550,12.355,"14",2
"1107",1107,14000,"CAEN","HZ106",75333.3333333333,7.53333333333333,"14",3
"1108",1108,14000,"CAEN","HZ110",159500,15.95,"14",8
"1109",1109,14000,"CAEN","HZ111",125657.142857143,12.5657142857143,"14",14
"1110",1110,14000,"CAEN","HZ120",130150,13.015,"14",3
"1111",1111,14000,"CAEN","HZ13",17000,1.7,"14",1
"1112",1112,14000,"CAEN","HZ23",778160,77.816,"14",2
"1113",1113,14000,"CAEN","HZ54",128152,12.8152,"14",5
"1114",1114,14000,"CAEN","HZ71",416600,41.66,"14",5
"1115",1115,14000,"CAEN","HZ88",99333.3333333333,9.93333333333333,"14",9
"1116",1116,14000,"CAEN","IA132",8500,0.85,"14",1
"1117",1117,14000,"CAEN","IA134",119750,11.975,"14",4
"1118",1118,14000,"CAEN","IA196",665000,66.5,"14",1
"1119",1119,14000,"CAEN","IA206",85000,8.5,"14",2
"1120",1120,14000,"CAEN","IA261",30000,3,"14",3
"1121",1121,14000,"CAEN","IA274",110500,11.05,"14",1
"1122",1122,14000,"CAEN","IA278",214000,21.4,"14",3
"1123",1123,14000,"CAEN","IA76",57704,5.7704,"14",2
"1124",1124,14000,"CAEN","IB219",665000,66.5,"14",1
"1125",1125,14000,"CAEN","IB220",665000,66.5,"14",1
"1126",1126,14000,"CAEN","IB221",665000,66.5,"14",2
"1127",1127,14000,"CAEN","IB224",345000,34.5,"14",5
"1128",1128,14000,"CAEN","IB273",1331340,133.134,"14",2
"1129",1129,14000,"CAEN","IB307",166000,16.6,"14",2
"1130",1130,14000,"CAEN","IB37",295000,29.5,"14",2
"1131",1131,14000,"CAEN","IB381",169900,16.99,"14",3
"1132",1132,14000,"CAEN","IB445",197603.846153846,19.7603846153846,"14",13
"1133",1133,14000,"CAEN","IB448",104571.428571429,10.4571428571429,"14",7
"1134",1134,14000,"CAEN","IB456",143000,14.3,"14",2
"1135",1135,14000,"CAEN","IB540",322630,32.263,"14",2
"1136",1136,14000,"CAEN","IB556",92500,9.25,"14",2
"1137",1137,14000,"CAEN","IB654",1200000,120,"14",4
"1138",1138,14000,"CAEN","IB91",740000,74,"14",2
"1139",1139,14000,"CAEN","IC240",1,1e-04,"14",1
"1140",1140,14000,"CAEN","IC69",68000,6.8,"14",3
"1141",1141,14000,"CAEN","IC81",162355.555555556,16.2355555555556,"14",9
"1142",1142,14000,"CAEN","IH16",128567,12.8567,"14",30
"1143",1143,14000,"CAEN","IH23",197025,19.7025,"14",4
"1144",1144,14000,"CAEN","II121",242000,24.2,"14",1
"1145",1145,14000,"CAEN","II159",215000,21.5,"14",2
"1146",1146,14000,"CAEN","II243",94000,9.4,"14",6
"1147",1147,14000,"CAEN","II244",205000,20.5,"14",4
"1148",1148,14000,"CAEN","II66",304000,30.4,"14",1
"1149",1149,14000,"CAEN","IK23",65000,6.5,"14",2
"1150",1150,14000,"CAEN","IK28",259600,25.96,"14",3
"1151",1151,14000,"CAEN","IK45",90000,9,"14",2
"1152",1152,14000,"CAEN","IK96",156912.5,15.69125,"14",12
"1153",1153,14000,"CAEN","IL139",143300,14.33,"14",2
"1154",1154,14000,"CAEN","IL140",87500,8.75,"14",1
"1155",1155,14000,"CAEN","IL152",194800,19.48,"14",2
"1156",1156,14000,"CAEN","IL153",134020,13.402,"14",2
"1157",1157,14000,"CAEN","IL210",495000,49.5,"14",1
"1158",1158,14000,"CAEN","IL253",88000,8.8,"14",1
"1159",1159,14000,"CAEN","IL26",255000,25.5,"14",4
"1160",1160,14000,"CAEN","IL272",90000,9,"14",1
"1161",1161,14000,"CAEN","IL274",90000,9,"14",1
"1162",1162,14000,"CAEN","IL298",463144.28,46.314428,"14",2
"1163",1163,14000,"CAEN","IL33",135000,13.5,"14",3
"1164",1164,14000,"CAEN","IL332",128000,12.8,"14",1
"1165",1165,14000,"CAEN","IL380",206000,20.6,"14",2
"1166",1166,14000,"CAEN","IL392",139000,13.9,"14",1
"1167",1167,14000,"CAEN","IL434",158000,15.8,"14",1
"1168",1168,14000,"CAEN","IL452",180000,18,"14",2
"1169",1169,14000,"CAEN","IL454",180000,18,"14",1
"1170",1170,14000,"CAEN","IL455",680000,68,"14",1
"1171",1171,14000,"CAEN","IL464",272666.666666667,27.2666666666667,"14",3
"1172",1172,14000,"CAEN","IL481",210000,21,"14",3
"1173",1173,14000,"CAEN","IL511",50000,5,"14",1
"1174",1174,14000,"CAEN","IL514",122500,12.25,"14",2
"1175",1175,14000,"CAEN","IL520",200500,20.05,"14",1
"1176",1176,14000,"CAEN","IL604",50000,5,"14",4
"1177",1177,14000,"CAEN","IL635",430000,43,"14",3
"1178",1178,14000,"CAEN","IL640",355333.333333333,35.5333333333333,"14",9
"1179",1179,14000,"CAEN","IM124",226000,22.6,"14",3
"1180",1180,14000,"CAEN","IM148",220350,22.035,"14",4
"1181",1181,14000,"CAEN","IM157",64700,6.47,"14",5
"1182",1182,14000,"CAEN","IM159",19000,1.9,"14",1
"1183",1183,14000,"CAEN","IM166",75250,7.525,"14",4
"1184",1184,14000,"CAEN","IM190",284309,28.4309,"14",2
"1185",1185,14000,"CAEN","IM309",485000,48.5,"14",2
"1186",1186,14000,"CAEN","IM418",465000,46.5,"14",1
"1187",1187,14000,"CAEN","IM420",465000,46.5,"14",1
"1188",1188,14000,"CAEN","IM438",16500,1.65,"14",1
"1189",1189,14000,"CAEN","IN162",305000,30.5,"14",1
"1190",1190,14000,"CAEN","IN18",129000,12.9,"14",3
"1191",1191,14000,"CAEN","IN191",342000,34.2,"14",1
"1192",1192,14000,"CAEN","IN246",72800,7.28,"14",4
"1193",1193,14000,"CAEN","IN307",120000,12,"14",1
"1194",1194,14000,"CAEN","IN309",210600,21.06,"14",1
"1195",1195,14000,"CAEN","IN334",127420,12.742,"14",4
"1196",1196,14000,"CAEN","IN364",116400,11.64,"14",3
"1197",1197,14000,"CAEN","IN366",107500,10.75,"14",6
"1198",1198,14000,"CAEN","IN368",7500,0.75,"14",1
"1199",1199,14000,"CAEN","IN431",158914.285714286,15.8914285714286,"14",7
"1200",1200,14000,"CAEN","IN474",152857.142857143,15.2857142857143,"14",7
"1201",1201,14000,"CAEN","IN478",149000,14.9,"14",3
"1202",1202,14000,"CAEN","IN491",202500,20.25,"14",2
"1203",1203,14000,"CAEN","IO125",255000,25.5,"14",2
"1204",1204,14000,"CAEN","IO214",98000,9.8,"14",2
"1205",1205,14000,"CAEN","IO224",128550,12.855,"14",1
"1206",1206,14000,"CAEN","IO282",415302,41.5302,"14",1
"1207",1207,14000,"CAEN","IO285",415302,41.5302,"14",1
"1208",1208,14000,"CAEN","IO286",415302,41.5302,"14",1
"1209",1209,14000,"CAEN","IO305",253722.66,25.372266,"14",1
"1210",1210,14000,"CAEN","IO306",238117.28,23.811728,"14",1
"1211",1211,14000,"CAEN","IO307",238117.28,23.811728,"14",1
"1212",1212,14000,"CAEN","IO37",285400,28.54,"14",1
"1213",1213,14000,"CAEN","IO68",205000,20.5,"14",1
"1214",1214,14000,"CAEN","IS109",120000,12,"14",3
"1215",1215,14000,"CAEN","IS144",61000,6.1,"14",2
"1216",1216,14000,"CAEN","IS167",23214.2857142857,2.32142857142857,"14",7
"1217",1217,14000,"CAEN","IS193",140000,14,"14",1
"1218",1218,14000,"CAEN","IS205",285000,28.5,"14",3
"1219",1219,14000,"CAEN","IS213",138500,13.85,"14",2
"1220",1220,14000,"CAEN","IS222",265100,26.51,"14",3
"1221",1221,14000,"CAEN","IS293",164000,16.4,"14",5
"1222",1222,14000,"CAEN","IS317",143000,14.3,"14",1
"1223",1223,14000,"CAEN","IS318",252000,25.2,"14",3
"1224",1224,14000,"CAEN","IS88",132000,13.2,"14",2
"1225",1225,14000,"CAEN","IT129",192000,19.2,"14",3
"1226",1226,14000,"CAEN","IT189",159000,15.9,"14",4
"1227",1227,14000,"CAEN","IT19",15000,1.5,"14",1
"1228",1228,14000,"CAEN","IT24",63000,6.3,"14",2
"1229",1229,14000,"CAEN","IT56",270000,27,"14",1
"1230",1230,14000,"CAEN","IV112",120000,12,"14",3
"1231",1231,14000,"CAEN","IV188",114880,11.488,"14",5
"1232",1232,14000,"CAEN","IV189",82900,8.29,"14",2
"1233",1233,14000,"CAEN","IV190",168425,16.8425,"14",4
"1234",1234,14000,"CAEN","IV246",122500,12.25,"14",2
"1235",1235,14000,"CAEN","IV254",129100,12.91,"14",3
"1236",1236,14000,"CAEN","IV264",159162.5,15.91625,"14",8
"1237",1237,14000,"CAEN","IV266",164600,16.46,"14",3
"1238",1238,14000,"CAEN","IV304",127200,12.72,"14",10
"1239",1239,14000,"CAEN","IV309",215000,21.5,"14",3
"1240",1240,14000,"CAEN","IV90",350000,35,"14",3
"1241",1241,14000,"CAEN","IW14",116125.714285714,11.6125714285714,"14",14
"1242",1242,14000,"CAEN","IW227",16100,1.61,"14",1
"1243",1243,14000,"CAEN","IW228",200885,20.0885,"14",10
"1244",1244,14000,"CAEN","IW255",181435.294117647,18.1435294117647,"14",17
"1245",1245,14000,"CAEN","IW256",130500,13.05,"14",2
"1246",1246,14000,"CAEN","IW279",145000,14.5,"14",3
"1247",1247,14000,"CAEN","IW89",280000,28,"14",2
"1248",1248,14000,"CAEN","IX246",85000,8.5,"14",6
"1249",1249,14000,"CAEN","IX254",81666.6666666667,8.16666666666667,"14",6
"1250",1250,14000,"CAEN","IX29",281000,28.1,"14",1
"1251",1251,14000,"CAEN","IX391",312700,31.27,"14",1
"1252",1252,14000,"CAEN","IX398",312700,31.27,"14",1
"1253",1253,14000,"CAEN","IX63",325000,32.5,"14",1
"1254",1254,14000,"CAEN","IX68",325000,32.5,"14",1
"1255",1255,14000,"CAEN","IY102",54000,5.4,"14",2
"1256",1256,14000,"CAEN","IY120",122500,12.25,"14",1
"1257",1257,14000,"CAEN","IY15",149103.846153846,14.9103846153846,"14",26
"1258",1258,14000,"CAEN","IY18",354200,35.42,"14",1
"1259",1259,14000,"CAEN","IY212",152085.714285714,15.2085714285714,"14",7
"1260",1260,14000,"CAEN","IY213",128638.461538462,12.8638461538462,"14",13
"1261",1261,14000,"CAEN","IY277",250000,25,"14",1
"1262",1262,14000,"CAEN","IY325",150000,15,"14",2
"1263",1263,14000,"CAEN","IY342",320000,32,"14",1
"1264",1264,14000,"CAEN","IY381",172750,17.275,"14",6
"1265",1265,14000,"CAEN","IY80",107500,10.75,"14",3
"1266",1266,14000,"CAEN","IY82",182500,18.25,"14",2
"1267",1267,14000,"CAEN","IY87",87100,8.71,"14",3
"1268",1268,14000,"CAEN","IZ12",550000,55,"14",1
"1269",1269,14000,"CAEN","IZ126",310000,31,"14",1
"1270",1270,14000,"CAEN","IZ13",550000,55,"14",1
"1271",1271,14000,"CAEN","IZ14",550000,55,"14",1
"1272",1272,14000,"CAEN","IZ163",418000,41.8,"14",2
"1273",1273,14000,"CAEN","IZ188",128066.666666667,12.8066666666667,"14",18
"1274",1274,14000,"CAEN","IZ262",557000,55.7,"14",1
"1275",1275,14000,"CAEN","IZ273",357300,35.73,"14",1
"1276",1276,14000,"CAEN","IZ317",411000,41.1,"14",1
"1277",1277,14000,"CAEN","IZ438",128000,12.8,"14",3
"1278",1278,14000,"CAEN","IZ496",186800,18.68,"14",3
"1279",1279,14000,"CAEN","KB10",154000,15.4,"14",3
"1280",1280,14000,"CAEN","KB20",85800,8.58,"14",5
"1281",1281,14000,"CAEN","KC158",220300,22.03,"14",2
"1282",1282,14000,"CAEN","KC165",1,1e-04,"14",1
"1283",1283,14000,"CAEN","KC166",1,1e-04,"14",1
"1284",1284,14000,"CAEN","KD58",91925,9.1925,"14",4
"1285",1285,14000,"CAEN","KD78",124450,12.445,"14",12
"1286",1286,14000,"CAEN","KD85",8e+05,80,"14",1
"1287",1287,14000,"CAEN","KE10",108000,10.8,"14",2
"1288",1288,14000,"CAEN","KE114",195000,19.5,"14",2
"1289",1289,14000,"CAEN","KE12",53700,5.37,"14",2
"1290",1290,14000,"CAEN","KE42",85000,8.5,"14",1
"1291",1291,14000,"CAEN","KE65",160000,16,"14",1
"1292",1292,14000,"CAEN","KH24",242100,24.21,"14",4
"1293",1293,14000,"CAEN","KH35",42000,4.2,"14",1
"1294",1294,14000,"CAEN","KH45",90000,9,"14",1
"1295",1295,14000,"CAEN","KH49",220000,22,"14",6
"1296",1296,14000,"CAEN","KH50",124000,12.4,"14",2
"1297",1297,14000,"CAEN","KH56",166000,16.6,"14",3
"1298",1298,14000,"CAEN","KH60",175000,17.5,"14",2
"1299",1299,14000,"CAEN","KH76",238000,23.8,"14",1
"1300",1300,14000,"CAEN","KH86",165860,16.586,"14",2
"1301",1301,14000,"CAEN","KI10",1050000,105,"14",15
"1302",1302,14000,"CAEN","KI102",173000,17.3,"14",2
"1303",1303,14000,"CAEN","KI109",178500,17.85,"14",6
"1304",1304,14000,"CAEN","KI12",175000,17.5,"14",2
"1305",1305,14000,"CAEN","KI134",67000,6.7,"14",1
"1306",1306,14000,"CAEN","KI135",192000,19.2,"14",6
"1307",1307,14000,"CAEN","KI136",67000,6.7,"14",1
"1308",1308,14000,"CAEN","KI15",95000,9.5,"14",1
"1309",1309,14000,"CAEN","KI159",90000,9,"14",2
"1310",1310,14000,"CAEN","KI176",95666.6666666667,9.56666666666667,"14",3
"1311",1311,14000,"CAEN","KI179",84000,8.4,"14",1
"1312",1312,14000,"CAEN","KI192",119000,11.9,"14",2
"1313",1313,14000,"CAEN","KI236",510000,51,"14",1
"1314",1314,14000,"CAEN","KI237",510000,51,"14",1
"1315",1315,14000,"CAEN","KI34",83720,8.372,"14",2
"1316",1316,14000,"CAEN","KI62",156500,15.65,"14",2
"1317",1317,14000,"CAEN","KI73",113000,11.3,"14",1
"1318",1318,14000,"CAEN","KI78",9000,0.9,"14",1
"1319",1319,14000,"CAEN","KK101",90000,9,"14",2
"1320",1320,14000,"CAEN","KK109",164600,16.46,"14",1
"1321",1321,14000,"CAEN","KK117",164550,16.455,"14",2
"1322",1322,14000,"CAEN","KK126",150000,15,"14",2
"1323",1323,14000,"CAEN","KK128",175000,17.5,"14",2
"1324",1324,14000,"CAEN","KK146",109000,10.9,"14",1
"1325",1325,14000,"CAEN","KK150",288400,28.84,"14",2
"1326",1326,14000,"CAEN","KK152",524090.909090909,52.4090909090909,"14",11
"1327",1327,14000,"CAEN","KK160",150000,15,"14",1
"1328",1328,14000,"CAEN","KK25",95000,9.5,"14",1
"1329",1329,14000,"CAEN","KK37",162000,16.2,"14",2
"1330",1330,14000,"CAEN","KK64",306000,30.6,"14",1
"1331",1331,14000,"CAEN","KK8",124000,12.4,"14",1
"1332",1332,14000,"CAEN","KK88",260000,26,"14",2
"1333",1333,14000,"CAEN","KK89",145000,14.5,"14",1
"1334",1334,14000,"CAEN","KK96",110000,11,"14",2
"1335",1335,14000,"CAEN","KL13",112666.666666667,11.2666666666667,"14",6
"1336",1336,14000,"CAEN","KL48",245000,24.5,"14",2
"1337",1337,14000,"CAEN","KL5",255648.888888889,25.5648888888889,"14",9
"1338",1338,14000,"CAEN","KL57",1e+05,10,"14",2
"1339",1339,14000,"CAEN","KM17",184945.454545455,18.4945454545455,"14",11
"1340",1340,14000,"CAEN","KM18",103000,10.3,"14",3
"1341",1341,14000,"CAEN","KM19",410000,41,"14",3
"1342",1342,14000,"CAEN","KM25",322300,32.23,"14",2
"1343",1343,14000,"CAEN","KM33",83000,8.3,"14",1
"1344",1344,14000,"CAEN","KM54",161500,16.15,"14",3
"1345",1345,14000,"CAEN","KN1",182500,18.25,"14",4
"1346",1346,14000,"CAEN","KN100",95000,9.5,"14",2
"1347",1347,14000,"CAEN","KN56",139000,13.9,"14",2
"1348",1348,14000,"CAEN","KN64",116281,11.6281,"14",2
"1349",1349,14000,"CAEN","KN71",3e+05,30,"14",2
"1350",1350,14000,"CAEN","KN74",183534.4,18.35344,"14",5
"1351",1351,14000,"CAEN","KO102",2e+05,20,"14",1
"1352",1352,14000,"CAEN","KO105",150000,15,"14",1
"1353",1353,14000,"CAEN","KO106",150000,15,"14",1
"1354",1354,14000,"CAEN","KO107",114000,11.4,"14",1
"1355",1355,14000,"CAEN","KO112",234000,23.4,"14",5
"1356",1356,14000,"CAEN","KO13",214000,21.4,"14",2
"1357",1357,14000,"CAEN","KO34",167000,16.7,"14",3
"1358",1358,14000,"CAEN","KO41",548000,54.8,"14",2
"1359",1359,14000,"CAEN","KO48",27000,2.7,"14",1
"1360",1360,14000,"CAEN","KO49",292100,29.21,"14",3
"1361",1361,14000,"CAEN","KO84",170000,17,"14",3
"1362",1362,14000,"CAEN","KO85",120000,12,"14",2
"1363",1363,14000,"CAEN","KP107",140400,14.04,"14",5
"1364",1364,14000,"CAEN","KP124",199950,19.995,"14",8
"1365",1365,14000,"CAEN","KP16",25050,2.505,"14",1
"1366",1366,14000,"CAEN","KP3",102412.5,10.24125,"14",4
"1367",1367,14000,"CAEN","KP30",162000,16.2,"14",3
"1368",1368,14000,"CAEN","KP41",69000,6.9,"14",2
"1369",1369,14000,"CAEN","KP42",140100,14.01,"14",2
"1370",1370,14000,"CAEN","KP43",66000,6.6,"14",2
"1371",1371,14000,"CAEN","KP5",216400,21.64,"14",5
"1372",1372,14000,"CAEN","KR21",20000,2,"14",1
"1373",1373,14000,"CAEN","KR28",129125,12.9125,"14",4
"1374",1374,14000,"CAEN","KR29",246800,24.68,"14",3
"1375",1375,14000,"CAEN","KR30",17000,1.7,"14",1
"1376",1376,14000,"CAEN","KS1",272000,27.2,"14",2
"1377",1377,14000,"CAEN","KS10",70000,7,"14",1
"1378",1378,14000,"CAEN","KS37",285000,28.5,"14",1
"1379",1379,14000,"CAEN","KS39",425000,42.5,"14",2
"1380",1380,14000,"CAEN","KS4",170000,17,"14",4
"1381",1381,14000,"CAEN","KS43",56666.6666666667,5.66666666666667,"14",3
"1382",1382,14000,"CAEN","KS5",123000,12.3,"14",2
"1383",1383,14000,"CAEN","KS51",183000,18.3,"14",4
"1384",1384,14000,"CAEN","KS54",355000,35.5,"14",3
"1385",1385,14000,"CAEN","KS77",116500,11.65,"14",1
"1386",1386,14000,"CAEN","KT11",265000,26.5,"14",4
"1387",1387,14000,"CAEN","KT30",164400,16.44,"14",5
"1388",1388,14000,"CAEN","KT32",360733.333333333,36.0733333333333,"14",15
"1389",1389,14000,"CAEN","KT34",370000,37,"14",7
"1390",1390,14000,"CAEN","KV1",255593.571428571,25.5593571428571,"14",14
"1391",1391,14000,"CAEN","KV28",77500,7.75,"14",1
"1392",1392,14000,"CAEN","KV38",351507.142857143,35.1507142857143,"14",7
"1393",1393,14000,"CAEN","KV45",198650,19.865,"14",1
"1394",1394,14000,"CAEN","KV9",154000,15.4,"14",1
"1395",1395,14000,"CAEN","KW16",162000,16.2,"14",2
"1396",1396,14000,"CAEN","KW50",130800,13.08,"14",3
"1397",1397,14000,"CAEN","KW51",237000,23.7,"14",7
"1398",1398,14000,"CAEN","KW54",220000,22,"14",3
"1399",1399,14000,"CAEN","KW55",309250,30.925,"14",2
"1400",1400,14000,"CAEN","KW62",175700,17.57,"14",4
"1401",1401,14000,"CAEN","KW9",247000,24.7,"14",1
"1402",1402,14000,"CAEN","KX55",31000,3.1,"14",1
"1403",1403,14000,"CAEN","KX65",143022.222222222,14.3022222222222,"14",9
"1404",1404,14000,"CAEN","KY124",285000,28.5,"14",3
"1405",1405,14000,"CAEN","KY13",230000,23,"14",1
"1406",1406,14000,"CAEN","KY132",125000,12.5,"14",3
"1407",1407,14000,"CAEN","KY133",280285.714285714,28.0285714285714,"14",7
"1408",1408,14000,"CAEN","KY143",82000,8.2,"14",1
"1409",1409,14000,"CAEN","KY191",145000,14.5,"14",2
"1410",1410,14000,"CAEN","KY20",183333.333333333,18.3333333333333,"14",3
"1411",1411,14000,"CAEN","KY204",54200,5.42,"14",2
"1412",1412,14000,"CAEN","KY205",54150,5.415,"14",2
"1413",1413,14000,"CAEN","KY21",80000,8,"14",1
"1414",1414,14000,"CAEN","KY219",210000,21,"14",1
"1415",1415,14000,"CAEN","KY22",233000,23.3,"14",1
"1416",1416,14000,"CAEN","KY221",340000,34,"14",1
"1417",1417,14000,"CAEN","KY23",105000,10.5,"14",1
"1418",1418,14000,"CAEN","KY25",380000,38,"14",9
"1419",1419,14000,"CAEN","KY271",175000,17.5,"14",1
"1420",1420,14000,"CAEN","KY45",139000,13.9,"14",2
"1421",1421,14000,"CAEN","KY47",175000,17.5,"14",1
"1422",1422,14000,"CAEN","KY69",475000,47.5,"14",3
"1423",1423,14000,"CAEN","KY95",110000,11,"14",1
"1424",1424,14000,"CAEN","KZ52",74380,7.438,"14",1
"1425",1425,14000,"CAEN","LA14",220000,22,"14",1
"1426",1426,14000,"CAEN","LA18",262000,26.2,"14",3
"1427",1427,14000,"CAEN","LA22",71000,7.1,"14",1
"1428",1428,14000,"CAEN","LB21",222750,22.275,"14",3
"1429",1429,14000,"CAEN","LB23",211633,21.1633,"14",2
"1430",1430,14000,"CAEN","LB25",204000,20.4,"14",1
"1431",1431,14000,"CAEN","LB29",318000,31.8,"14",1
"1432",1432,14000,"CAEN","LB40",330500,33.05,"14",2
"1433",1433,14000,"CAEN","LB46",318000,31.8,"14",4
"1434",1434,14000,"CAEN","LB6",178333.333333333,17.8333333333333,"14",9
"1435",1435,14000,"CAEN","LC15",460000,46,"14",1
"1436",1436,14000,"CAEN","LC17",463500,46.35,"14",10
"1437",1437,14000,"CAEN","LC24",139000,13.9,"14",4
"1438",1438,14000,"CAEN","LC31",487000,48.7,"14",1
"1439",1439,14000,"CAEN","LC36",121000,12.1,"14",2
