"","X","cp","ville","cle","montantMoyen","montantCourt","dpt","nb"
"6075",6075,51100,"REIMS","AM920",267500,26.75,"51",10
"6076",6076,51100,"REIMS","AM923",3700,0.37,"51",1
"6077",6077,51100,"REIMS","AN169",176833.333333333,17.6833333333333,"51",6
"6078",6078,51100,"REIMS","AN174",260000,26,"51",3
"6079",6079,51100,"REIMS","AN196",363500,36.35,"51",1
"6080",6080,51100,"REIMS","AN206",123870,12.387,"51",4
"6081",6081,51100,"REIMS","AN291",112000,11.2,"51",1
"6082",6082,51100,"REIMS","AN325",152500,15.25,"51",3
"6083",6083,51100,"REIMS","AN346",235000,23.5,"51",2
"6084",6084,51100,"REIMS","AN53",430900,43.09,"51",1
"6085",6085,51100,"REIMS","AN548",113330,11.333,"51",12
"6086",6086,51100,"REIMS","AN604",123500,12.35,"51",2
"6087",6087,51100,"REIMS","AN643",149900,14.99,"51",2
"6088",6088,51100,"REIMS","AN668",80400,8.04,"51",3
"6089",6089,51100,"REIMS","AN711",88750,8.875,"51",4
"6090",6090,51100,"REIMS","AN719",113000,11.3,"51",6
"6091",6091,51100,"REIMS","AN723",620000,62,"51",1
"6092",6092,51100,"REIMS","AN725",620000,62,"51",1
"6093",6093,51100,"REIMS","AN759",216000,21.6,"51",1
"6094",6094,51100,"REIMS","AO216",190000,19,"51",2
"6095",6095,51100,"REIMS","AO244",170000,17,"51",1
"6096",6096,51100,"REIMS","AO259",2e+05,20,"51",2
"6097",6097,51100,"REIMS","AO335",153000,15.3,"51",3
"6098",6098,51100,"REIMS","AO367",135000,13.5,"51",2
"6099",6099,51100,"REIMS","AO426",127300,12.73,"51",6
"6100",6100,51100,"REIMS","AO465",220000,22,"51",2
"6101",6101,51100,"REIMS","AO680",20000,2,"51",1
"6102",6102,51100,"REIMS","AO709",20000,2,"51",1
"6103",6103,51100,"REIMS","AO739",124455.555555556,12.4455555555556,"51",18
"6104",6104,51100,"REIMS","AO770",10000,1,"51",1
"6105",6105,51100,"REIMS","AO804",455000,45.5,"51",1
"6106",6106,51100,"REIMS","AO839",455000,45.5,"51",1
"6107",6107,51100,"REIMS","AO840",455000,45.5,"51",1
"6108",6108,51100,"REIMS","AO88",184720,18.472,"51",2
"6109",6109,51100,"REIMS","AP109",320000,32,"51",2
"6110",6110,51100,"REIMS","AR1045",297060,29.706,"51",1
"6111",6111,51100,"REIMS","AR163",199500,19.95,"51",2
"6112",6112,51100,"REIMS","AR197",131000,13.1,"51",1
"6113",6113,51100,"REIMS","AR204",67540,6.754,"51",3
"6114",6114,51100,"REIMS","AR246",76000,7.6,"51",2
"6115",6115,51100,"REIMS","AR284",99490,9.949,"51",2
"6116",6116,51100,"REIMS","AR298",285000,28.5,"51",1
"6117",6117,51100,"REIMS","AR302",123000,12.3,"51",6
"6118",6118,51100,"REIMS","AR310",83000,8.3,"51",1
"6119",6119,51100,"REIMS","AR319",107000,10.7,"51",2
"6120",6120,51100,"REIMS","AR447",140650,14.065,"51",4
"6121",6121,51100,"REIMS","AR480",319000,31.9,"51",1
"6122",6122,51100,"REIMS","AR489",310000,31,"51",3
"6123",6123,51100,"REIMS","AR558",429571.428571429,42.9571428571429,"51",7
"6124",6124,51100,"REIMS","AR719",130000,13,"51",2
"6125",6125,51100,"REIMS","AR765",135000,13.5,"51",2
"6126",6126,51100,"REIMS","AR812",57000,5.7,"51",1
"6127",6127,51100,"REIMS","AR817",130000,13,"51",4
"6128",6128,51100,"REIMS","AR837",255000,25.5,"51",6
"6129",6129,51100,"REIMS","AR883",14000,1.4,"51",1
"6130",6130,51100,"REIMS","AS190",143200,14.32,"51",5
"6131",6131,51100,"REIMS","AS28",408100,40.81,"51",2
"6132",6132,51100,"REIMS","AS287",158900,15.89,"51",1
"6133",6133,51100,"REIMS","AS380",130000,13,"51",2
"6134",6134,51100,"REIMS","AS45",204700,20.47,"51",2
"6135",6135,51100,"REIMS","AS51",90800,9.08,"51",2
"6136",6136,51100,"REIMS","AT1",124000,12.4,"51",3
"6137",6137,51100,"REIMS","AT113",11000,1.1,"51",2
"6138",6138,51100,"REIMS","AT121",571500,57.15,"51",9
"6139",6139,51100,"REIMS","AT156",65000,6.5,"51",1
"6140",6140,51100,"REIMS","AT180",102000,10.2,"51",2
"6141",6141,51100,"REIMS","AT187",49000,4.9,"51",2
"6142",6142,51100,"REIMS","AT209",81100,8.11,"51",1
"6143",6143,51100,"REIMS","AT233",124100,12.41,"51",2
"6144",6144,51100,"REIMS","AT237",103000,10.3,"51",2
"6145",6145,51100,"REIMS","AT248",126650,12.665,"51",3
"6146",6146,51100,"REIMS","AT259",355800,35.58,"51",1
"6147",6147,51100,"REIMS","AT264",22924,2.2924,"51",1
"6148",6148,51100,"REIMS","AT284",640000,64,"51",1
"6149",6149,51100,"REIMS","AT298",84550,8.455,"51",2
"6150",6150,51100,"REIMS","AT324",640000,64,"51",7
"6151",6151,51100,"REIMS","AT334",156000,15.6,"51",6
"6152",6152,51100,"REIMS","AT374",79866.6666666667,7.98666666666667,"51",3
"6153",6153,51100,"REIMS","AT375",215000,21.5,"51",2
"6154",6154,51100,"REIMS","AT44",218000,21.8,"51",8
"6155",6155,51100,"REIMS","AT47",480000,48,"51",2
"6156",6156,51100,"REIMS","AT492",147500,14.75,"51",4
"6157",6157,51100,"REIMS","AT515",243000,24.3,"51",2
"6158",6158,51100,"REIMS","AT525",170000,17,"51",2
"6159",6159,51100,"REIMS","AT67",161500,16.15,"51",4
"6160",6160,51100,"REIMS","AT69",75500,7.55,"51",2
"6161",6161,51100,"REIMS","AT72",113400,11.34,"51",2
"6162",6162,51100,"REIMS","AT77",140000,14,"51",3
"6163",6163,51100,"REIMS","AT9",274050,27.405,"51",2
"6164",6164,51100,"REIMS","AV1052",106500,10.65,"51",1
"6165",6165,51100,"REIMS","AV1060",428000,42.8,"51",8
"6166",6166,51100,"REIMS","AV1082",14500,1.45,"51",2
"6167",6167,51100,"REIMS","AV1086",164000,16.4,"51",3
"6168",6168,51100,"REIMS","AV1091",240000,24,"51",2
"6169",6169,51100,"REIMS","AV1116",89500,8.95,"51",2
"6170",6170,51100,"REIMS","AV1123",99442.74,9.944274,"51",2
"6171",6171,51100,"REIMS","AV129",78000,7.8,"51",1
"6172",6172,51100,"REIMS","AV142",105000,10.5,"51",1
"6173",6173,51100,"REIMS","AV157",71966.6666666667,7.19666666666667,"51",3
"6174",6174,51100,"REIMS","AV186",171000,17.1,"51",1
"6175",6175,51100,"REIMS","AV228",70000,7,"51",1
"6176",6176,51100,"REIMS","AV25",155500,15.55,"51",2
"6177",6177,51100,"REIMS","AV252",177000,17.7,"51",1
"6178",6178,51100,"REIMS","AV29",13000,1.3,"51",2
"6179",6179,51100,"REIMS","AV33",70500,7.05,"51",1
"6180",6180,51100,"REIMS","AV334",95000,9.5,"51",1
"6181",6181,51100,"REIMS","AV372",109551,10.9551,"51",2
"6182",6182,51100,"REIMS","AV377",74000,7.4,"51",2
"6183",6183,51100,"REIMS","AV38",164000,16.4,"51",1
"6184",6184,51100,"REIMS","AV389",43000,4.3,"51",1
"6185",6185,51100,"REIMS","AV396",440000,44,"51",3
"6186",6186,51100,"REIMS","AV410",224950,22.495,"51",4
"6187",6187,51100,"REIMS","AV431",11000,1.1,"51",2
"6188",6188,51100,"REIMS","AV49",132000,13.2,"51",2
"6189",6189,51100,"REIMS","AV556",150000,15,"51",2
"6190",6190,51100,"REIMS","AV606",52000,5.2,"51",1
"6191",6191,51100,"REIMS","AV636",292500,29.25,"51",1
"6192",6192,51100,"REIMS","AV654",60250,6.025,"51",1
"6193",6193,51100,"REIMS","AV662",118000,11.8,"51",1
"6194",6194,51100,"REIMS","AV681",117666.666666667,11.7666666666667,"51",12
"6195",6195,51100,"REIMS","AV684",12000,1.2,"51",1
"6196",6196,51100,"REIMS","AV719",20000,2,"51",1
"6197",6197,51100,"REIMS","AV73",93000,9.3,"51",1
"6198",6198,51100,"REIMS","AV761",168500,16.85,"51",3
"6199",6199,51100,"REIMS","AV766",381800,38.18,"51",1
"6200",6200,51100,"REIMS","AV791",285000,28.5,"51",6
"6201",6201,51100,"REIMS","AV80",160000,16,"51",1
"6202",6202,51100,"REIMS","AV82",280000,28,"51",1
"6203",6203,51100,"REIMS","AV833",198000,19.8,"51",1
"6204",6204,51100,"REIMS","AV834",78500,7.85,"51",1
"6205",6205,51100,"REIMS","AV846",99000,9.9,"51",2
"6206",6206,51100,"REIMS","AV857",86250,8.625,"51",4
"6207",6207,51100,"REIMS","AV859",131900,13.19,"51",2
"6208",6208,51100,"REIMS","AV903",45500,4.55,"51",4
"6209",6209,51100,"REIMS","AV936",145870,14.587,"51",3
"6210",6210,51100,"REIMS","AV945",357000,35.7,"51",2
"6211",6211,51100,"REIMS","AV946",160000,16,"51",2
"6212",6212,51100,"REIMS","AW127",53000,5.3,"51",1
"6213",6213,51100,"REIMS","AW168",111250,11.125,"51",6
"6214",6214,51100,"REIMS","AW196",392000,39.2,"51",2
"6215",6215,51100,"REIMS","AW211",71400,7.14,"51",1
"6216",6216,51100,"REIMS","AW213",110325,11.0325,"51",4
"6217",6217,51100,"REIMS","AW214",55000,5.5,"51",2
"6218",6218,51100,"REIMS","AW219",143000,14.3,"51",3
"6219",6219,51100,"REIMS","AW228",229000,22.9,"51",3
"6220",6220,51100,"REIMS","AW268",85600,8.56,"51",5
"6221",6221,51100,"REIMS","AW284",100700,10.07,"51",1
"6222",6222,51100,"REIMS","AW286",131000,13.1,"51",1
"6223",6223,51100,"REIMS","AW29",962000,96.2,"51",25
"6224",6224,51100,"REIMS","AW326",1060000,106,"51",33
"6225",6225,51100,"REIMS","AW347",375000,37.5,"51",2
"6226",6226,51100,"REIMS","AW359",257815,25.7815,"51",1
"6227",6227,51100,"REIMS","AW360",172000,17.2,"51",2
"6228",6228,51100,"REIMS","AW381",185000,18.5,"51",2
"6229",6229,51100,"REIMS","AW390",60900,6.09,"51",10
"6230",6230,51100,"REIMS","AW398",91685.7142857143,9.16857142857143,"51",7
"6231",6231,51100,"REIMS","AW425",90000,9,"51",6
"6232",6232,51100,"REIMS","AW433",85166.6666666667,8.51666666666667,"51",3
"6233",6233,51100,"REIMS","AW434",130000,13,"51",1
"6234",6234,51100,"REIMS","AW435",59589.912,5.9589912,"51",5
"6235",6235,51100,"REIMS","AW438",70000,7,"51",1
"6236",6236,51100,"REIMS","AW451",19000,1.9,"51",1
"6237",6237,51100,"REIMS","AW458",177000,17.7,"51",1
"6238",6238,51100,"REIMS","AW475",160700,16.07,"51",4
"6239",6239,51100,"REIMS","AW519",241740,24.174,"51",4
"6240",6240,51100,"REIMS","AW527",96285.7142857143,9.62857142857143,"51",7
"6241",6241,51100,"REIMS","AW555",190500,19.05,"51",2
"6242",6242,51100,"REIMS","AW76",58500,5.85,"51",1
"6243",6243,51100,"REIMS","AW81",72000,7.2,"51",2
"6244",6244,51100,"REIMS","AX137",381000,38.1,"51",2
"6245",6245,51100,"REIMS","AX170",354400,35.44,"51",1
"6246",6246,51100,"REIMS","AX320",99000,9.9,"51",1
"6247",6247,51100,"REIMS","AX339",72166.6666666667,7.21666666666667,"51",3
"6248",6248,51100,"REIMS","AX36",213333.333333333,21.3333333333333,"51",3
"6249",6249,51100,"REIMS","AX435",254600,25.46,"51",2
"6250",6250,51100,"REIMS","AX438",97000,9.7,"51",3
"6251",6251,51100,"REIMS","AX461",383000,38.3,"51",2
"6252",6252,51100,"REIMS","AX470",62880,6.288,"51",1
"6253",6253,51100,"REIMS","AX514",259000,25.9,"51",1
"6254",6254,51100,"REIMS","AX632",27657,2.7657,"51",2
"6255",6255,51100,"REIMS","AX693",148400,14.84,"51",10
"6256",6256,51100,"REIMS","AX70",110000,11,"51",4
"6257",6257,51100,"REIMS","AX755",61000,6.1,"51",2
"6258",6258,51100,"REIMS","AX790",15000,1.5,"51",1
"6259",6259,51100,"REIMS","AX832",117300,11.73,"51",1
"6260",6260,51100,"REIMS","AX839",142350,14.235,"51",4
"6261",6261,51100,"REIMS","AX847",65000,6.5,"51",1
"6262",6262,51100,"REIMS","AX878",110920,11.092,"51",4
"6263",6263,51100,"REIMS","AX884",354400,35.44,"51",1
"6264",6264,51100,"REIMS","AY172",228200,22.82,"51",3
"6265",6265,51100,"REIMS","AY198",190000,19,"51",1
"6266",6266,51100,"REIMS","AY241",153600,15.36,"51",2
"6267",6267,51100,"REIMS","AY255",60300,6.03,"51",3
"6268",6268,51100,"REIMS","AY34",105000,10.5,"51",2
"6269",6269,51100,"REIMS","AY38",225000,22.5,"51",2
"6270",6270,51100,"REIMS","AY412",190900,19.09,"51",3
"6271",6271,51100,"REIMS","AY446",211320,21.132,"51",2
"6272",6272,51100,"REIMS","AY488",372000,37.2,"51",3
"6273",6273,51100,"REIMS","AY494",175000,17.5,"51",3
"6274",6274,51100,"REIMS","AY54",252800,25.28,"51",3
"6275",6275,51100,"REIMS","AY546",230000,23,"51",1
"6276",6276,51100,"REIMS","AY570",230000,23,"51",1
"6277",6277,51100,"REIMS","AY644",450000,45,"51",23
"6278",6278,51100,"REIMS","AY645",3e+05,30,"51",1
"6279",6279,51100,"REIMS","AY646",3e+05,30,"51",1
"6280",6280,51100,"REIMS","AY647",3e+05,30,"51",1
"6281",6281,51100,"REIMS","AY648",3e+05,30,"51",1
"6282",6282,51100,"REIMS","AY649",3e+05,30,"51",1
"6283",6283,51100,"REIMS","AY650",3e+05,30,"51",1
"6284",6284,51100,"REIMS","AY651",3e+05,30,"51",1
"6285",6285,51100,"REIMS","AY652",3e+05,30,"51",1
"6286",6286,51100,"REIMS","AY653",3e+05,30,"51",1
"6287",6287,51100,"REIMS","AY654",3e+05,30,"51",1
"6288",6288,51100,"REIMS","AY655",3e+05,30,"51",1
"6289",6289,51100,"REIMS","AY656",3e+05,30,"51",1
"6290",6290,51100,"REIMS","AY657",3e+05,30,"51",1
"6291",6291,51100,"REIMS","AY658",3e+05,30,"51",1
"6292",6292,51100,"REIMS","AY659",3e+05,30,"51",1
"6293",6293,51100,"REIMS","AY660",3e+05,30,"51",1
"6294",6294,51100,"REIMS","AY661",3e+05,30,"51",1
"6295",6295,51100,"REIMS","AY662",3e+05,30,"51",1
"6296",6296,51100,"REIMS","AZ14",120000,12,"51",3
"6297",6297,51100,"REIMS","AZ214",1500000,150,"51",1
"6298",6298,51100,"REIMS","AZ67",6e+05,60,"51",1
"6299",6299,51100,"REIMS","BC241",150000,15,"51",1
"6300",6300,51100,"REIMS","BC257",159307.142857143,15.9307142857143,"51",7
"6301",6301,51100,"REIMS","BC258",57200,5.72,"51",3
"6302",6302,51100,"REIMS","BD150",705250,70.525,"51",8
"6303",6303,51100,"REIMS","BD168",3e+05,30,"51",1
"6304",6304,51100,"REIMS","BD169",3e+05,30,"51",1
"6305",6305,51100,"REIMS","BD170",3e+05,30,"51",1
"6306",6306,51100,"REIMS","BD171",3e+05,30,"51",1
"6307",6307,51100,"REIMS","BD172",3e+05,30,"51",1
"6308",6308,51100,"REIMS","BD173",3e+05,30,"51",1
"6309",6309,51100,"REIMS","BD174",3e+05,30,"51",1
"6310",6310,51100,"REIMS","BD175",3e+05,30,"51",1
"6311",6311,51100,"REIMS","BD176",3e+05,30,"51",1
"6312",6312,51100,"REIMS","BD177",3e+05,30,"51",1
"6313",6313,51100,"REIMS","BD178",3e+05,30,"51",1
"6314",6314,51100,"REIMS","BD179",3e+05,30,"51",1
"6315",6315,51100,"REIMS","BD24",48888,4.8888,"51",2
"6316",6316,51100,"REIMS","BD57",37200,3.72,"51",5
"6317",6317,51100,"REIMS","BE129",161500,16.15,"51",3
"6318",6318,51100,"REIMS","BE171",484840,48.484,"51",5
"6319",6319,51100,"REIMS","BE193",620000,62,"51",1
"6320",6320,51100,"REIMS","BE194",140000,14,"51",2
"6321",6321,51100,"REIMS","BE213",146000,14.6,"51",2
"6322",6322,51100,"REIMS","BE220",331700,33.17,"51",2
"6323",6323,51100,"REIMS","BE291",225000,22.5,"51",2
"6324",6324,51100,"REIMS","BE318",338250,33.825,"51",5
"6325",6325,51100,"REIMS","BE354",240400,24.04,"51",2
"6326",6326,51100,"REIMS","BE373",81766.6666666667,8.17666666666667,"51",3
"6327",6327,51100,"REIMS","BE38",232200,23.22,"51",3
"6328",6328,51100,"REIMS","BE394",263685.333333333,26.3685333333333,"51",6
"6329",6329,51100,"REIMS","BE41",38000,3.8,"51",1
"6330",6330,51100,"REIMS","BE430",1143200,114.32,"51",1
"6331",6331,51100,"REIMS","BE432",1143200,114.32,"51",2
"6332",6332,51100,"REIMS","BE435",250000,25,"51",2
"6333",6333,51100,"REIMS","BE469",99000,9.9,"51",2
"6334",6334,51100,"REIMS","BE471",451000,45.1,"51",4
"6335",6335,51100,"REIMS","BE475",370875,37.0875,"51",4
"6336",6336,51100,"REIMS","BE48",71000,7.1,"51",1
"6337",6337,51100,"REIMS","BE482",117500,11.75,"51",2
"6338",6338,51100,"REIMS","BE490",270000,27,"51",2
"6339",6339,51100,"REIMS","BE500",1720000,172,"51",14
"6340",6340,51100,"REIMS","BE524",1050000,105,"51",1
"6341",6341,51100,"REIMS","BE525",305100,30.51,"51",1
"6342",6342,51100,"REIMS","BE535",520000,52,"51",4
"6343",6343,51100,"REIMS","BE541",239000,23.9,"51",8
"6344",6344,51100,"REIMS","BE551",550000,55,"51",1
"6345",6345,51100,"REIMS","BE69",1325300,132.53,"51",1
"6346",6346,51100,"REIMS","BE71",299350,29.935,"51",4
"6347",6347,51100,"REIMS","BE85",140000,14,"51",3
"6348",6348,51100,"REIMS","BE92",2e+05,20,"51",2
"6349",6349,51100,"REIMS","BE97",27500,2.75,"51",1
"6350",6350,51100,"REIMS","BH1",165200,16.52,"51",3
"6351",6351,51100,"REIMS","BH101",131000,13.1,"51",2
"6352",6352,51100,"REIMS","BH125",138750,13.875,"51",2
"6353",6353,51100,"REIMS","BH128",430000,43,"51",9
"6354",6354,51100,"REIMS","BH129",430000,43,"51",6
"6355",6355,51100,"REIMS","BH138",144650,14.465,"51",3
"6356",6356,51100,"REIMS","BH143",1e+05,10,"51",1
"6357",6357,51100,"REIMS","BH197",587000,58.7,"51",3
"6358",6358,51100,"REIMS","BH208",385000,38.5,"51",4
"6359",6359,51100,"REIMS","BH23",751200,75.12,"51",1
"6360",6360,51100,"REIMS","BH247",8000,0.8,"51",3
"6361",6361,51100,"REIMS","BH268",180000,18,"51",2
"6362",6362,51100,"REIMS","BH309",264562.5,26.45625,"51",12
"6363",6363,51100,"REIMS","BH346",215000,21.5,"51",2
"6364",6364,51100,"REIMS","BH347",255000,25.5,"51",2
"6365",6365,51100,"REIMS","BH364",730000,73,"51",1
"6366",6366,51100,"REIMS","BH38",28000,2.8,"51",1
"6367",6367,51100,"REIMS","BH418",15000,1.5,"51",1
"6368",6368,51100,"REIMS","BH490",226500,22.65,"51",4
"6369",6369,51100,"REIMS","BH528",294950,29.495,"51",6
"6370",6370,51100,"REIMS","BH529",316300,31.63,"51",3
"6371",6371,51100,"REIMS","BH534",75000,7.5,"51",1
"6372",6372,51100,"REIMS","BH537",25500,2.55,"51",5
"6373",6373,51100,"REIMS","BH540",69250,6.925,"51",4
"6374",6374,51100,"REIMS","BH553",236694.444444444,23.6694444444444,"51",9
"6375",6375,51100,"REIMS","BH568",260800,26.08,"51",3
"6376",6376,51100,"REIMS","BH572",311290,31.129,"51",10
"6377",6377,51100,"REIMS","BH576",155000,15.5,"51",1
"6378",6378,51100,"REIMS","BH588",104500,10.45,"51",1
"6379",6379,51100,"REIMS","BH60",165500,16.55,"51",1
"6380",6380,51100,"REIMS","BH631",137500,13.75,"51",1
"6381",6381,51100,"REIMS","BH636",5e+05,50,"51",1
"6382",6382,51100,"REIMS","BH97",43000,4.3,"51",1
"6383",6383,51100,"REIMS","BI13",145000,14.5,"51",1
"6384",6384,51100,"REIMS","BI169",407904,40.7904,"51",1
"6385",6385,51100,"REIMS","BI245",15000,1.5,"51",1
"6386",6386,51100,"REIMS","BI266",190000,19,"51",1
"6387",6387,51100,"REIMS","BI361",65000,6.5,"51",1
"6388",6388,51100,"REIMS","BI372",161500,16.15,"51",2
"6389",6389,51100,"REIMS","BI373",81000,8.1,"51",1
"6390",6390,51100,"REIMS","BI375",218000,21.8,"51",3
"6391",6391,51100,"REIMS","BI385",305000,30.5,"51",3
"6392",6392,51100,"REIMS","BI393",122000,12.2,"51",3
"6393",6393,51100,"REIMS","BI47",176000,17.6,"51",1
"6394",6394,51100,"REIMS","BI485",163500,16.35,"51",1
"6395",6395,51100,"REIMS","BI556",66000,6.6,"51",2
"6396",6396,51100,"REIMS","BI573",13500,1.35,"51",1
"6397",6397,51100,"REIMS","BI574",94166.6666666667,9.41666666666667,"51",3
"6398",6398,51100,"REIMS","BI585",237000,23.7,"51",5
"6399",6399,51100,"REIMS","BI598",97000,9.7,"51",1
"6400",6400,51100,"REIMS","BI613",350000,35,"51",11
"6401",6401,51100,"REIMS","BI620",176400,17.64,"51",5
"6402",6402,51100,"REIMS","BI627",155000,15.5,"51",3
"6403",6403,51100,"REIMS","BI710",239475,23.9475,"51",1
"6404",6404,51100,"REIMS","BI734",171350,17.135,"51",4
"6405",6405,51100,"REIMS","BI748",119100,11.91,"51",3
"6406",6406,51100,"REIMS","BI824",175500,17.55,"51",4
"6407",6407,51100,"REIMS","BK116",432250,43.225,"51",1
"6408",6408,51100,"REIMS","BK281",202000,20.2,"51",1
"6409",6409,51100,"REIMS","BK334",72000,7.2,"51",2
"6410",6410,51100,"REIMS","BK461",127125,12.7125,"51",8
"6411",6411,51100,"REIMS","BK514",117601,11.7601,"51",2
"6412",6412,51100,"REIMS","BK525",158000,15.8,"51",1
"6413",6413,51100,"REIMS","BK541",198900,19.89,"51",1
"6414",6414,51100,"REIMS","BK60",276000,27.6,"51",1
"6415",6415,51100,"REIMS","BK663",255000,25.5,"51",1
"6416",6416,51100,"REIMS","BK666",233620.2,23.36202,"51",2
"6417",6417,51100,"REIMS","BK687",255000,25.5,"51",2
"6418",6418,51100,"REIMS","BK692",255000,25.5,"51",1
"6419",6419,51100,"REIMS","BK696",233620.2,23.36202,"51",1
"6420",6420,51100,"REIMS","BK697",233620.2,23.36202,"51",1
"6421",6421,51100,"REIMS","BL246",1e+05,10,"51",1
"6422",6422,51100,"REIMS","BL300",253200,25.32,"51",2
"6423",6423,51100,"REIMS","BL447",1e+05,10,"51",2
"6424",6424,51100,"REIMS","BL469",127875,12.7875,"51",4
"6425",6425,51100,"REIMS","BL624",125750,12.575,"51",1
"6426",6426,51100,"REIMS","BM123",199792,19.9792,"51",2
"6427",6427,51100,"REIMS","BO196",265000,26.5,"51",2
"6428",6428,51100,"REIMS","BT102",176100,17.61,"51",1
"6429",6429,51100,"REIMS","BT118",176100,17.61,"51",1
"6430",6430,51100,"REIMS","BT170",133000,13.3,"51",1
"6431",6431,51100,"REIMS","BT182",133000,13.3,"51",1
"6432",6432,51100,"REIMS","BT298",190000,19,"51",1
"6433",6433,51100,"REIMS","BT299",190000,19,"51",1
"6434",6434,51100,"REIMS","BT302",190000,19,"51",1
"6435",6435,51100,"REIMS","BT309",190000,19,"51",1
"6436",6436,51100,"REIMS","BT314",190000,19,"51",1
"6437",6437,51100,"REIMS","BT315",190000,19,"51",1
"6438",6438,51100,"REIMS","BT572",171000,17.1,"51",1
"6439",6439,51100,"REIMS","BT580",120237.5,12.02375,"51",12
"6440",6440,51100,"REIMS","BT62",218000,21.8,"51",1
"6441",6441,51100,"REIMS","BT655",171000,17.1,"51",1
"6442",6442,51100,"REIMS","BT717",133000,13.3,"51",1
"6443",6443,51100,"REIMS","BT748",165370,16.537,"51",2
"6444",6444,51100,"REIMS","BT789",162000,16.2,"51",2
"6445",6445,51100,"REIMS","BT810",194850,19.485,"51",1
"6446",6446,51100,"REIMS","BT825",194850,19.485,"51",1
"6447",6447,51100,"REIMS","BT835",194850,19.485,"51",1
"6448",6448,51100,"REIMS","BT92",218000,21.8,"51",1
"6449",6449,51100,"REIMS","BX10",42893.55,4.289355,"51",1
"6450",6450,51100,"REIMS","BX5",42893.55,4.289355,"51",1
"6451",6451,51100,"REIMS","CH132",83750,8.375,"51",4
"6452",6452,51100,"REIMS","CH929",475850,47.585,"51",2
"6453",6453,51100,"REIMS","CH939",513000,51.3,"51",2
