"","code_commune_ref","reconstitution_code_commune","id_brut_bv_reu","id","geo_adresse","geo_type","geo_score","longitude","latitude","api_line","nb_bv_commune","nb_adresses"
"4300042","33058",1,"33058_1","33058_plmipn_00001","1 La Cave 33390 Blaye","housenumber",0.95,-0.654221,45.124111,"BANG",3,1
"4300043","33058",1,"33058_1","33058_0420_00001","1 Rue Saint-sauveur 33390 Blaye","housenumber",0.71,-0.662458,45.127113,"BANG",3,1
"4300044","33058",1,"33058_1","33058_0360_00001","1 Place Rabolte 33390 Blaye","housenumber",0.95,-0.662733,45.126861,"BANG",3,1
"4300045","33058",1,"33058_1","33058_0170_00001","1 Place de la Halle 33390 Blaye","housenumber",0.96,-0.662519,45.125673,"BANG",3,1
"4300046","33058",1,"33058_1","33058_0020_00001","1 Rue André Lafon 33390 Blaye","housenumber",0.96,-0.660869,45.126811,"BANG",3,1
"4300047","33058",1,"33058_1","33058_0030_00001","1 Rue André Lamandé 33390 Blaye","housenumber",0.96,-0.662327,45.127198,"BANG",3,2
"4300048","33058",1,"33058_1","33058_0198_00001","1 Rue Jaufré Rudel 33390 Blaye","housenumber",0.96,-0.662669,45.126608,"BANG",3,2
"4300049","33058",1,"33058_1","33058_0390_00001","1 Rue Saint-aulaire 33390 Blaye","housenumber",0.95,-0.663587,45.125428,"BANG",3,1
"4300050","33058",1,"33058_1","33058_0430_00001","1 Rue Saint-simon 33390 Blaye","housenumber",0.96,-0.664082,45.124868,"BANG",3,1
"4300051","33058",1,"33058_1","33058_0490_00001","1 Rue Urbain Chasseloup 33390 Blaye","housenumber",0.96,-0.659882,45.124087,"BANG",3,1
"4300052","33058",1,"33058_1","33058_0110_00001","1 Rue du Docteur Boutin 33390 Blaye","housenumber",0.95,-0.658032,45.12545,"BANG",3,3
"4300053","33058",1,"33058_1","33058_63q7r4_00001","1 Residence Tarrega 33390 Blaye","housenumber",0.96,-0.651757,45.12534,"BANG",3,1
"4300054","33058",1,"33058_1","33058_0030_00001_bis","1bis Rue André Lamandé 33390 Blaye","housenumber",0.87,-0.662328,45.127235,"BANG",3,1
"4300055","33058",1,"33058_1","33058_dte9g6_00010","10 Cite le Gaufrond 33390 Blaye","housenumber",0.96,-0.655706,45.122719,"BANG",3,1
"4300056","33058",1,"33058_1","33058_0040_00010","10 Cours Bacalan 33390 Blaye","housenumber",0.96,-0.662102,45.12248,"BANG",3,1
"4300057","33058",1,"33058_1","33058_0500_00010","10 Cours Vauban 33390 Blaye","housenumber",0.96,-0.663015,45.127271,"BANG",3,1
"4300058","33058",1,"33058_1","33058_0217_00010","10 Cours de Lattre de Tassigny 33390 Blaye","housenumber",0.95,-0.662424,45.128317,"BANG",3,1
"4300059","33058",1,"33058_1","33058_0140_00010","10 Cours du Général de Gaulle 33390 Blaye","housenumber",0.96,-0.663674,45.124103,"BANG",3,1
"4300060","33058",1,"33058_1","33058_0340_00010","10 Cours du Port 33390 Blaye","housenumber",0.96,-0.664085,45.125664,"BANG",3,2
"4300061","33058",1,"33058_1","33058_0050_00010","10 Rue Brun 33390 Blaye","housenumber",0.95,-0.660794,45.127258,"BANG",3,2
"4300062","33058",1,"33058_1","33058_0298_00010","10 Rue Paul Raboutet 33390 Blaye","housenumber",0.96,-0.662575,45.13149,"BANG",3,2
"4300063","33058",1,"33058_1","33058_0410_00010","10 Rue Saint-romain 33390 Blaye","housenumber",0.96,-0.662002,45.128247,"BANG",3,1
"4300064","33058",1,"33058_1","33058_0390","Rue Saint-aulaire 33390 Blaye","street",0.95,-0.663339,45.125276,"BANN",3,16
"4300065","33058",1,"33058_1","33058_0430_00010","10 Rue Saint-simon 33390 Blaye","housenumber",0.96,-0.663792,45.124471,"BANG",3,1
"4300066","33058",1,"33058_1","33058_0480_00010","10 Rue Urbain Albouy 33390 Blaye","housenumber",0.96,-0.65923,45.129416,"BANG",3,1
"4300067","33058",1,"33058_1","33058_0520_00010","10 Rue Yves Delor 33390 Blaye","housenumber",0.95,-0.659693,45.12709,"BANG",3,1
"4300068","33058",1,"33058_1","33058_0280_00010","10 Rue du Marché 33390 Blaye","housenumber",0.96,-0.662407,45.127766,"BANG",3,1
