"","X","cp","ville","cle","montantMoyen","montantCourt","dpt","nb"
"12938",12938,91000,"EVRY-COURCOURONNES","AY93",13000,1.3,"91",1
"12939",12939,91000,"EVRY-COURCOURONNES","AZ102",1e+05,10,"91",2
"12940",12940,91000,"EVRY-COURCOURONNES","AZ106",132000,13.2,"91",2
"12941",12941,91000,"EVRY-COURCOURONNES","AZ117",122000,12.2,"91",2
"12942",12942,91000,"EVRY-COURCOURONNES","AZ124",250000,25,"91",1
"12943",12943,91000,"EVRY-COURCOURONNES","AZ144",155000,15.5,"91",2
"12944",12944,91000,"EVRY-COURCOURONNES","AZ213",153000,15.3,"91",3
"12945",12945,91000,"EVRY-COURCOURONNES","AZ219",159500,15.95,"91",4
"12946",12946,91000,"EVRY-COURCOURONNES","AZ231",154600,15.46,"91",2
"12947",12947,91000,"EVRY-COURCOURONNES","AZ27",250000,25,"91",1
"12948",12948,91000,"EVRY-COURCOURONNES","AZ48",306000,30.6,"91",1
"12949",12949,91000,"EVRY-COURCOURONNES","AZ90",99100,9.91,"91",8
"12950",12950,91000,"EVRY-COURCOURONNES","AZ96",102000,10.2,"91",2
"12951",12951,91000,"EVRY-COURCOURONNES","BC103",104000,10.4,"91",5
"12952",12952,91000,"EVRY-COURCOURONNES","BC104",199000,19.9,"91",3
"12953",12953,91000,"EVRY-COURCOURONNES","BC456",112000,11.2,"91",2
"12954",12954,91000,"EVRY-COURCOURONNES","BC68",225000,22.5,"91",1
"12955",12955,91000,"EVRY-COURCOURONNES","BC723",87625,8.7625,"91",4
"12956",12956,91000,"EVRY-COURCOURONNES","BC772",306000,30.6,"91",1
"12957",12957,91000,"EVRY-COURCOURONNES","BC78",35000,3.5,"91",1
"12958",12958,91000,"EVRY-COURCOURONNES","BC82",225000,22.5,"91",1
"12959",12959,91000,"EVRY-COURCOURONNES","BC828",272679.363636364,27.2679363636364,"91",11
"12960",12960,91000,"EVRY-COURCOURONNES","BC912",307000,30.7,"91",1
"12961",12961,91000,"EVRY-COURCOURONNES","BC913",307000,30.7,"91",1
"12962",12962,91000,"EVRY-COURCOURONNES","BE7",120000,12,"91",3
"12963",12963,91000,"EVRY-COURCOURONNES","BH12",320000,32,"91",1
"12964",12964,91000,"EVRY-COURCOURONNES","BH144",215000,21.5,"91",1
"12965",12965,91000,"EVRY-COURCOURONNES","BH147",3e+05,30,"91",1
"12966",12966,91000,"EVRY-COURCOURONNES","BH153",280000,28,"91",1
"12967",12967,91000,"EVRY-COURCOURONNES","BH172",280000,28,"91",1
"12968",12968,91000,"EVRY-COURCOURONNES","BH292",82733.3333333333,8.27333333333333,"91",3
"12969",12969,91000,"EVRY-COURCOURONNES","BH61",320000,32,"91",1
"12970",12970,91000,"EVRY-COURCOURONNES","BI16",310000,31,"91",1
"12971",12971,91000,"EVRY-COURCOURONNES","BI43",273000,27.3,"91",1
"12972",12972,91000,"EVRY-COURCOURONNES","BI94",440000,44,"91",1
"12973",12973,91000,"EVRY-COURCOURONNES","BK11",89100,8.91,"91",2
"12974",12974,91000,"EVRY-COURCOURONNES","BK124",173200,17.32,"91",3
"12975",12975,91000,"EVRY-COURCOURONNES","BK14",173200,17.32,"91",1
"12976",12976,91000,"EVRY-COURCOURONNES","BK37",280000,28,"91",1
"12977",12977,91000,"EVRY-COURCOURONNES","BL14",149750,14.975,"91",4
"12978",12978,91000,"EVRY-COURCOURONNES","BL42",100227.027027027,10.0227027027027,"91",37
"12979",12979,91000,"EVRY-COURCOURONNES","BM178",150000,15,"91",1
"12980",12980,91000,"EVRY-COURCOURONNES","BM226",94333.3333333333,9.43333333333333,"91",3
"12981",12981,91000,"EVRY-COURCOURONNES","BM229",72250,7.225,"91",4
"12982",12982,91000,"EVRY-COURCOURONNES","BM9",116858.823529412,11.6858823529412,"91",17
"12983",12983,91000,"EVRY-COURCOURONNES","BM98",244900,24.49,"91",1
"12984",12984,91000,"EVRY-COURCOURONNES","BN119",115000,11.5,"91",5
"12985",12985,91000,"EVRY-COURCOURONNES","BN256",191653.846153846,19.1653846153846,"91",13
"12986",12986,91000,"EVRY-COURCOURONNES","BN74",90000,9,"91",2
"12987",12987,91000,"EVRY-COURCOURONNES","BN86",90000,9,"91",1
"12988",12988,91000,"EVRY-COURCOURONNES","BR17",149000,14.9,"91",9
"12989",12989,91000,"EVRY-COURCOURONNES","BR29",122756.25,12.275625,"91",24
"12990",12990,91000,"EVRY-COURCOURONNES","BR72",127984.615384615,12.7984615384615,"91",13
"12991",12991,91000,"EVRY-COURCOURONNES","BR75",164000,16.4,"91",3
"12992",12992,91000,"EVRY-COURCOURONNES","BS16",154067.272727273,15.4067272727273,"91",11
"12993",12993,91000,"EVRY-COURCOURONNES","BT122",111000,11.1,"91",6
"12994",12994,91000,"EVRY-COURCOURONNES","BT191",250000,25,"91",1
"12995",12995,91000,"EVRY-COURCOURONNES","BV136",136456,13.6456,"91",8
"12996",12996,91000,"EVRY-COURCOURONNES","BV21",310000,31,"91",1
"12997",12997,91080,"EVRY-COURCOURONNES","AA197",313800,31.38,"91",1
"12998",12998,91080,"EVRY-COURCOURONNES","AA62",254250,25.425,"91",1
"12999",12999,91080,"EVRY-COURCOURONNES","AA66",254250,25.425,"91",1
"13000",13000,91080,"EVRY-COURCOURONNES","AB149",270000,27,"91",1
"13001",13001,91080,"EVRY-COURCOURONNES","AB172",307000,30.7,"91",1
"13002",13002,91080,"EVRY-COURCOURONNES","AB178",11500,1.15,"91",1
"13003",13003,91080,"EVRY-COURCOURONNES","AB28",240000,24,"91",1
"13004",13004,91080,"EVRY-COURCOURONNES","AB40",240000,24,"91",1
"13005",13005,91080,"EVRY-COURCOURONNES","AB86",235000,23.5,"91",1
"13006",13006,91080,"EVRY-COURCOURONNES","AC81",133766.666666667,13.3766666666667,"91",6
"13007",13007,91080,"EVRY-COURCOURONNES","AD15",306666.666666667,30.6666666666667,"91",3
"13008",13008,91080,"EVRY-COURCOURONNES","AD22",1140800,114.08,"91",1
"13009",13009,91080,"EVRY-COURCOURONNES","AD23",1140800,114.08,"91",1
"13010",13010,91080,"EVRY-COURCOURONNES","AH153",310000,31,"91",2
"13011",13011,91080,"EVRY-COURCOURONNES","AH279",180000,18,"91",1
"13012",13012,91080,"EVRY-COURCOURONNES","AH47",271000,27.1,"91",1
"13013",13013,91080,"EVRY-COURCOURONNES","AH6",228000,22.8,"91",1
"13014",13014,91080,"EVRY-COURCOURONNES","AM46",155000,15.5,"91",4
"13015",13015,91080,"EVRY-COURCOURONNES","AN16",112500,11.25,"91",6
"13016",13016,91080,"EVRY-COURCOURONNES","AN173",126400,12.64,"91",5
"13017",13017,91080,"EVRY-COURCOURONNES","AN28",12000,1.2,"91",1
"13018",13018,91080,"EVRY-COURCOURONNES","AN345",95000,9.5,"91",2
"13019",13019,91080,"EVRY-COURCOURONNES","AN528",130400,13.04,"91",2
"13020",13020,91080,"EVRY-COURCOURONNES","AN536",234928,23.4928,"91",10
"13021",13021,91080,"EVRY-COURCOURONNES","AN546",224463.31125,22.446331125,"91",8
"13022",13022,91080,"EVRY-COURCOURONNES","AN563",227040,22.704,"91",4
"13023",13023,91080,"EVRY-COURCOURONNES","AP46",84100,8.41,"91",3
"13024",13024,91080,"EVRY-COURCOURONNES","AP56",1e+05,10,"91",1
"13025",13025,91080,"EVRY-COURCOURONNES","AP57",125000,12.5,"91",6
"13026",13026,91080,"EVRY-COURCOURONNES","AP59",211150,21.115,"91",2
"13027",13027,91080,"EVRY-COURCOURONNES","AP60",1569010.2,156.90102,"91",10
"13028",13028,91080,"EVRY-COURCOURONNES","AP72",160000,16,"91",2
"13029",13029,91080,"EVRY-COURCOURONNES","AP87",125500,12.55,"91",2
"13030",13030,91080,"EVRY-COURCOURONNES","AP88",126000,12.6,"91",4
"13031",13031,91080,"EVRY-COURCOURONNES","AP89",105000,10.5,"91",2
"13032",13032,91080,"EVRY-COURCOURONNES","AP91",85000,8.5,"91",2
"13033",13033,91080,"EVRY-COURCOURONNES","AP93",98333.3333333333,9.83333333333333,"91",3
"13034",13034,91080,"EVRY-COURCOURONNES","AP94",119000,11.9,"91",2
"13035",13035,91080,"EVRY-COURCOURONNES","AR268",119500,11.95,"91",3
"13036",13036,91080,"EVRY-COURCOURONNES","AR275",480,0.048,"91",1
"13037",13037,91080,"EVRY-COURCOURONNES","AR277",480,0.048,"91",1
"13038",13038,91080,"EVRY-COURCOURONNES","AS57",1949000,194.9,"91",6
"13039",13039,91080,"EVRY-COURCOURONNES","AV382",419000,41.9,"91",1
"13040",13040,91080,"EVRY-COURCOURONNES","AV404",460000,46,"91",1
"13041",13041,91080,"EVRY-COURCOURONNES","AV576",379650,37.965,"91",1
"13042",13042,91220,"BRETIGNY SUR ORGE","A1122",25195,2.5195,"91",1
"13043",13043,91220,"BRETIGNY SUR ORGE","A1124",25195,2.5195,"91",1
"13044",13044,91220,"BRETIGNY SUR ORGE","A448",183052.33,18.305233,"91",2
"13045",13045,91220,"BRETIGNY SUR ORGE","A458",234000,23.4,"91",3
"13046",13046,91220,"BRETIGNY SUR ORGE","A460",296000,29.6,"91",2
"13047",13047,91220,"BRETIGNY SUR ORGE","A472",276800,27.68,"91",1
"13048",13048,91220,"BRETIGNY SUR ORGE","AB119",315000,31.5,"91",1
"13049",13049,91220,"BRETIGNY SUR ORGE","AC271",172977.5,17.29775,"91",4
"13050",13050,91220,"BRETIGNY SUR ORGE","AC536",69650,6.965,"91",4
"13051",13051,91220,"BRETIGNY SUR ORGE","AC559",174666.666666667,17.4666666666667,"91",3
"13052",13052,91220,"BRETIGNY SUR ORGE","AD16",198077.777777778,19.8077777777778,"91",9
"13053",13053,91220,"BRETIGNY SUR ORGE","AD218",155000,15.5,"91",2
"13054",13054,91220,"BRETIGNY SUR ORGE","AD235",66000,6.6,"91",2
"13055",13055,91220,"BRETIGNY SUR ORGE","AD239",172200,17.22,"91",9
"13056",13056,91220,"BRETIGNY SUR ORGE","AD295",80000,8,"91",2
"13057",13057,91220,"BRETIGNY SUR ORGE","AD458",424000,42.4,"91",1
"13058",13058,91220,"BRETIGNY SUR ORGE","AD491",120900,12.09,"91",5
"13059",13059,91220,"BRETIGNY SUR ORGE","AD527",9500,0.95,"91",1
"13060",13060,91220,"BRETIGNY SUR ORGE","AD571",258000,25.8,"91",1
"13061",13061,91220,"BRETIGNY SUR ORGE","AD574",258000,25.8,"91",1
"13062",13062,91220,"BRETIGNY SUR ORGE","AD587",73166.6666666667,7.31666666666667,"91",3
"13063",13063,91220,"BRETIGNY SUR ORGE","AD605",68375,6.8375,"91",8
"13064",13064,91220,"BRETIGNY SUR ORGE","AD635",174566.666666667,17.4566666666667,"91",12
"13065",13065,91220,"BRETIGNY SUR ORGE","AD640",202500,20.25,"91",4
"13066",13066,91220,"BRETIGNY SUR ORGE","AD707",175000,17.5,"91",1
"13067",13067,91220,"BRETIGNY SUR ORGE","AD708",175000,17.5,"91",3
"13068",13068,91220,"BRETIGNY SUR ORGE","AE268",4000,0.4,"91",2
"13069",13069,91220,"BRETIGNY SUR ORGE","AE338",146500,14.65,"91",2
"13070",13070,91220,"BRETIGNY SUR ORGE","AE364",169600,16.96,"91",2
"13071",13071,91220,"BRETIGNY SUR ORGE","AE467",16000,1.6,"91",1
"13072",13072,91220,"BRETIGNY SUR ORGE","AE468",144875,14.4875,"91",8
"13073",13073,91220,"BRETIGNY SUR ORGE","AE473",192000,19.2,"91",2
"13074",13074,91220,"BRETIGNY SUR ORGE","AE494",386014,38.6014,"91",6
"13075",13075,91220,"BRETIGNY SUR ORGE","AE599",192000,19.2,"91",2
"13076",13076,91220,"BRETIGNY SUR ORGE","AE670",220000,22,"91",2
"13077",13077,91220,"BRETIGNY SUR ORGE","AH250",275000,27.5,"91",1
"13078",13078,91220,"BRETIGNY SUR ORGE","AH274",263000,26.3,"91",2
"13079",13079,91220,"BRETIGNY SUR ORGE","AH391",260350,26.035,"91",2
"13080",13080,91220,"BRETIGNY SUR ORGE","AH447",224000,22.4,"91",2
"13081",13081,91220,"BRETIGNY SUR ORGE","AH554",279000,27.9,"91",1
"13082",13082,91220,"BRETIGNY SUR ORGE","AH625",4600,0.46,"91",2
"13083",13083,91220,"BRETIGNY SUR ORGE","AK132",286000,28.6,"91",1
"13084",13084,91220,"BRETIGNY SUR ORGE","AK595",290000,29,"91",1
"13085",13085,91220,"BRETIGNY SUR ORGE","AK665",178000,17.8,"91",3
"13086",13086,91220,"BRETIGNY SUR ORGE","AK749",50000,5,"91",1
"13087",13087,91220,"BRETIGNY SUR ORGE","AK872",288000,28.8,"91",1
"13088",13088,91220,"BRETIGNY SUR ORGE","AM203",183520,18.352,"91",5
"13089",13089,91220,"BRETIGNY SUR ORGE","AM258",308000,30.8,"91",1
"13090",13090,91220,"BRETIGNY SUR ORGE","AM472",271000,27.1,"91",1
"13091",13091,91220,"BRETIGNY SUR ORGE","AM602",702150,70.215,"91",5
"13092",13092,91220,"BRETIGNY SUR ORGE","AM95",2e+05,20,"91",3
"13093",13093,91220,"BRETIGNY SUR ORGE","AN1453",23478,2.3478,"91",1
"13094",13094,91220,"BRETIGNY SUR ORGE","AN661",205000,20.5,"91",2
"13095",13095,91220,"BRETIGNY SUR ORGE","AN938",85500,8.55,"91",2
"13096",13096,91220,"BRETIGNY SUR ORGE","AP34",212500,21.25,"91",4
"13097",13097,91220,"BRETIGNY SUR ORGE","AR15",320000,32,"91",1
"13098",13098,91220,"BRETIGNY SUR ORGE","AS291",170000,17,"91",3
"13099",13099,91220,"BRETIGNY SUR ORGE","AV551",326500,32.65,"91",1
"13100",13100,91220,"BRETIGNY SUR ORGE","AW137",478500,47.85,"91",1
"13101",13101,91220,"BRETIGNY SUR ORGE","AW141",468500,46.85,"91",1
"13102",13102,91220,"BRETIGNY SUR ORGE","AW523",310000,31,"91",1
"13103",13103,91220,"BRETIGNY SUR ORGE","BA1",610400,61.04,"91",2
"13104",13104,91220,"BRETIGNY SUR ORGE","BA127",334000,33.4,"91",2
"13105",13105,91220,"BRETIGNY SUR ORGE","BA138",302900,30.29,"91",1
"13106",13106,91220,"BRETIGNY SUR ORGE","BA194",280000,28,"91",1
"13107",13107,91220,"BRETIGNY SUR ORGE","BA196",319000,31.9,"91",1
"13108",13108,91220,"BRETIGNY SUR ORGE","BA55",3e+05,30,"91",1
"13109",13109,91220,"BRETIGNY SUR ORGE","BB100",486800,48.68,"91",1
"13110",13110,91220,"BRETIGNY SUR ORGE","BB104",412000,41.2,"91",2
"13111",13111,91220,"BRETIGNY SUR ORGE","BB115",2,2e-04,"91",1
"13112",13112,91220,"BRETIGNY SUR ORGE","BB198",350000,35,"91",1
"13113",13113,91220,"BRETIGNY SUR ORGE","BB39",2400000,240,"91",2
"13114",13114,91220,"BRETIGNY SUR ORGE","BB41",1300000,130,"91",1
"13115",13115,91220,"BRETIGNY SUR ORGE","BB53",2,2e-04,"91",1
"13116",13116,91220,"BRETIGNY SUR ORGE","BB66",2,2e-04,"91",1
"13117",13117,91220,"BRETIGNY SUR ORGE","BB67",2,2e-04,"91",2
"13118",13118,91220,"BRETIGNY SUR ORGE","BC143",2450000,245,"91",1
"13119",13119,91220,"BRETIGNY SUR ORGE","BD17",140000,14,"91",1
"13120",13120,91220,"BRETIGNY SUR ORGE","BD201",233000,23.3,"91",2
"13121",13121,91220,"BRETIGNY SUR ORGE","BD209",12000,1.2,"91",1
"13122",13122,91220,"BRETIGNY SUR ORGE","BD214",450000,45,"91",1
"13123",13123,91220,"BRETIGNY SUR ORGE","BD256",192250,19.225,"91",8
"13124",13124,91220,"BRETIGNY SUR ORGE","BD332",495000,49.5,"91",1
"13125",13125,91220,"BRETIGNY SUR ORGE","BD334",495000,49.5,"91",1
"13126",13126,91220,"BRETIGNY SUR ORGE","BD360",310000,31,"91",3
"13127",13127,91220,"BRETIGNY SUR ORGE","BD87",163950,16.395,"91",4
"13128",13128,91220,"BRETIGNY SUR ORGE","BD95",176750,17.675,"91",4
"13129",13129,91220,"BRETIGNY SUR ORGE","C1874",15000,1.5,"91",1
"13130",13130,91220,"BRETIGNY SUR ORGE","C3263",60000,6,"91",1
"13131",13131,91220,"BRETIGNY SUR ORGE","C3264",60000,6,"91",1
"13132",13132,91220,"BRETIGNY SUR ORGE","C3331",80000,8,"91",1
"13133",13133,91220,"LE PLESSIS PATE","A1184",25195,2.5195,"91",1
"13134",13134,91220,"LE PLESSIS PATE","A1199",545.5,0.05455,"91",2
"13135",13135,91220,"LE PLESSIS PATE","A1214",1090,0.109,"91",1
"13136",13136,91220,"LE PLESSIS PATE","A737",117000,11.7,"91",1
"13137",13137,91220,"LE PLESSIS PATE","AB168",406966,40.6966,"91",2
"13138",13138,91220,"LE PLESSIS PATE","AB198",339000,33.9,"91",3
"13139",13139,91220,"LE PLESSIS PATE","AB235",215000,21.5,"91",2
"13140",13140,91220,"LE PLESSIS PATE","AB297",284400,28.44,"91",4
"13141",13141,91220,"LE PLESSIS PATE","AB7",3e+05,30,"91",2
"13142",13142,91220,"LE PLESSIS PATE","AC123",310000,31,"91",1
"13143",13143,91220,"LE PLESSIS PATE","AC285",130000,13,"91",1
"13144",13144,91220,"LE PLESSIS PATE","AC94",211000,21.1,"91",1
"13145",13145,91220,"LE PLESSIS PATE","AK322",265000,26.5,"91",1
"13146",13146,91220,"LE PLESSIS PATE","D1090",323000,32.3,"91",1
"13147",13147,91220,"LE PLESSIS PATE","D1149",392900,39.29,"91",2
"13148",13148,91220,"LE PLESSIS PATE","D655",370000,37,"91",4
"13149",13149,91800,"BOUSSY-SAINT-ANTOINE","AB336",318000,31.8,"91",1
"13150",13150,91800,"BOUSSY-SAINT-ANTOINE","AC412",240000,24,"91",2
"13151",13151,91800,"BOUSSY-SAINT-ANTOINE","AC644",209000,20.9,"91",1
"13152",13152,91800,"BOUSSY-SAINT-ANTOINE","AC672",555000,55.5,"91",4
"13153",13153,91800,"BOUSSY-SAINT-ANTOINE","AC736",170000,17,"91",1
"13154",13154,91800,"BOUSSY-SAINT-ANTOINE","AC743",170000,17,"91",1
"13155",13155,91800,"BOUSSY-SAINT-ANTOINE","AC747",170000,17,"91",1
"13156",13156,91800,"BOUSSY-SAINT-ANTOINE","AC773",165000,16.5,"91",1
"13157",13157,91800,"BOUSSY-SAINT-ANTOINE","AC788",165000,16.5,"91",1
"13158",13158,91800,"BOUSSY-SAINT-ANTOINE","AC797",165000,16.5,"91",1
"13159",13159,91800,"BOUSSY-SAINT-ANTOINE","AC808",190000,19,"91",1
"13160",13160,91800,"BOUSSY-SAINT-ANTOINE","AC822",190000,19,"91",1
"13161",13161,91800,"BOUSSY-SAINT-ANTOINE","AE109",10500,1.05,"91",1
"13162",13162,91800,"BOUSSY-SAINT-ANTOINE","AE113",152000,15.2,"91",3
"13163",13163,91800,"BOUSSY-SAINT-ANTOINE","AE187",158136.842105263,15.8136842105263,"91",19
"13164",13164,91800,"BOUSSY-SAINT-ANTOINE","AE96",140318.181818182,14.0318181818182,"91",11
"13165",13165,91800,"BOUSSY-SAINT-ANTOINE","AH23",21500,2.15,"91",2
"13166",13166,91800,"BOUSSY-SAINT-ANTOINE","AH45",158000,15.8,"91",9
"13167",13167,91800,"BOUSSY-SAINT-ANTOINE","AH50",138800,13.88,"91",3
"13168",13168,91800,"BOUSSY-SAINT-ANTOINE","AI114",362500,36.25,"91",1
"13169",13169,91800,"BOUSSY-SAINT-ANTOINE","AI204",228800,22.88,"91",2
"13170",13170,91800,"BOUSSY-SAINT-ANTOINE","AI286",141575,14.1575,"91",2
"13171",13171,91800,"BOUSSY-SAINT-ANTOINE","AL188",110000,11,"91",1
"13172",13172,91800,"BOUSSY-SAINT-ANTOINE","AL59",7000,0.7,"91",1
"13173",13173,91800,"BOUSSY-SAINT-ANTOINE","AN256",156666.666666667,15.6666666666667,"91",3
"13174",13174,91800,"BOUSSY-SAINT-ANTOINE","AN353",330000,33,"91",3
"13175",13175,91800,"BOUSSY-SAINT-ANTOINE","AN391",160333.333333333,16.0333333333333,"91",3
"13176",13176,91800,"BOUSSY-SAINT-ANTOINE","AO17",310000,31,"91",3
"13177",13177,91800,"BOUSSY-SAINT-ANTOINE","AO27",146750,14.675,"91",4
"13178",13178,91800,"BOUSSY-SAINT-ANTOINE","AO7",257085,25.7085,"91",2
"13179",13179,91800,"BRUNOY","AB101",150000,15,"91",2
"13180",13180,91800,"BRUNOY","AB12",150500,15.05,"91",2
"13181",13181,91800,"BRUNOY","AB140",140200,14.02,"91",1
"13182",13182,91800,"BRUNOY","AB156",735000,73.5,"91",6
"13183",13183,91800,"BRUNOY","AB162",890000,89,"91",3
"13184",13184,91800,"BRUNOY","AB194",257000,25.7,"91",3
"13185",13185,91800,"BRUNOY","AB283",404000,40.4,"91",2
"13186",13186,91800,"BRUNOY","AB381",15000,1.5,"91",1
"13187",13187,91800,"BRUNOY","AB387",104625,10.4625,"91",4
"13188",13188,91800,"BRUNOY","AB422",241415,24.1415,"91",4
"13189",13189,91800,"BRUNOY","AB437",226700,22.67,"91",4
"13190",13190,91800,"BRUNOY","AB440",341000,34.1,"91",6
"13191",13191,91800,"BRUNOY","AB464",268000,26.8,"91",3
"13192",13192,91800,"BRUNOY","AC135",540000,54,"91",6
"13193",13193,91800,"BRUNOY","AC23",369000,36.9,"91",2
"13194",13194,91800,"BRUNOY","AC232",164546.666666667,16.4546666666667,"91",15
"13195",13195,91800,"BRUNOY","AC263",206250,20.625,"91",6
"13196",13196,91800,"BRUNOY","AC266",129500,12.95,"91",4
"13197",13197,91800,"BRUNOY","AC269",482940.173913043,48.2940173913043,"91",23
"13198",13198,91800,"BRUNOY","AC94",250000,25,"91",1
"13199",13199,91800,"BRUNOY","AE113",339900,33.99,"91",1
"13200",13200,91800,"BRUNOY","AE379",174000,17.4,"91",1
"13201",13201,91800,"BRUNOY","AE411",110800,11.08,"91",5
"13202",13202,91800,"BRUNOY","AE435",166000,16.6,"91",1
"13203",13203,91800,"BRUNOY","AE583",260000,26,"91",2
"13204",13204,91800,"BRUNOY","AE90",392000,39.2,"91",1
"13205",13205,91800,"BRUNOY","AH101",138000,13.8,"91",4
"13206",13206,91800,"BRUNOY","AH424",93000,9.3,"91",1
"13207",13207,91800,"BRUNOY","AH540",250000,25,"91",2
"13208",13208,91800,"BRUNOY","AH611",307000,30.7,"91",1
"13209",13209,91800,"BRUNOY","AI143",323000,32.3,"91",2
