"","X","cp","ville","cle","montantMoyen","montantCourt","dpt","nb"
"1870",1870,22400,"LAMBALLE-ARMOR","A1700",185290.73,18.529073,"22",1
"1871",1871,22400,"LAMBALLE-ARMOR","A1701",185290.73,18.529073,"22",1
"1872",1872,22400,"LAMBALLE-ARMOR","A1702",185290.73,18.529073,"22",1
"1873",1873,22400,"LAMBALLE-ARMOR","A1703",185290.73,18.529073,"22",1
"1874",1874,22400,"LAMBALLE-ARMOR","A1704",185290.73,18.529073,"22",1
"1875",1875,22400,"LAMBALLE-ARMOR","A1705",185290.73,18.529073,"22",1
"1876",1876,22400,"LAMBALLE-ARMOR","A1706",185290.73,18.529073,"22",1
"1877",1877,22400,"LAMBALLE-ARMOR","A1707",185290.73,18.529073,"22",1
"1878",1878,22400,"LAMBALLE-ARMOR","A1708",185290.73,18.529073,"22",1
"1879",1879,22400,"LAMBALLE-ARMOR","A1709",185290.73,18.529073,"22",1
"1880",1880,22400,"LAMBALLE-ARMOR","A1710",185290.73,18.529073,"22",1
"1881",1881,22400,"LAMBALLE-ARMOR","A1711",185290.73,18.529073,"22",1
"1882",1882,22400,"LAMBALLE-ARMOR","A1712",185290.73,18.529073,"22",1
"1883",1883,22400,"LAMBALLE-ARMOR","A1713",185290.73,18.529073,"22",1
"1884",1884,22400,"LAMBALLE-ARMOR","A1714",185290.73,18.529073,"22",1
"1885",1885,22400,"LAMBALLE-ARMOR","A72",180000,18,"22",1
"1886",1886,22400,"LAMBALLE-ARMOR","AB119",301000,30.1,"22",6
"1887",1887,22400,"LAMBALLE-ARMOR","AB127",246924.88,24.692488,"22",2
"1888",1888,22400,"LAMBALLE-ARMOR","AB129",246924.88,24.692488,"22",1
"1889",1889,22400,"LAMBALLE-ARMOR","AB131",246924.88,24.692488,"22",1
"1890",1890,22400,"LAMBALLE-ARMOR","AB142",440000,44,"22",1
"1891",1891,22400,"LAMBALLE-ARMOR","AB143",440000,44,"22",2
"1892",1892,22400,"LAMBALLE-ARMOR","AB217",1,1e-04,"22",1
"1893",1893,22400,"LAMBALLE-ARMOR","AB278",160000,16,"22",2
"1894",1894,22400,"LAMBALLE-ARMOR","AB294",140000,14,"22",1
"1895",1895,22400,"LAMBALLE-ARMOR","AB571",265000,26.5,"22",1
"1896",1896,22400,"LAMBALLE-ARMOR","AB580",147000,14.7,"22",1
"1897",1897,22400,"LAMBALLE-ARMOR","AB587",265000,26.5,"22",5
"1898",1898,22400,"LAMBALLE-ARMOR","AB615",252500,25.25,"22",2
"1899",1899,22400,"LAMBALLE-ARMOR","AB685",147000,14.7,"22",1
"1900",1900,22400,"LAMBALLE-ARMOR","AC125",121250,12.125,"22",4
"1901",1901,22400,"LAMBALLE-ARMOR","AC156",227000,22.7,"22",1
"1902",1902,22400,"LAMBALLE-ARMOR","AC181",408000,40.8,"22",1
"1903",1903,22400,"LAMBALLE-ARMOR","AC183",408000,40.8,"22",1
"1904",1904,22400,"LAMBALLE-ARMOR","AC331",408000,40.8,"22",1
"1905",1905,22400,"LAMBALLE-ARMOR","AD187",98000,9.8,"22",1
"1906",1906,22400,"LAMBALLE-ARMOR","AD188",98000,9.8,"22",1
"1907",1907,22400,"LAMBALLE-ARMOR","AD331",235000,23.5,"22",2
"1908",1908,22400,"LAMBALLE-ARMOR","AD334",310000,31,"22",1
"1909",1909,22400,"LAMBALLE-ARMOR","AD335",310000,31,"22",1
"1910",1910,22400,"LAMBALLE-ARMOR","AD407",150000,15,"22",3
"1911",1911,22400,"LAMBALLE-ARMOR","AD557",118000,11.8,"22",1
"1912",1912,22400,"LAMBALLE-ARMOR","AD558",2250,0.225,"22",1
"1913",1913,22400,"LAMBALLE-ARMOR","AD559",2250,0.225,"22",1
"1914",1914,22400,"LAMBALLE-ARMOR","AE100",236000,23.6,"22",2
"1915",1915,22400,"LAMBALLE-ARMOR","AE14",212000,21.2,"22",2
"1916",1916,22400,"LAMBALLE-ARMOR","AE309",80000,8,"22",3
"1917",1917,22400,"LAMBALLE-ARMOR","AE404",165000,16.5,"22",2
"1918",1918,22400,"LAMBALLE-ARMOR","AE651",135000,13.5,"22",3
"1919",1919,22400,"LAMBALLE-ARMOR","AE652",159857.142857143,15.9857142857143,"22",7
"1920",1920,22400,"LAMBALLE-ARMOR","AE763",90000,9,"22",2
"1921",1921,22400,"LAMBALLE-ARMOR","AE767",147000,14.7,"22",2
"1922",1922,22400,"LAMBALLE-ARMOR","AE770",2730,0.273,"22",1
"1923",1923,22400,"LAMBALLE-ARMOR","AE780",1,1e-04,"22",1
"1924",1924,22400,"LAMBALLE-ARMOR","AE781",1,1e-04,"22",1
"1925",1925,22400,"LAMBALLE-ARMOR","AE782",1,1e-04,"22",1
"1926",1926,22400,"LAMBALLE-ARMOR","AE783",1,1e-04,"22",1
"1927",1927,22400,"LAMBALLE-ARMOR","AE784",1,1e-04,"22",1
"1928",1928,22400,"LAMBALLE-ARMOR","AE785",1,1e-04,"22",1
"1929",1929,22400,"LAMBALLE-ARMOR","AH492",258814.375,25.8814375,"22",8
"1930",1930,22400,"LAMBALLE-ARMOR","AI187",315000,31.5,"22",1
"1931",1931,22400,"LAMBALLE-ARMOR","AI339",202000,20.2,"22",4
"1932",1932,22400,"LAMBALLE-ARMOR","AI412",367000,36.7,"22",1
"1933",1933,22400,"LAMBALLE-ARMOR","AI416",218000,21.8,"22",2
"1934",1934,22400,"LAMBALLE-ARMOR","AI560",210000,21,"22",1
"1935",1935,22400,"LAMBALLE-ARMOR","AI601",8500,0.85,"22",1
"1936",1936,22400,"LAMBALLE-ARMOR","AI624",167000,16.7,"22",1
"1937",1937,22400,"LAMBALLE-ARMOR","AI625",167000,16.7,"22",1
"1938",1938,22400,"LAMBALLE-ARMOR","AI646",58000,5.8,"22",1
"1939",1939,22400,"LAMBALLE-ARMOR","AK140",87000,8.7,"22",1
"1940",1940,22400,"LAMBALLE-ARMOR","AK181",45000,4.5,"22",1
"1941",1941,22400,"LAMBALLE-ARMOR","AK257",193856,19.3856,"22",3
"1942",1942,22400,"LAMBALLE-ARMOR","AK266",2e+05,20,"22",6
"1943",1943,22400,"LAMBALLE-ARMOR","AK313",461000,46.1,"22",3
"1944",1944,22400,"LAMBALLE-ARMOR","AK380",1,1e-04,"22",1
"1945",1945,22400,"LAMBALLE-ARMOR","AK500",120000,12,"22",3
"1946",1946,22400,"LAMBALLE-ARMOR","AK501",157500,15.75,"22",3
"1947",1947,22400,"LAMBALLE-ARMOR","AK505",144250,14.425,"22",4
"1948",1948,22400,"LAMBALLE-ARMOR","AK70",400764,40.0764,"22",1
"1949",1949,22400,"LAMBALLE-ARMOR","AL269",2320,0.232,"22",1
"1950",1950,22400,"LAMBALLE-ARMOR","AM283",235577,23.5577,"22",1
"1951",1951,22400,"LAMBALLE-ARMOR","AM301",113208,11.3208,"22",3
"1952",1952,22400,"LAMBALLE-ARMOR","AM70",213000,21.3,"22",3
"1953",1953,22400,"LAMBALLE-ARMOR","AM71",213000,21.3,"22",1
"1954",1954,22400,"LAMBALLE-ARMOR","AN364",970000,97,"22",1
"1955",1955,22400,"LAMBALLE-ARMOR","AN437",351000,35.1,"22",1
"1956",1956,22400,"LAMBALLE-ARMOR","AN612",61900,6.19,"22",1
"1957",1957,22400,"LAMBALLE-ARMOR","AN623",58000,5.8,"22",1
"1958",1958,22400,"LAMBALLE-ARMOR","AN624",59000,5.9,"22",1
"1959",1959,22400,"LAMBALLE-ARMOR","AN625",57000,5.7,"22",1
"1960",1960,22400,"LAMBALLE-ARMOR","AN628",55000,5.5,"22",1
"1961",1961,22400,"LAMBALLE-ARMOR","AN629",76500,7.65,"22",1
"1962",1962,22400,"LAMBALLE-ARMOR","AN632",54000,5.4,"22",1
"1963",1963,22400,"LAMBALLE-ARMOR","AN633",49000,4.9,"22",1
"1964",1964,22400,"LAMBALLE-ARMOR","AN634",72000,7.2,"22",1
"1965",1965,22400,"LAMBALLE-ARMOR","AN636",124000,12.4,"22",1
"1966",1966,22400,"LAMBALLE-ARMOR","AN639",124000,12.4,"22",1
"1967",1967,22400,"LAMBALLE-ARMOR","AN81",43290,4.329,"22",4
"1968",1968,22400,"LAMBALLE-ARMOR","AO245",120000,12,"22",3
"1969",1969,22400,"LAMBALLE-ARMOR","AO293",4320,0.432,"22",1
"1970",1970,22400,"LAMBALLE-ARMOR","B1046",89000,8.9,"22",1
"1971",1971,22400,"LAMBALLE-ARMOR","B1095",246000,24.6,"22",1
"1972",1972,22400,"LAMBALLE-ARMOR","B119",195000,19.5,"22",2
"1973",1973,22400,"LAMBALLE-ARMOR","B1200",193000,19.3,"22",1
"1974",1974,22400,"LAMBALLE-ARMOR","B1203",193000,19.3,"22",1
"1975",1975,22400,"LAMBALLE-ARMOR","B1220",162500,16.25,"22",1
"1976",1976,22400,"LAMBALLE-ARMOR","B129",89000,8.9,"22",1
"1977",1977,22400,"LAMBALLE-ARMOR","B1334",177700,17.77,"22",1
"1978",1978,22400,"LAMBALLE-ARMOR","B1375",75000,7.5,"22",1
"1979",1979,22400,"LAMBALLE-ARMOR","B1433",143000,14.3,"22",2
"1980",1980,22400,"LAMBALLE-ARMOR","B1434",143000,14.3,"22",1
"1981",1981,22400,"LAMBALLE-ARMOR","B155",302400,30.24,"22",4
"1982",1982,22400,"LAMBALLE-ARMOR","B1696",215000,21.5,"22",1
"1983",1983,22400,"LAMBALLE-ARMOR","B1697",215000,21.5,"22",1
"1984",1984,22400,"LAMBALLE-ARMOR","B1805",60000,6,"22",1
"1985",1985,22400,"LAMBALLE-ARMOR","B1808",60000,6,"22",1
"1986",1986,22400,"LAMBALLE-ARMOR","B183",177700,17.77,"22",4
"1987",1987,22400,"LAMBALLE-ARMOR","B741",243000,24.3,"22",1
"1988",1988,22400,"LAMBALLE-ARMOR","B817",177700,17.77,"22",1
"1989",1989,22400,"LAMBALLE-ARMOR","B823",162500,16.25,"22",1
"1990",1990,22400,"LAMBALLE-ARMOR","B914",89000,8.9,"22",1
"1991",1991,22400,"LAMBALLE-ARMOR","B916",89000,8.9,"22",1
"1992",1992,22400,"LAMBALLE-ARMOR","B931",558550,55.855,"22",2
"1993",1993,22400,"LAMBALLE-ARMOR","B971",143000,14.3,"22",1
"1994",1994,22400,"LAMBALLE-ARMOR","BB76",2e+05,20,"22",1
"1995",1995,22400,"LAMBALLE-ARMOR","BC147",750000,75,"22",1
"1996",1996,22400,"LAMBALLE-ARMOR","BC206",400148.405,40.0148405,"22",4
"1997",1997,22400,"LAMBALLE-ARMOR","BD105",1200000,120,"22",1
"1998",1998,22400,"LAMBALLE-ARMOR","BD71",1200000,120,"22",1
"1999",1999,22400,"LAMBALLE-ARMOR","BE223",64900,6.49,"22",1
"2000",2000,22400,"LAMBALLE-ARMOR","BE225",58900,5.89,"22",1
"2001",2001,22400,"LAMBALLE-ARMOR","BE226",50900,5.09,"22",1
"2002",2002,22400,"LAMBALLE-ARMOR","BE238",64900,6.49,"22",1
"2003",2003,22400,"LAMBALLE-ARMOR","BE243",169800,16.98,"22",1
"2004",2004,22400,"LAMBALLE-ARMOR","BE244",169800,16.98,"22",1
"2005",2005,22400,"LAMBALLE-ARMOR","BE245",61900,6.19,"22",1
"2006",2006,22400,"LAMBALLE-ARMOR","BE246",60380,6.038,"22",1
"2007",2007,22400,"LAMBALLE-ARMOR","BE253",4500000,450,"22",1
"2008",2008,22400,"LAMBALLE-ARMOR","BE254",4500000,450,"22",1
"2009",2009,22400,"LAMBALLE-ARMOR","BE256",4500000,450,"22",1
"2010",2010,22400,"LAMBALLE-ARMOR","BE51",4500000,450,"22",1
"2011",2011,22400,"LAMBALLE-ARMOR","BE52",4500000,450,"22",1
"2012",2012,22400,"LAMBALLE-ARMOR","BH242",90000,9,"22",4
"2013",2013,22400,"LAMBALLE-ARMOR","BI10",1300000,130,"22",1
"2014",2014,22400,"LAMBALLE-ARMOR","BM48",1069000,106.9,"22",1
"2015",2015,22400,"LAMBALLE-ARMOR","BM49",1069000,106.9,"22",2
"2016",2016,22400,"LAMBALLE-ARMOR","BM50",1069000,106.9,"22",2
"2017",2017,22400,"LAMBALLE-ARMOR","BM76",1069000,106.9,"22",1
"2018",2018,22400,"LAMBALLE-ARMOR","BN302",328421,32.8421,"22",2
"2019",2019,22400,"LAMBALLE-ARMOR","BO176",207000,20.7,"22",1
"2020",2020,22400,"LAMBALLE-ARMOR","BO334",263500,26.35,"22",1
"2021",2021,22400,"LAMBALLE-ARMOR","BO423",125000,12.5,"22",3
"2022",2022,22400,"LAMBALLE-ARMOR","BO466",207000,20.7,"22",1
"2023",2023,22400,"LAMBALLE-ARMOR","BO467",207000,20.7,"22",1
"2024",2024,22400,"LAMBALLE-ARMOR","BO53",305000,30.5,"22",2
"2025",2025,22400,"LAMBALLE-ARMOR","BR349",196100,19.61,"22",2
"2026",2026,22400,"LAMBALLE-ARMOR","BR350",137800,13.78,"22",1
"2027",2027,22400,"LAMBALLE-ARMOR","BR74",114500,11.45,"22",6
"2028",2028,22400,"LAMBALLE-ARMOR","BR9",185000,18.5,"22",2
"2029",2029,22400,"LAMBALLE-ARMOR","YB19",4000,0.4,"22",2
"2030",2030,22400,"LAMBALLE-ARMOR","YC179",220000,22,"22",1
"2031",2031,22400,"LAMBALLE-ARMOR","YD124",328000,32.8,"22",1
"2032",2032,22400,"LAMBALLE-ARMOR","YE137",47280,4.728,"22",1
"2033",2033,22400,"LAMBALLE-ARMOR","YH44",3700,0.37,"22",1
"2034",2034,22400,"LAMBALLE-ARMOR","YI17",23375.5,2.33755,"22",1
"2035",2035,22400,"LAMBALLE-ARMOR","YK57",368000,36.8,"22",9
"2036",2036,22400,"LAMBALLE-ARMOR","YM122",150000,15,"22",1
"2037",2037,22400,"LAMBALLE-ARMOR","YM124",150000,15,"22",1
"2038",2038,22400,"LAMBALLE-ARMOR","YM128",150000,15,"22",1
"2039",2039,22400,"LAMBALLE-ARMOR","YM73",5000,0.5,"22",1
"2040",2040,22400,"LAMBALLE-ARMOR","YM98",2392.58,0.239258,"22",2
"2041",2041,22400,"LAMBALLE-ARMOR","ZA13",106291,10.6291,"22",1
"2042",2042,22400,"LAMBALLE-ARMOR","ZA45",106291,10.6291,"22",1
"2043",2043,22400,"LAMBALLE-ARMOR","ZA50",1971.3,0.19713,"22",1
"2044",2044,22400,"LAMBALLE-ARMOR","ZA59",12038.9,1.20389,"22",4
"2045",2045,22400,"LAMBALLE-ARMOR","ZA67",106291,10.6291,"22",1
"2046",2046,22400,"LAMBALLE-ARMOR","ZA71",106291,10.6291,"22",1
"2047",2047,22400,"LAMBALLE-ARMOR","ZA73",106291,10.6291,"22",1
"2048",2048,22400,"LAMBALLE-ARMOR","ZB13",182459,18.2459,"22",2
"2049",2049,22400,"LAMBALLE-ARMOR","ZB17",106291,10.6291,"22",2
"2050",2050,22400,"LAMBALLE-ARMOR","ZB20",182459,18.2459,"22",1
"2051",2051,22400,"LAMBALLE-ARMOR","ZB243",270000,27,"22",1
"2052",2052,22400,"LAMBALLE-ARMOR","ZB260",270000,27,"22",1
"2053",2053,22400,"LAMBALLE-ARMOR","ZB27",106291,10.6291,"22",1
"2054",2054,22400,"LAMBALLE-ARMOR","ZB29",52497.5,5.24975,"22",2
"2055",2055,22400,"LAMBALLE-ARMOR","ZB39",106291,10.6291,"22",3
"2056",2056,22400,"LAMBALLE-ARMOR","ZB49",52497.5,5.24975,"22",1
"2057",2057,22400,"LAMBALLE-ARMOR","ZB58",180000,18,"22",1
"2058",2058,22400,"LAMBALLE-ARMOR","ZB80",42500,4.25,"22",1
"2059",2059,22400,"LAMBALLE-ARMOR","ZB84",106291,10.6291,"22",1
"2060",2060,22400,"LAMBALLE-ARMOR","ZB9",182459,18.2459,"22",2
"2061",2061,22400,"LAMBALLE-ARMOR","ZB91",5500,0.55,"22",1
"2062",2062,22400,"LAMBALLE-ARMOR","ZC10",136758.2,13.67582,"22",5
"2063",2063,22400,"LAMBALLE-ARMOR","ZC11",106291,10.6291,"22",2
"2064",2064,22400,"LAMBALLE-ARMOR","ZC112",80000,8,"22",2
"2065",2065,22400,"LAMBALLE-ARMOR","ZC113",80000,8,"22",1
"2066",2066,22400,"LAMBALLE-ARMOR","ZC151",202000,20.2,"22",1
"2067",2067,22400,"LAMBALLE-ARMOR","ZC218",600,0.06,"22",1
"2068",2068,22400,"LAMBALLE-ARMOR","ZC32",106291,10.6291,"22",1
"2069",2069,22400,"LAMBALLE-ARMOR","ZC43",148950,14.895,"22",2
"2070",2070,22400,"LAMBALLE-ARMOR","ZC66",202000,20.2,"22",4
"2071",2071,22400,"LAMBALLE-ARMOR","ZC90",80000,8,"22",1
"2072",2072,22400,"LAMBALLE-ARMOR","ZD148",55000,5.5,"22",1
"2073",2073,22400,"LAMBALLE-ARMOR","ZE153",380,0.038,"22",1
"2074",2074,22400,"LAMBALLE-ARMOR","ZE81",300,0.03,"22",1
"2075",2075,22400,"LAMBALLE-ARMOR","ZH1",10000,1,"22",1
"2076",2076,22400,"LAMBALLE-ARMOR","ZH120",180400,18.04,"22",1
"2077",2077,22400,"LAMBALLE-ARMOR","ZH127",165000,16.5,"22",3
"2078",2078,22400,"LAMBALLE-ARMOR","ZH144",165000,16.5,"22",2
"2079",2079,22400,"LAMBALLE-ARMOR","ZH177",180400,18.04,"22",1
"2080",2080,22400,"LAMBALLE-ARMOR","ZH178",180400,18.04,"22",1
"2081",2081,22400,"LAMBALLE-ARMOR","ZH181",180400,18.04,"22",4
"2082",2082,22400,"LAMBALLE-ARMOR","ZH35",500,0.05,"22",1
"2083",2083,22400,"LAMBALLE-ARMOR","ZH42",165000,16.5,"22",2
"2084",2084,22400,"LAMBALLE-ARMOR","ZH64",165000,16.5,"22",1
"2085",2085,22400,"LAMBALLE-ARMOR","ZH66",5875.2,0.58752,"22",1
"2086",2086,22400,"LAMBALLE-ARMOR","ZH85",4911,0.4911,"22",1
"2087",2087,22400,"LAMBALLE-ARMOR","ZI111",140000,14,"22",1
"2088",2088,22400,"LAMBALLE-ARMOR","ZI121",350000,35,"22",4
"2089",2089,22400,"LAMBALLE-ARMOR","ZI122",12500,1.25,"22",2
"2090",2090,22400,"LAMBALLE-ARMOR","ZK106",130000,13,"22",1
"2091",2091,22400,"LAMBALLE-ARMOR","ZK108",130000,13,"22",1
"2092",2092,22400,"LAMBALLE-ARMOR","ZK111",130000,13,"22",1
"2093",2093,22400,"LAMBALLE-ARMOR","ZK20",130000,13,"22",1
"2094",2094,22400,"LAMBALLE-ARMOR","ZK21",130000,13,"22",1
"2095",2095,22400,"LAMBALLE-ARMOR","ZK22",130000,13,"22",1
"2096",2096,22400,"LAMBALLE-ARMOR","ZK24",156229.5,15.62295,"22",2
"2097",2097,22400,"LAMBALLE-ARMOR","ZK25",130000,13,"22",1
"2098",2098,22400,"LAMBALLE-ARMOR","ZK26",130000,13,"22",1
"2099",2099,22400,"LAMBALLE-ARMOR","ZK27",130000,13,"22",1
"2100",2100,22400,"LAMBALLE-ARMOR","ZK28",130000,13,"22",1
"2101",2101,22400,"LAMBALLE-ARMOR","ZK30",130000,13,"22",1
"2102",2102,22400,"LAMBALLE-ARMOR","ZL10",6500,0.65,"22",1
"2103",2103,22400,"LAMBALLE-ARMOR","ZL114",11588.46,1.158846,"22",1
"2104",2104,22400,"LAMBALLE-ARMOR","ZL58",150000,15,"22",3
"2105",2105,22400,"LAMBALLE-ARMOR","ZN116",20594,2.0594,"22",1
"2106",2106,22400,"LAMBALLE-ARMOR","ZN117",245100,24.51,"22",1
"2107",2107,22400,"LAMBALLE-ARMOR","ZN125",20594,2.0594,"22",1
"2108",2108,22400,"LAMBALLE-ARMOR","ZN20",20594,2.0594,"22",2
"2109",2109,22400,"LAMBALLE-ARMOR","ZO265",52900,5.29,"22",1
"2110",2110,22400,"LAMBALLE-ARMOR","ZO267",46900,4.69,"22",1
"2111",2111,22400,"LAMBALLE-ARMOR","ZO270",51900,5.19,"22",1
"2112",2112,22400,"LAMBALLE-ARMOR","ZO283",53900,5.39,"22",1
"2113",2113,22400,"LAMBALLE-ARMOR","ZO284",52900,5.29,"22",1
"2114",2114,22400,"LAMBALLE-ARMOR","ZO302",52900,5.29,"22",1
"2115",2115,22400,"LAMBALLE-ARMOR","ZO335",357000,35.7,"22",1
"2116",2116,22400,"LAMBALLE-ARMOR","ZO336",357000,35.7,"22",1
"2117",2117,22400,"LAMBALLE-ARMOR","ZP23",3400,0.34,"22",1
"2118",2118,22400,"LAMBALLE-ARMOR","ZP31",55000,5.5,"22",1
"2119",2119,22400,"LAMBALLE-ARMOR","ZP32",55000,5.5,"22",1
"2120",2120,22400,"LAMBALLE-ARMOR","ZP33",55000,5.5,"22",1
"2121",2121,22400,"LAMBALLE-ARMOR","ZR24",180000,18,"22",2
"2122",2122,22400,"LAMBALLE-ARMOR","ZT292",60000,6,"22",1
"2123",2123,22400,"LAMBALLE-ARMOR","ZT47",8750,0.875,"22",1
"2124",2124,22400,"LAMBALLE-ARMOR","ZV146",476300,47.63,"22",1
"2125",2125,22400,"LAMBALLE-ARMOR","ZW113",5000,0.5,"22",3
"2126",2126,22400,"LAMBALLE-ARMOR","ZW55",110000,11,"22",2
"2127",2127,22400,"LAMBALLE-ARMOR","ZW56",110000,11,"22",1
"2128",2128,22400,"LANDEHEN","AB262",76000,7.6,"22",1
"2129",2129,22400,"LANDEHEN","AB265",76000,7.6,"22",1
"2130",2130,22400,"LANDEHEN","AB307",60000,6,"22",1
"2131",2131,22400,"LANDEHEN","AB308",60000,6,"22",1
"2132",2132,22400,"LANDEHEN","AB64",170000,17,"22",1
"2133",2133,22400,"LANDEHEN","ZB165",200300,20.03,"22",2
"2134",2134,22400,"LANDEHEN","ZB31",21474.5,2.14745,"22",1
"2135",2135,22400,"LANDEHEN","ZB33",21474.5,2.14745,"22",2
"2136",2136,22400,"LANDEHEN","ZB94",80300,8.03,"22",2
"2137",2137,22400,"LANDEHEN","ZE126",59962.4,5.99624,"22",1
"2138",2138,22400,"LANDEHEN","ZE64",59962.4,5.99624,"22",2
"2139",2139,22400,"LANDEHEN","ZE65",59962.4,5.99624,"22",1
"2140",2140,22400,"LANDEHEN","ZE66",59962.4,5.99624,"22",1
"2141",2141,22400,"LANDEHEN","ZE67",59962.4,5.99624,"22",1
"2142",2142,22400,"LANDEHEN","ZE70",59962.4,5.99624,"22",2
"2143",2143,22400,"LANDEHEN","ZE83",59962.4,5.99624,"22",1
"2144",2144,22400,"LANDEHEN","ZH167",52000,5.2,"22",1
