"","code_commune_ref","reconstitution_code_commune","id_brut_bv_reu","id","geo_adresse","geo_type","geo_score","longitude","latitude","api_line","nb_bv_commune","nb_adresses"
"15201898","93046",1,"93046_1","93046_2450_00015","15 Rue Traversière 93190 Livry-Gargan","housenumber",0.97,2.544225,48.921898,"BANG",26,1
"15201899","93046",1,"93046_1","93046_0760_00015_bis","15bis Rue du Docteur Herpin 93190 Livry-Gargan","housenumber",0.96,2.545727,48.919476,"BANG",26,1
"15201900","93046",1,"93046_1","93046_1184_00016","16 Allée Georges Brassens 93190 Livry-Gargan","housenumber",0.8,2.547644,48.916686,"BANG",26,1
"15201901","93046",1,"93046_1","93046_1445_00016","16 Allee Jules Ladoumegue 93190 Livry-Gargan","housenumber",0.96,2.542707,48.921262,"BANG",26,1
"15201902","93046",1,"93046_1","93046_2434_00016","16 Allée Tino Rossi 93190 Livry-Gargan","housenumber",0.97,2.547955,48.91768,"BANG",26,1
"15201903","93046",1,"93046_1","93046_2450_00016","16 Rue Traversière 93190 Livry-Gargan","housenumber",0.97,2.544187,48.921931,"BANG",26,1
"15201904","93046",1,"93046_1","93046_2434_00017","17 Allée Tino Rossi 93190 Livry-Gargan","housenumber",0.97,2.547817,48.917504,"BANG",26,1
"15201905","93046",1,"93046_1","93046_2240_00017","17 Rue Saint-claude 93190 Livry-Gargan","housenumber",0.97,2.543961,48.921542,"BANG",26,1
"15201906","93046",1,"93046_1","93046_2450_00017","17 Rue Traversière 93190 Livry-Gargan","housenumber",0.97,2.544163,48.921851,"BANG",26,1
"15201907","93046",1,"93046_1","93046_0760_00017_bis","17bis Rue du Docteur Herpin 93190 Livry-Gargan","housenumber",0.96,2.545619,48.919408,"BANG",26,1
"15201908","93046",1,"93046_1","93046_1184_00018","18 Allée Georges Brassens 93190 Livry-Gargan","housenumber",0.8,2.547668,48.916707,"BANG",26,1
"15201909","93046",1,"93046_1","93046_1445_00018","18 Allee Jules Ladoumegue 93190 Livry-Gargan","housenumber",0.96,2.542807,48.921277,"BANG",26,1
"15201910","93046",1,"93046_1","93046_1540_00018","18 Place de la Libération 93190 Livry-Gargan","housenumber",0.97,2.544172,48.92254,"BANG",26,1
"15201911","93046",1,"93046_1","93046_2450_00018","18 Rue Traversière 93190 Livry-Gargan","housenumber",0.97,2.544135,48.92189,"BANG",26,1
"15201912","93046",1,"93046_1","93046_2240_00019","19 Rue Saint-claude 93190 Livry-Gargan","housenumber",0.97,2.544243,48.921456,"BANG",26,2
"15201913","93046",1,"93046_1","93046_2450_00019","19 Rue Traversière 93190 Livry-Gargan","housenumber",0.97,2.54409,48.921795,"BANG",26,1
"15201914","93046",1,"93046_1","93046_1184_00002","2 Allée Georges Brassens 93190 Livry-Gargan","housenumber",0.8,2.547187,48.916873,"BANG",26,1
"15201915","93046",1,"93046_1","93046_1183_00002","2 Allee Geo Andre 93190 Livry-Gargan","housenumber",0.96,2.5425,48.921524,"BANG",26,2
"15201916","93046",1,"93046_1","93046_1445_00002","2 Allee Jules Ladoumegue 93190 Livry-Gargan","housenumber",0.96,2.541332,48.921114,"BANG",26,2
"15201917","93046",1,"93046_1","93046_2434_00002","2 Allée Tino Rossi 93190 Livry-Gargan","housenumber",0.97,2.548685,48.917444,"BANG",26,1
"15201918","93046",1,"93046_1","93046_0670_00002","2 Rue de la Croix Richard 93190 Livry-Gargan","housenumber",0.83,2.546926,48.921096,"BANG",26,4
"15201919","93046",1,"93046_1","93046_2071_00002","2 Rue du Pressoir 93190 Livry-Gargan","housenumber",0.96,2.546047,48.921792,"BANG",26,2
"15201920","93046",1,"93046_1","93046_1303_00002","2 Square Jacques Brel 93190 Livry-Gargan","housenumber",0.78,2.548,48.917157,"BANG",26,1
"15201921","93046",1,"93046_1","93046_1184_00020","20 Allée Georges Brassens 93190 Livry-Gargan","housenumber",0.8,2.547699,48.916791,"BANG",26,1
"15201922","93046",1,"93046_1","93046_1445_00020","20 Allee Jules Ladoumegue 93190 Livry-Gargan","housenumber",0.96,2.543163,48.921195,"BANG",26,2
"15201923","93046",1,"93046_1","93046_2450_00020","20 Rue Traversière 93190 Livry-Gargan","housenumber",0.97,2.544076,48.921846,"BANG",26,1
"15201924","93046",1,"93046_1","93046_1184_00022","22 Allée Georges Brassens 93190 Livry-Gargan","housenumber",0.8,2.547727,48.916814,"BANG",26,1
"15201925","93046",1,"93046_1","93046_1445_00022","22 Allee Jules Ladoumegue 93190 Livry-Gargan","housenumber",0.96,2.543473,48.921221,"BANG",26,1
"15201926","93046",1,"93046_1","93046_a055_00022","22 Residence Jean Lebas 93190 Livry-Gargan","housenumber",0.97,2.545146,48.919869,"BANG",26,1
"15201927","93046",1,"93046_1","93046_2240_00022","22 Rue Saint-claude 93190 Livry-Gargan","housenumber",0.97,2.544145,48.921396,"BANG",26,11
"15201928","93046",1,"93046_1","93046_2450_00022","22 Rue Traversière 93190 Livry-Gargan","housenumber",0.97,2.544027,48.921813,"BANG",26,1
"15201929","93046",1,"93046_1","93046_0570_00023","23 Chemin de Clichy 93190 Livry-Gargan","housenumber",0.96,2.546048,48.916976,"BANG",26,1
"15201930","93046",1,"93046_1","93046_1445_00024","24 Allee Jules Ladoumegue 93190 Livry-Gargan","housenumber",0.96,2.54379,48.92143,"BANG",26,1
"15201931","93046",1,"93046_1","93046_2240_00026","26 Rue Saint-claude 93190 Livry-Gargan","housenumber",0.97,2.544386,48.921321,"BANG",26,1
"15201932","93046",1,"93046_1","93046_a055_00028","28 Residence Jean Lebas 93190 Livry-Gargan","housenumber",0.97,2.54524,48.91972,"BANG",26,1
"15201933","93046",1,"93046_1","93046_0238_00003","3 Allée du Belvédère 93190 Livry-Gargan","housenumber",0.96,2.548429,48.917783,"BANG",26,1
"15201934","93046",1,"93046_1","93046_1184_00003","3 Allée Georges Brassens 93190 Livry-Gargan","housenumber",0.8,2.547225,48.916961,"BANG",26,1
"15201935","93046",1,"93046_1","93046_1183_00003","3 Allee Geo Andre 93190 Livry-Gargan","housenumber",0.96,2.54261,48.921579,"BANG",26,3
"15201936","93046",1,"93046_1","93046_2434_00003","3 Allée Tino Rossi 93190 Livry-Gargan","housenumber",0.97,2.548464,48.917369,"BANG",26,1
"15201937","93046",1,"93046_1","93046_2071_00003","3 Rue du Pressoir 93190 Livry-Gargan","housenumber",0.96,2.545962,48.921624,"BANG",26,1
"15201938","93046",1,"93046_1","93046_2240_00003","3 Rue Saint-claude 93190 Livry-Gargan","housenumber",0.97,2.543267,48.922046,"BANG",26,1
"15201939","93046",1,"93046_1","93046_2450_00003","3 Rue Traversière 93190 Livry-Gargan","housenumber",0.97,2.544721,48.92228,"BANG",26,1
"15201940","93046",1,"93046_1","93046_1303_00003","3 Square Jacques Brel 93190 Livry-Gargan","housenumber",0.78,2.548203,48.917159,"BANG",26,2
"15201941","93046",1,"93046_1","93046_2240_00030","30 Rue Saint-claude 93190 Livry-Gargan","housenumber",0.97,2.544753,48.921188,"BANG",26,2
"15201942","93046",1,"93046_1","93046_2240_00032","32 Rue Saint-claude 93190 Livry-Gargan","housenumber",0.97,2.544973,48.921109,"BANG",26,1
"15201943","93046",1,"93046_1","93046_2240_00034","34 Rue Saint-claude 93190 Livry-Gargan","housenumber",0.97,2.545168,48.921029,"BANG",26,1
"15201944","93046",1,"93046_1","93046_1685_00035","35 Avenue du Maréchal Leclerc 93190 Livry-Gargan","housenumber",0.87,2.541839,48.92141,"BANG",26,1
"15201945","93046",1,"93046_1","93046_1685_00037","37 Avenue du Maréchal Leclerc 93190 Livry-Gargan","housenumber",0.87,2.541661,48.921307,"BANG",26,1
"15201946","93046",1,"93046_1","93046_2240_00039","39 Rue Saint-claude 93190 Livry-Gargan","housenumber",0.97,2.545549,48.920907,"BANG",26,1
"15201947","93046",1,"93046_1","93046_1184_00004","4 Allée Georges Brassens 93190 Livry-Gargan","housenumber",0.8,2.547228,48.916857,"BANG",26,1
"15201948","93046",1,"93046_1","93046_1183_00004","4 Allee Geo Andre 93190 Livry-Gargan","housenumber",0.96,2.54272,48.921634,"BANG",26,2
"15201949","93046",1,"93046_1","93046_1445_00004","4 Allee Jules Ladoumegue 93190 Livry-Gargan","housenumber",0.96,2.541526,48.920959,"BANG",26,2
"15201950","93046",1,"93046_1","93046_2434_00004","4 Allée Tino Rossi 93190 Livry-Gargan","housenumber",0.97,2.548323,48.917487,"BANG",26,1
"15201951","93046",1,"93046_1","93046_1540_00004","4 Place de la Libération 93190 Livry-Gargan","housenumber",0.97,2.543352,48.922203,"BANG",26,2
"15201952","93046",1,"93046_1","93046_0670_00004","4 Rue de la Croix Richard 93190 Livry-Gargan","housenumber",0.83,2.546652,48.921035,"BANG",26,1
"15201953","93046",1,"93046_1","93046_0830_00004","4 Rue de l'Eglise 93190 Livry-Gargan","housenumber",0.97,2.544538,48.922489,"BANG",26,1
"15201954","93046",1,"93046_1","93046_2071_00004","4 Rue du Pressoir 93190 Livry-Gargan","housenumber",0.96,2.545866,48.921672,"BANG",26,4
"15201955","93046",1,"93046_1","93046_1303_00004","4 Square Jacques Brel 93190 Livry-Gargan","housenumber",0.78,2.548041,48.917157,"BANG",26,1
"15201956","93046",1,"93046_1","93046_2240_00040","40 Rue Saint-claude 93190 Livry-Gargan","housenumber",0.97,2.545622,48.920772,"BANG",26,36
"15201957","93046",1,"93046_1","93046_1685_00043","43 Avenue du Maréchal Leclerc 93190 Livry-Gargan","housenumber",0.87,2.54041,48.920601,"BANG",26,1
"15201958","93046",1,"93046_1","93046_2240_00048","48 Rue Saint-claude 93190 Livry-Gargan","housenumber",0.97,2.545965,48.92054,"BANG",26,1
"15201959","93046",1,"93046_1","93046_0238_00005","5 Allée du Belvédère 93190 Livry-Gargan","housenumber",0.96,2.546634,48.917013,"BANG",26,1
"15201960","93046",1,"93046_1","93046_1183_00005","5 Allee Geo Andre 93190 Livry-Gargan","housenumber",0.96,2.54283,48.921689,"BANG",26,2
"15201961","93046",1,"93046_1","93046_2434_00005","5 Allée Tino Rossi 93190 Livry-Gargan","housenumber",0.97,2.548415,48.917327,"BANG",26,1
"15201962","93046",1,"93046_1","93046_2071_00005","5 Rue du Pressoir 93190 Livry-Gargan","housenumber",0.96,2.545786,48.921506,"BANG",26,1
"15201963","93046",1,"93046_1","93046_2450_00005","5 Rue Traversière 93190 Livry-Gargan","housenumber",0.97,2.544548,48.922146,"BANG",26,1
"15201964","93046",1,"93046_1","93046_2240_00050","50 Rue Saint-claude 93190 Livry-Gargan","housenumber",0.97,2.546036,48.920376,"BANG",26,1
"15201965","93046",1,"93046_1","93046_1184_00006","6 Allée Georges Brassens 93190 Livry-Gargan","housenumber",0.8,2.547326,48.916825,"BANG",26,1
"15201966","93046",1,"93046_1","93046_1445_00006","6 Allee Jules Ladoumegue 93190 Livry-Gargan","housenumber",0.96,2.541687,48.920797,"BANG",26,1
"15201967","93046",1,"93046_1","93046_2434_00006","6 Allée Tino Rossi 93190 Livry-Gargan","housenumber",0.97,2.548255,48.917524,"BANG",26,1
"15201968","93046",1,"93046_1","93046_1540_00006","6 Place de la Libération 93190 Livry-Gargan","housenumber",0.97,2.543469,48.922261,"BANG",26,1
"15201969","93046",1,"93046_1","93046_0670_00006","6 Rue de la Croix Richard 93190 Livry-Gargan","housenumber",0.83,2.546495,48.920933,"BANG",26,1
"15201970","93046",1,"93046_1","93046_2071_00006","6 Rue du Pressoir 93190 Livry-Gargan","housenumber",0.96,2.545687,48.921553,"BANG",26,2
"15201971","93046",1,"93046_1","93046_2450_00006","6 Rue Traversière 93190 Livry-Gargan","housenumber",0.97,2.544302,48.922198,"BANG",26,1
"15201972","93046",1,"93046_1","93046_1184_00007","7 Allée Georges Brassens 93190 Livry-Gargan","housenumber",0.8,2.547452,48.916839,"BANG",26,1
"15201973","93046",1,"93046_1","93046_1183_00007","7 Allee Geo Andre 93190 Livry-Gargan","housenumber",0.96,2.54305,48.9218,"BANG",26,1
"15201974","93046",1,"93046_1","93046_2434_00007","7 Allée Tino Rossi 93190 Livry-Gargan","housenumber",0.97,2.548366,48.917286,"BANG",26,1
"15201975","93046",1,"93046_1","93046_2071_00007","7 Rue du Pressoir 93190 Livry-Gargan","housenumber",0.96,2.545609,48.921389,"BANG",26,2
"15201976","93046",1,"93046_1","93046_1184_00008","8 Allée Georges Brassens 93190 Livry-Gargan","housenumber",0.8,2.547389,48.916793,"BANG",26,1
"15201977","93046",1,"93046_1","93046_1445_00008","8 Allee Jules Ladoumegue 93190 Livry-Gargan","housenumber",0.96,2.541977,48.92079,"BANG",26,2
"15201978","93046",1,"93046_1","93046_2434_00008","8 Allée Tino Rossi 93190 Livry-Gargan","housenumber",0.97,2.548199,48.917555,"BANG",26,1
"15201979","93046",1,"93046_1","93046_1540_00008","8 Place de la Libération 93190 Livry-Gargan","housenumber",0.97,2.543587,48.922319,"BANG",26,1
"15201980","93046",1,"93046_1","93046_0670_00008","8 Rue de la Croix Richard 93190 Livry-Gargan","housenumber",0.83,2.546337,48.92083,"BANG",26,3
"15201981","93046",1,"93046_1","93046_2071_00008","8 Rue du Pressoir 93190 Livry-Gargan","housenumber",0.96,2.545507,48.921433,"BANG",26,1
"15201982","93046",1,"93046_1","93046_1184_00009","9 Allée Georges Brassens 93190 Livry-Gargan","housenumber",0.8,2.547516,48.916807,"BANG",26,1
"15201983","93046",1,"93046_1","93046_2434_00009","9 Allée Tino Rossi 93190 Livry-Gargan","housenumber",0.97,2.548313,48.917419,"BANG",26,2
"15201984","93046",1,"93046_1","93046_2450_00009","9 Rue Traversière 93190 Livry-Gargan","housenumber",0.97,2.544434,48.92206,"BANG",26,1
"15201985","93046",1,"93046_1","93046_1030","Allée Francois Arago 93190 Livry-Gargan","street",0.49,2.522781,48.915572,"BANG",26,1
"15201986","93046",1,"93046_10","93046_0695_00001","1 Allee Delamarre 93190 Livry-Gargan","housenumber",0.96,2.524896,48.913035,"BANG",26,1
"15201987","93046",1,"93046_10","93046_1260_00001","1 Allée Henri Barbusse 93190 Livry-Gargan","housenumber",0.97,2.528574,48.914119,"BANG",26,1
"15201988","93046",1,"93046_10","93046_1090_00001","1 Avenue Gambetta 93190 Livry-Gargan","housenumber",0.98,2.528194,48.915367,"BANG",26,1
"15201989","93046",1,"93046_10","93046_0695","Allee Delamarre 93190 Livry-Gargan","street",0.96,2.525611,48.913291,"BANN",26,1
"15201990","93046",1,"93046_10","93046_0010_00010","10 Allée de l'Abbaye 93190 Livry-Gargan","housenumber",0.96,2.527161,48.915438,"BANG",26,1
"15201991","93046",1,"93046_10","93046_0695_00010","10 Allee Delamarre 93190 Livry-Gargan","housenumber",0.96,2.525618,48.91326,"BANG",26,1
"15201992","93046",1,"93046_10","93046_0910_00010","10 Allée Eugène Alphonse 93190 Livry-Gargan","housenumber",0.97,2.525817,48.914772,"BANG",26,1
"15201993","93046",1,"93046_10","93046_1265_00010","10 Rue Henri Dunant 93190 Livry-Gargan","housenumber",0.87,2.529604,48.914923,"BANG",26,1
"15201994","93046",1,"93046_10","93046_1265_00010_bis","10bis Rue Henri Dunant 93190 Livry-Gargan","housenumber",0.88,2.529635,48.914898,"BANG",26,2
"15201995","93046",1,"93046_10","93046_0910_00011","11 Allée Eugène Alphonse 93190 Livry-Gargan","housenumber",0.97,2.526112,48.915124,"BANG",26,1
"15201996","93046",1,"93046_10","93046_1260_00011","11 Allée Henri Barbusse 93190 Livry-Gargan","housenumber",0.97,2.528186,48.913695,"BANG",26,1
"15201997","93046",1,"93046_10","93046_1490_00011","11 Allee la Fontaine 93190 Livry-Gargan","housenumber",0.97,2.525155,48.912888,"BANG",26,1
"15201998","93046",1,"93046_10","93046_1090_00011","11 Avenue Gambetta 93190 Livry-Gargan","housenumber",0.98,2.527562,48.915631,"BANG",26,1
"15201999","93046",1,"93046_10","93046_0732_00011","11 Rue de Simiane 93190 Livry-Gargan","housenumber",0.97,2.528724,48.914388,"BANG",26,1
"15202000","93046",1,"93046_10","93046_0590_00012","12 Allée du Clos 93190 Livry-Gargan","housenumber",0.97,2.52562,48.915318,"BANG",26,1
"15202001","93046",1,"93046_10","93046_0910_00012","12 Allée Eugène Alphonse 93190 Livry-Gargan","housenumber",0.97,2.525956,48.914831,"BANG",26,1
"15202002","93046",1,"93046_10","93046_1260_00012","12 Allée Henri Barbusse 93190 Livry-Gargan","housenumber",0.97,2.528162,48.913802,"BANG",26,1
"15202003","93046",1,"93046_10","93046_1265_00012","12 Rue Henri Dunant 93190 Livry-Gargan","housenumber",0.87,2.529724,48.91484,"BANG",26,1
"15202004","93046",1,"93046_10","93046_1490_00013","13 Allee la Fontaine 93190 Livry-Gargan","housenumber",0.97,2.525376,48.912796,"BANG",26,1
"15202005","93046",1,"93046_10","93046_1090_00013","13 Avenue Gambetta 93190 Livry-Gargan","housenumber",0.98,2.527427,48.915686,"BANG",26,1
"15202006","93046",1,"93046_10","93046_0732_00013","13 Rue de Simiane 93190 Livry-Gargan","housenumber",0.97,2.528819,48.914328,"BANG",26,1
"15202007","93046",1,"93046_10","93046_0695_00014","14 Allee Delamarre 93190 Livry-Gargan","housenumber",0.96,2.525881,48.913351,"BANG",26,3
"15202008","93046",1,"93046_10","93046_1260_00014","14 Allée Henri Barbusse 93190 Livry-Gargan","housenumber",0.97,2.528078,48.913721,"BANG",26,1
"15202009","93046",1,"93046_10","93046_1265_00014","14 Rue Henri Dunant 93190 Livry-Gargan","housenumber",0.87,2.529832,48.914773,"BANG",26,1
"15202010","93046",1,"93046_10","93046_0140_00141","141 Avenue Aristide Briand 93190 Livry-Gargan","housenumber",0.79,2.526618,48.914458,"BANG",26,2
"15202011","93046",1,"93046_10","93046_0140_00143","143 Avenue Aristide Briand 93190 Livry-Gargan","housenumber",0.79,2.526912,48.914583,"BANG",26,1
"15202012","93046",1,"93046_10","93046_0140_00147","147 Avenue Aristide Briand 93190 Livry-Gargan","housenumber",0.79,2.527278,48.914741,"BANG",26,1
"15202013","93046",1,"93046_10","93046_0910_00015","15 Allée Eugène Alphonse 93190 Livry-Gargan","housenumber",0.97,2.526502,48.915117,"BANG",26,1
"15202014","93046",1,"93046_10","93046_1490_00015","15 Allee la Fontaine 93190 Livry-Gargan","housenumber",0.97,2.52553,48.912737,"BANG",26,1
"15202015","93046",1,"93046_10","93046_0732_00015","15 Rue de Simiane 93190 Livry-Gargan","housenumber",0.97,2.528925,48.914263,"BANG",26,1
"15202016","93046",1,"93046_10","93046_0140_00153","153 Avenue Aristide Briand 93190 Livry-Gargan","housenumber",0.79,2.527772,48.914945,"BANG",26,1
"15202017","93046",1,"93046_10","93046_0695_00016","16 Allee Delamarre 93190 Livry-Gargan","housenumber",0.96,2.525962,48.913406,"BANG",26,2
"15202018","93046",1,"93046_10","93046_1260_00016","16 Allée Henri Barbusse 93190 Livry-Gargan","housenumber",0.97,2.527976,48.913606,"BANG",26,1
"15202019","93046",1,"93046_10","93046_0732_00016","16 Rue de Simiane 93190 Livry-Gargan","housenumber",0.97,2.528929,48.914152,"BANG",26,1
"15202020","93046",1,"93046_10","93046_1265_00016","16 Rue Henri Dunant 93190 Livry-Gargan","housenumber",0.87,2.529907,48.914727,"BANG",26,2
"15202021","93046",1,"93046_10","93046_1265_00016_bis","16bis Rue Henri Dunant 93190 Livry-Gargan","housenumber",0.88,2.529962,48.914692,"BANG",26,1
"15202022","93046",1,"93046_10","93046_1260_00017","17 Allée Henri Barbusse 93190 Livry-Gargan","housenumber",0.97,2.528059,48.913548,"BANG",26,1
"15202023","93046",1,"93046_10","93046_1490_00017","17 Allee la Fontaine 93190 Livry-Gargan","housenumber",0.97,2.525667,48.912689,"BANG",26,1
"15202024","93046",1,"93046_10","93046_0732_00017","17 Rue de Simiane 93190 Livry-Gargan","housenumber",0.97,2.529019,48.914203,"BANG",26,1
"15202025","93046",1,"93046_10","93046_1260_00017_bis","17bis Allée Henri Barbusse 93190 Livry-Gargan","housenumber",0.97,2.528004,48.913491,"BANG",26,1
"15202026","93046",1,"93046_10","93046_0910_00018","18 Allée Eugène Alphonse 93190 Livry-Gargan","housenumber",0.97,2.526604,48.91511,"BANG",26,1
"15202027","93046",1,"93046_10","93046_1260_00018","18 Allée Henri Barbusse 93190 Livry-Gargan","housenumber",0.97,2.527994,48.913633,"BANG",26,2
"15202028","93046",1,"93046_10","93046_0732_00018","18 Rue de Simiane 93190 Livry-Gargan","housenumber",0.97,2.529057,48.914075,"BANG",26,1
"15202029","93046",1,"93046_10","93046_1260_00018_bis","18bis Allée Henri Barbusse 93190 Livry-Gargan","housenumber",0.97,2.527917,48.913546,"BANG",26,4
"15202030","93046",1,"93046_10","93046_0590_00019","19 Allée du Clos 93190 Livry-Gargan","housenumber",0.97,2.526299,48.915678,"BANG",26,1
"15202031","93046",1,"93046_10","93046_1260_00019","19 Allée Henri Barbusse 93190 Livry-Gargan","housenumber",0.97,2.527943,48.913425,"BANG",26,1
"15202032","93046",1,"93046_10","93046_0732_00019","19 Rue de Simiane 93190 Livry-Gargan","housenumber",0.97,2.529111,48.91414,"BANG",26,1
"15202033","93046",1,"93046_10","93046_0732_00002","2 Rue de Simiane 93190 Livry-Gargan","housenumber",0.97,2.528003,48.914584,"BANG",26,2
"15202034","93046",1,"93046_10","93046_0695_00020","20 Allee Delamarre 93190 Livry-Gargan","housenumber",0.96,2.526276,48.91355,"BANG",26,2
"15202035","93046",1,"93046_10","93046_0590_00020","20 Allée du Clos 93190 Livry-Gargan","housenumber",0.97,2.526286,48.915612,"BANG",26,1
"15202036","93046",1,"93046_10","93046_1260_00020","20 Allée Henri Barbusse 93190 Livry-Gargan","housenumber",0.97,2.527796,48.913417,"BANG",26,1
"15202037","93046",1,"93046_10","93046_0732_00020","20 Rue de Simiane 93190 Livry-Gargan","housenumber",0.97,2.529265,48.913936,"BANG",26,1
"15202038","93046",1,"93046_10","93046_0590_00020_bis","20bis Allée du Clos 93190 Livry-Gargan","housenumber",0.97,2.526395,48.91565,"BANG",26,2
"15202039","93046",1,"93046_10","93046_0695_00020_bis","20bis Allee Delamarre 93190 Livry-Gargan","housenumber",0.87,2.526326,48.913565,"BANG",26,1
"15202040","93046",1,"93046_10","93046_1260_00021","21 Allée Henri Barbusse 93190 Livry-Gargan","housenumber",0.97,2.527882,48.913354,"BANG",26,1
"15202041","93046",1,"93046_10","93046_1090_00021","21 Avenue Gambetta 93190 Livry-Gargan","housenumber",0.98,2.526485,48.916078,"BANG",26,1
"15202042","93046",1,"93046_10","93046_0910_00022","22 Allée Eugène Alphonse 93190 Livry-Gargan","housenumber",0.97,2.527,48.915281,"BANG",26,1
