"","X","cp","ville","cle","montantMoyen","montantCourt","dpt","nb"
"1774",1774,17132,"MESCHERS-SUR-GIRONDE","AK391",249400,24.94,"17",1
"1775",1775,17132,"MESCHERS-SUR-GIRONDE","AL181",15000,1.5,"17",1
"1776",1776,17132,"MESCHERS-SUR-GIRONDE","AL184",15000,1.5,"17",1
"1777",1777,17132,"MESCHERS-SUR-GIRONDE","AL367",297500,29.75,"17",1
"1778",1778,17132,"MESCHERS-SUR-GIRONDE","AL368",297500,29.75,"17",1
"1779",1779,17132,"MESCHERS-SUR-GIRONDE","AL503",5000,0.5,"17",1
"1780",1780,17132,"MESCHERS-SUR-GIRONDE","AL504",5000,0.5,"17",1
"1781",1781,17132,"MESCHERS-SUR-GIRONDE","AL69",83000,8.3,"17",2
"1782",1782,17132,"MESCHERS-SUR-GIRONDE","AL728",87500,8.75,"17",2
"1783",1783,17132,"MESCHERS-SUR-GIRONDE","AM206",637360,63.736,"17",6
"1784",1784,17132,"MESCHERS-SUR-GIRONDE","AM207",637360,63.736,"17",1
"1785",1785,17132,"MESCHERS-SUR-GIRONDE","AN157",3631,0.3631,"17",1
"1786",1786,17132,"MESCHERS-SUR-GIRONDE","AN159",3631,0.3631,"17",1
"1787",1787,17132,"MESCHERS-SUR-GIRONDE","AN185",3631,0.3631,"17",1
"1788",1788,17132,"MESCHERS-SUR-GIRONDE","AN309",24200,2.42,"17",1
"1789",1789,17132,"MESCHERS-SUR-GIRONDE","AN310",24200,2.42,"17",2
"1790",1790,17132,"MESCHERS-SUR-GIRONDE","AN313",24200,2.42,"17",1
"1791",1791,17132,"MESCHERS-SUR-GIRONDE","ZD143",122220,12.222,"17",1
"1792",1792,17132,"MESCHERS-SUR-GIRONDE","ZE87",122220,12.222,"17",1
"1793",1793,17132,"MESCHERS-SUR-GIRONDE","ZK137",443000,44.3,"17",1
"1794",1794,17132,"MESCHERS-SUR-GIRONDE","ZK159",443000,44.3,"17",1
"1795",1795,17132,"MESCHERS-SUR-GIRONDE","ZL318",271500,27.15,"17",1
"1796",1796,17132,"MESCHERS-SUR-GIRONDE","ZL368",255000,25.5,"17",1
"1797",1797,17132,"MESCHERS-SUR-GIRONDE","ZM75",24562.2,2.45622,"17",1
