"","code_commune_ref","reconstitution_code_commune","id_brut_bv_reu","id","geo_adresse","geo_type","geo_score","longitude","latitude","api_line","nb_bv_commune","nb_adresses"
"12169952","75109",1,"75109_1","75109_4295_00001","1 Rue de la Grange Batelière 75009 Paris","housenumber",0.97,2.342862,48.872918,"BANG",27,5
"12169953","75109",1,"75109_1","75109_7866_00001","1 Rue de Provence 75009 Paris","housenumber",0.98,2.342153,48.873988,"BANG",27,3
"12169954","75109",1,"75109_1","75109_8372_00001","1 Rue Rossini 75009 Paris","housenumber",0.97,2.340971,48.873054,"BANG",27,4
"12169955","75109",2,"75109_1","BANO_751097866R_1","1 Rue de Provence 75009 Paris 9e Arrondissement","housenumber",0.88,2.342048,48.873993,"BANOG",27,3
"12169956","75109",1,"75109_1","75109_7560_00010","10 Boulevard Poissonnière 75009 Paris","housenumber",0.97,2.34696,48.871024,"BANG",27,4
"12169957","75109",1,"75109_1","75109_4295_00010","10 Rue de la Grange Batelière 75009 Paris","housenumber",0.97,2.341796,48.873175,"BANG",27,6
"12169958","75109",1,"75109_1","75109_8372_00010","10 Rue Rossini 75009 Paris","housenumber",0.97,2.339205,48.873173,"BANG",27,4
"12169959","75109",1,"75109_1","75109_4295_00011","11 Rue de la Grange Batelière 75009 Paris","housenumber",0.97,2.342064,48.873017,"BANG",27,2
"12169960","75109",1,"75109_1","75109_7866_00011","11 Rue de Provence 75009 Paris","housenumber",0.98,2.341096,48.874017,"BANG",27,1
"12169961","75109",1,"75109_1","75109_2933_00011","11 Rue Drouot 75009 Paris","housenumber",0.97,2.340452,48.87339,"BANG",27,4
"12169962","75109",1,"75109_1","75109_3510_00011","11 Rue du Faubourg Montmartre 75009 Paris","housenumber",0.97,2.343072,48.872159,"BANG",27,4
"12169963","75109",2,"75109_1","BANO_751097866R_11","11 Rue de Provence 75009 Paris 9e Arrondissement","housenumber",0.88,2.341104,48.87402,"BANOG",27,1
"12169964","75109",1,"75109_1","75109_7560_00012","12 Boulevard Poissonnière 75009 Paris","housenumber",0.97,2.346771,48.871055,"BANG",27,6
"12169965","75109",1,"75109_1","75109_4295_00012","12 Rue de la Grange Batelière 75009 Paris","housenumber",0.97,2.341582,48.873202,"BANG",27,7
"12169966","75109",1,"75109_1","75109_4295_00013","13 Rue de la Grange Batelière 75009 Paris","housenumber",0.97,2.341821,48.873048,"BANG",27,3
"12169967","75109",1,"75109_1","75109_2933_00013","13 Rue Drouot 75009 Paris","housenumber",0.97,2.340518,48.873544,"BANG",27,3
"12169968","75109",1,"75109_1","75109_3510_00013","13 Rue du Faubourg Montmartre 75009 Paris","housenumber",0.97,2.343063,48.872387,"BANG",27,13
"12169969","75109",2,"75109_1","75109_9663_00013_b","13b Passage Verdeau 75009 Paris","housenumber",0.59,2.342279,48.873464,"BANG",27,2
"12169970","75109",1,"75109_1","75109_6510_00014","14 Boulevard Montmartre 75009 Paris","housenumber",0.97,2.341568,48.871905,"BANG",27,2
"12169971","75109",1,"75109_1","75109_7560_00014","14 Boulevard Poissonnière 75009 Paris","housenumber",0.97,2.346487,48.871101,"BANG",27,1
"12169972","75109",2,"75109_1","75109_4295_00014","14 Rue de la Grange Batelière 75009 Paris","housenumber",0.89,2.34143,48.873221,"BANG",27,3
"12169973","75109",1,"75109_1","75109_2933_00014","14 Rue Drouot 75009 Paris","housenumber",0.97,2.340669,48.873364,"BANG",27,1
"12169974","75109",2,"75109_1","75109_1937_00014_t","14t Rue Chauchat 75009 Paris","housenumber",0.56,2.339743,48.873597,"BANG",27,5
"12169975","75109",1,"75109_1","75109_4295_00015","15 Rue de la Grange Batelière 75009 Paris","housenumber",0.97,2.341578,48.873078,"BANG",27,3
"12169976","75109",1,"75109_1","75109_2933_00015","15 Rue Drouot 75009 Paris","housenumber",0.97,2.340539,48.873642,"BANG",27,2
"12169977","75109",1,"75109_1","75109_6510_00016","16 Boulevard Montmartre 75009 Paris","housenumber",0.97,2.341381,48.871932,"BANG",27,1
"12169978","75109",1,"75109_1","75109_4295_00016","16 Rue de la Grange Batelière 75009 Paris","housenumber",0.97,2.341256,48.873243,"BANG",27,11
"12169979","75109",1,"75109_1","75109_2933_00016","16 Rue Drouot 75009 Paris","housenumber",0.97,2.340695,48.873488,"BANG",27,4
"12169980","75109",2,"75109_1","75109_6510_00016_b","16b Boulevard Montmartre 75009 Paris","housenumber",0.79,2.341041,48.871989,"BANG",27,6
"12169981","75109",1,"75109_1","75109_4295_00017","17 Rue de la Grange Batelière 75009 Paris","housenumber",0.97,2.341361,48.873105,"BANG",27,4
"12169982","75109",1,"75109_1","75109_7866_00017","17 Rue de Provence 75009 Paris","housenumber",0.98,2.340373,48.874038,"BANG",27,2
"12169983","75109",1,"75109_1","75109_2933_00017","17 Rue Drouot 75009 Paris","housenumber",0.97,2.340567,48.873774,"BANG",27,3
"12169984","75109",1,"75109_1","75109_3510_00017","17 Rue du Faubourg Montmartre 75009 Paris","housenumber",0.97,2.343028,48.872672,"BANG",27,9
"12169985","75109",1,"75109_1","75109_5590_00017","17 Rue Le Peletier 75009 Paris","housenumber",0.97,2.338436,48.872774,"BANG",27,2
"12169986","75109",2,"75109_1","BANO_751097866R_17","17 Rue de Provence 75009 Paris 9e Arrondissement","housenumber",0.88,2.340374,48.874047,"BANOG",27,1
"12169987","75109",1,"75109_1","75109_6510_00018","18 Boulevard Montmartre 75009 Paris","housenumber",0.97,2.340788,48.872031,"BANG",27,2
"12169988","75109",1,"75109_1","75109_4295_00018","18 Rue de la Grange Batelière 75009 Paris","housenumber",0.97,2.341006,48.873274,"BANG",27,2
"12169989","75109",1,"75109_1","75109_5246_00018","18 Rue Laffitte 75009 Paris","housenumber",0.97,2.337657,48.87277,"BANG",27,3
"12169990","75109",1,"75109_1","75109_5590_00018","18 Rue Le Peletier 75009 Paris","housenumber",0.97,2.338871,48.87333,"BANG",27,4
"12169991","75109",2,"75109_1","75109_2933_00018","18 Rue Drouot 75009 Paris","housenumber",0.59,2.340722,48.873617,"BANG",27,2
"12169992","75109",1,"75109_1","75109_5590_00019","19 Rue Le Peletier 75009 Paris","housenumber",0.97,2.33847,48.872852,"BANG",27,3
"12169993","75109",1,"75109_1","75109_6510_00002","2 Boulevard Montmartre 75009 Paris","housenumber",0.97,2.342882,48.871694,"BANG",27,3
"12169994","75109",1,"75109_1","75109_1937_00002","2 Rue Chauchat 75009 Paris","housenumber",0.97,2.339391,48.872371,"BANG",27,12
"12169995","75109",2,"75109_1","75109_8372_00002","2 Rue Rossini 75009 Paris","housenumber",0.59,2.340801,48.873108,"BANG",27,1
"12169996","75109",1,"75109_1","75109_6510_00020","20 Boulevard Montmartre 75009 Paris","housenumber",0.97,2.340436,48.872089,"BANG",27,9
"12169997","75109",1,"75109_1","75109_7560_00020","20 Boulevard Poissonnière 75009 Paris","housenumber",0.97,2.345368,48.871284,"BANG",27,2
"12169998","75109",1,"75109_1","75109_9663_00020","20 Passage Verdeau 75009 Paris","housenumber",0.97,2.342365,48.873489,"BANG",27,2
"12169999","75109",1,"75109_1","75109_2933_00020","20 Rue Drouot 75009 Paris","housenumber",0.97,2.340752,48.873757,"BANG",27,6
"12170000","75109",1,"75109_1","75109_7866_00021","21 Rue de Provence 75009 Paris","housenumber",0.98,2.33993,48.874051,"BANG",27,2
"12170001","75109",1,"75109_1","75109_3510_00021","21 Rue du Faubourg Montmartre 75009 Paris","housenumber",0.97,2.342928,48.873116,"BANG",27,2
"12170002","75109",2,"75109_1","BANO_751097866R_21","21 Rue de Provence 75009 Paris 9e Arrondissement","housenumber",0.88,2.339924,48.87406,"BANOG",27,1
"12170003","75109",2,"75109_1","75109_5590_00021","21 Rue Le Peletier 75009 Paris","housenumber",0.64,2.33851,48.872945,"BANG",27,1
"12170004","75109",1,"75109_1","75109_2933_00022","22 Rue Drouot 75009 Paris","housenumber",0.97,2.340779,48.873887,"BANG",27,3
"12170005","75109",1,"75109_1","75109_3510_00022","22 Rue du Faubourg Montmartre 75009 Paris","housenumber",0.97,2.343068,48.873348,"BANG",27,1
