"","X","cp","ville","cle","montantMoyen","montantCourt","dpt","nb"
"12525",12525,85000,"ROCHE SUR YON (LA)","AL993",411150,41.115,"85",9
"12526",12526,85000,"ROCHE SUR YON (LA)","AM1",505724.615384615,50.5724615384615,"85",26
"12527",12527,85000,"ROCHE SUR YON (LA)","AM107",70700,7.07,"85",2
"12528",12528,85000,"ROCHE SUR YON (LA)","AM156",70200,7.02,"85",1
"12529",12529,85000,"ROCHE SUR YON (LA)","AM165",71200,7.12,"85",1
"12530",12530,85000,"ROCHE SUR YON (LA)","AM218",161000,16.1,"85",2
"12531",12531,85000,"ROCHE SUR YON (LA)","AM295",225000,22.5,"85",1
"12532",12532,85000,"ROCHE SUR YON (LA)","AM303",96300,9.63,"85",2
"12533",12533,85000,"ROCHE SUR YON (LA)","AM342",3e+05,30,"85",1
"12534",12534,85000,"ROCHE SUR YON (LA)","AM350",173500,17.35,"85",4
"12535",12535,85000,"ROCHE SUR YON (LA)","AM442",270000,27,"85",1
"12536",12536,85000,"ROCHE SUR YON (LA)","AM473",340000,34,"85",1
"12537",12537,85000,"ROCHE SUR YON (LA)","AM474",340000,34,"85",2
"12538",12538,85000,"ROCHE SUR YON (LA)","AM48",126428.571428571,12.6428571428571,"85",7
"12539",12539,85000,"ROCHE SUR YON (LA)","AM505",205000,20.5,"85",1
"12540",12540,85000,"ROCHE SUR YON (LA)","AM521",15500,1.55,"85",1
"12541",12541,85000,"ROCHE SUR YON (LA)","AM530",229100,22.91,"85",3
"12542",12542,85000,"ROCHE SUR YON (LA)","AM531",229100,22.91,"85",1
"12543",12543,85000,"ROCHE SUR YON (LA)","AM580",75000,7.5,"85",1
"12544",12544,85000,"ROCHE SUR YON (LA)","AM633",415000,41.5,"85",1
"12545",12545,85000,"ROCHE SUR YON (LA)","AM646",175000,17.5,"85",10
"12546",12546,85000,"ROCHE SUR YON (LA)","AM767",382000,38.2,"85",1
"12547",12547,85000,"ROCHE SUR YON (LA)","AM768",382000,38.2,"85",2
"12548",12548,85000,"ROCHE SUR YON (LA)","AM781",180000,18,"85",3
"12549",12549,85000,"ROCHE SUR YON (LA)","AM786",1e+05,10,"85",3
"12550",12550,85000,"ROCHE SUR YON (LA)","AM787",20000,2,"85",1
"12551",12551,85000,"ROCHE SUR YON (LA)","AM788",114000,11.4,"85",2
"12552",12552,85000,"ROCHE SUR YON (LA)","AM812",145000,14.5,"85",2
"12553",12553,85000,"ROCHE SUR YON (LA)","AM980",191000,19.1,"85",3
"12554",12554,85000,"ROCHE SUR YON (LA)","AN139",102000,10.2,"85",1
"12555",12555,85000,"ROCHE SUR YON (LA)","AN20",73500,7.35,"85",1
"12556",12556,85000,"ROCHE SUR YON (LA)","AN205",350000,35,"85",2
"12557",12557,85000,"ROCHE SUR YON (LA)","AN235",145000,14.5,"85",2
"12558",12558,85000,"ROCHE SUR YON (LA)","AN290",187000,18.7,"85",1
"12559",12559,85000,"ROCHE SUR YON (LA)","AN312",113000,11.3,"85",4
"12560",12560,85000,"ROCHE SUR YON (LA)","AN411",139000,13.9,"85",4
"12561",12561,85000,"ROCHE SUR YON (LA)","AN416",23250,2.325,"85",2
"12562",12562,85000,"ROCHE SUR YON (LA)","AN417",161500,16.15,"85",4
"12563",12563,85000,"ROCHE SUR YON (LA)","AN462",264000,26.4,"85",2
"12564",12564,85000,"ROCHE SUR YON (LA)","AN55",75000,7.5,"85",1
"12565",12565,85000,"ROCHE SUR YON (LA)","AO120",121500,12.15,"85",4
"12566",12566,85000,"ROCHE SUR YON (LA)","AP113",205000,20.5,"85",1
"12567",12567,85000,"ROCHE SUR YON (LA)","AP163",172000,17.2,"85",1
"12568",12568,85000,"ROCHE SUR YON (LA)","AP2",170000,17,"85",1
"12569",12569,85000,"ROCHE SUR YON (LA)","AP220",252000,25.2,"85",4
"12570",12570,85000,"ROCHE SUR YON (LA)","AP235",289060,28.906,"85",2
"12571",12571,85000,"ROCHE SUR YON (LA)","AP236",289060,28.906,"85",2
"12572",12572,85000,"ROCHE SUR YON (LA)","AP243",161150,16.115,"85",4
"12573",12573,85000,"ROCHE SUR YON (LA)","AP273",254500,25.45,"85",1
"12574",12574,85000,"ROCHE SUR YON (LA)","AP274",222000,22.2,"85",2
"12575",12575,85000,"ROCHE SUR YON (LA)","AP461",2e+05,20,"85",1
"12576",12576,85000,"ROCHE SUR YON (LA)","AP671",375600,37.56,"85",7
"12577",12577,85000,"ROCHE SUR YON (LA)","AP701",95000,9.5,"85",1
"12578",12578,85000,"ROCHE SUR YON (LA)","AR11",150000,15,"85",1
"12579",12579,85000,"ROCHE SUR YON (LA)","AR308",206000,20.6,"85",2
"12580",12580,85000,"ROCHE SUR YON (LA)","AS165",233500,23.35,"85",1
"12581",12581,85000,"ROCHE SUR YON (LA)","AS592",1,1e-04,"85",1
"12582",12582,85000,"ROCHE SUR YON (LA)","AW136",172000,17.2,"85",2
"12583",12583,85000,"ROCHE SUR YON (LA)","AW258",75687.5,7.56875,"85",8
"12584",12584,85000,"ROCHE SUR YON (LA)","AW43",109400,10.94,"85",3
"12585",12585,85000,"ROCHE SUR YON (LA)","AX129",20000,2,"85",1
"12586",12586,85000,"ROCHE SUR YON (LA)","AX136",85160,8.516,"85",2
"12587",12587,85000,"ROCHE SUR YON (LA)","AX174",245000,24.5,"85",2
"12588",12588,85000,"ROCHE SUR YON (LA)","AX235",82500,8.25,"85",2
"12589",12589,85000,"ROCHE SUR YON (LA)","AX300",377000,37.7,"85",2
"12590",12590,85000,"ROCHE SUR YON (LA)","AX444",14900,1.49,"85",1
"12591",12591,85000,"ROCHE SUR YON (LA)","AX450",14000,1.4,"85",1
"12592",12592,85000,"ROCHE SUR YON (LA)","AX60",14450,1.445,"85",2
"12593",12593,85000,"ROCHE SUR YON (LA)","AX657",125000,12.5,"85",1
"12594",12594,85000,"ROCHE SUR YON (LA)","AX81",139000,13.9,"85",1
"12595",12595,85000,"ROCHE SUR YON (LA)","AY11",180000,18,"85",1
"12596",12596,85000,"ROCHE SUR YON (LA)","AY131",116000,11.6,"85",1
"12597",12597,85000,"ROCHE SUR YON (LA)","AY343",115000,11.5,"85",2
"12598",12598,85000,"ROCHE SUR YON (LA)","AY372",112000,11.2,"85",7
"12599",12599,85000,"ROCHE SUR YON (LA)","AY396",90000,9,"85",2
"12600",12600,85000,"ROCHE SUR YON (LA)","AY397",75208,7.5208,"85",2
"12601",12601,85000,"ROCHE SUR YON (LA)","AY422",123714.285714286,12.3714285714286,"85",21
"12602",12602,85000,"ROCHE SUR YON (LA)","AY466",139732.875,13.9732875,"85",8
"12603",12603,85000,"ROCHE SUR YON (LA)","AY472",111500,11.15,"85",2
"12604",12604,85000,"ROCHE SUR YON (LA)","AY499",445000,44.5,"85",2
"12605",12605,85000,"ROCHE SUR YON (LA)","AY501",244000,24.4,"85",7
"12606",12606,85000,"ROCHE SUR YON (LA)","AZ104",219500,21.95,"85",1
"12607",12607,85000,"ROCHE SUR YON (LA)","AZ169",335000,33.5,"85",1
"12608",12608,85000,"ROCHE SUR YON (LA)","AZ185",106250,10.625,"85",6
"12609",12609,85000,"ROCHE SUR YON (LA)","AZ189",134560,13.456,"85",2
"12610",12610,85000,"ROCHE SUR YON (LA)","AZ200",595000,59.5,"85",1
"12611",12611,85000,"ROCHE SUR YON (LA)","AZ201",250000,25,"85",1
"12612",12612,85000,"ROCHE SUR YON (LA)","AZ32",92500,9.25,"85",1
"12613",12613,85000,"ROCHE SUR YON (LA)","AZ362",140000,14,"85",1
"12614",12614,85000,"ROCHE SUR YON (LA)","AZ370",98428.5714285714,9.84285714285714,"85",7
"12615",12615,85000,"ROCHE SUR YON (LA)","AZ641",265403,26.5403,"85",1
"12616",12616,85000,"ROCHE SUR YON (LA)","AZ660",154000,15.4,"85",1
"12617",12617,85000,"ROCHE SUR YON (LA)","AZ668",138000,13.8,"85",2
"12618",12618,85000,"ROCHE SUR YON (LA)","AZ7",154000,15.4,"85",1
"12619",12619,85000,"ROCHE SUR YON (LA)","AZ731",22500,2.25,"85",1
"12620",12620,85000,"ROCHE SUR YON (LA)","BC183",139500,13.95,"85",2
"12621",12621,85000,"ROCHE SUR YON (LA)","BC241",123000,12.3,"85",1
"12622",12622,85000,"ROCHE SUR YON (LA)","BC339",159700,15.97,"85",3
"12623",12623,85000,"ROCHE SUR YON (LA)","BC70",285000,28.5,"85",2
"12624",12624,85000,"ROCHE SUR YON (LA)","BC85",101300,10.13,"85",4
"12625",12625,85000,"ROCHE SUR YON (LA)","BC93",355000,35.5,"85",1
"12626",12626,85000,"ROCHE SUR YON (LA)","BD128",220000,22,"85",1
"12627",12627,85000,"ROCHE SUR YON (LA)","BD135",175352.066666667,17.5352066666667,"85",6
"12628",12628,85000,"ROCHE SUR YON (LA)","BD211",167500,16.75,"85",1
"12629",12629,85000,"ROCHE SUR YON (LA)","BD214",151000,15.1,"85",1
"12630",12630,85000,"ROCHE SUR YON (LA)","BD77",2e+05,20,"85",3
"12631",12631,85000,"ROCHE SUR YON (LA)","BD820",305000,30.5,"85",2
"12632",12632,85000,"ROCHE SUR YON (LA)","BD831",27500,2.75,"85",1
"12633",12633,85000,"ROCHE SUR YON (LA)","BE181",195000,19.5,"85",1
"12634",12634,85000,"ROCHE SUR YON (LA)","BE478",258000,25.8,"85",1
"12635",12635,85000,"ROCHE SUR YON (LA)","BE499",180000,18,"85",3
"12636",12636,85000,"ROCHE SUR YON (LA)","BE723",88500,8.85,"85",2
"12637",12637,85000,"ROCHE SUR YON (LA)","BE794",11040,1.104,"85",1
"12638",12638,85000,"ROCHE SUR YON (LA)","BH103",214000,21.4,"85",1
"12639",12639,85000,"ROCHE SUR YON (LA)","BI198",238000,23.8,"85",1
"12640",12640,85000,"ROCHE SUR YON (LA)","BI255",230000,23,"85",2
"12641",12641,85000,"ROCHE SUR YON (LA)","BI258",185000,18.5,"85",1
"12642",12642,85000,"ROCHE SUR YON (LA)","BI358",236500,23.65,"85",1
"12643",12643,85000,"ROCHE SUR YON (LA)","BI459",197000,19.7,"85",1
"12644",12644,85000,"ROCHE SUR YON (LA)","BI551",188000,18.8,"85",3
"12645",12645,85000,"ROCHE SUR YON (LA)","BI606",195000,19.5,"85",3
"12646",12646,85000,"ROCHE SUR YON (LA)","BI647",2e+05,20,"85",2
"12647",12647,85000,"ROCHE SUR YON (LA)","BI695",133750,13.375,"85",12
"12648",12648,85000,"ROCHE SUR YON (LA)","BI75",187100,18.71,"85",2
"12649",12649,85000,"ROCHE SUR YON (LA)","BI826",219000,21.9,"85",2
"12650",12650,85000,"ROCHE SUR YON (LA)","BI922",33500,3.35,"85",1
"12651",12651,85000,"ROCHE SUR YON (LA)","BI933",199866.666666667,19.9866666666667,"85",15
"12652",12652,85000,"ROCHE SUR YON (LA)","BK256",198000,19.8,"85",1
"12653",12653,85000,"ROCHE SUR YON (LA)","BK314",140000,14,"85",2
"12654",12654,85000,"ROCHE SUR YON (LA)","BK351",152000,15.2,"85",3
"12655",12655,85000,"ROCHE SUR YON (LA)","BK526",181700,18.17,"85",1
"12656",12656,85000,"ROCHE SUR YON (LA)","BK627",111500,11.15,"85",2
"12657",12657,85000,"ROCHE SUR YON (LA)","BL253",121500,12.15,"85",1
"12658",12658,85000,"ROCHE SUR YON (LA)","BL38",268000,26.8,"85",1
"12659",12659,85000,"ROCHE SUR YON (LA)","BL39",268000,26.8,"85",2
"12660",12660,85000,"ROCHE SUR YON (LA)","BL398",6240,0.624,"85",1
"12661",12661,85000,"ROCHE SUR YON (LA)","BM196",140000,14,"85",2
"12662",12662,85000,"ROCHE SUR YON (LA)","BM198",85400,8.54,"85",2
"12663",12663,85000,"ROCHE SUR YON (LA)","BM362",130000,13,"85",3
"12664",12664,85000,"ROCHE SUR YON (LA)","BM89",191000,19.1,"85",1
"12665",12665,85000,"ROCHE SUR YON (LA)","BR259",1,1e-04,"85",1
"12666",12666,85000,"ROCHE SUR YON (LA)","BS381",93840,9.384,"85",2
"12667",12667,85000,"ROCHE SUR YON (LA)","BS450",531500,53.15,"85",1
"12668",12668,85000,"ROCHE SUR YON (LA)","BS453",531500,53.15,"85",1
"12669",12669,85000,"ROCHE SUR YON (LA)","BS547",531500,53.15,"85",1
"12670",12670,85000,"ROCHE SUR YON (LA)","BS618",1e+05,10,"85",1
"12671",12671,85000,"ROCHE SUR YON (LA)","BS693",210000,21,"85",1
"12672",12672,85000,"ROCHE SUR YON (LA)","BS717",1e+05,10,"85",1
"12673",12673,85000,"ROCHE SUR YON (LA)","BS752",1e+05,10,"85",2
"12674",12674,85000,"ROCHE SUR YON (LA)","BT266",255000,25.5,"85",1
"12675",12675,85000,"ROCHE SUR YON (LA)","BT34",426500,42.65,"85",2
"12676",12676,85000,"ROCHE SUR YON (LA)","BT35",426500,42.65,"85",1
"12677",12677,85000,"ROCHE SUR YON (LA)","BW1228",169000,16.9,"85",1
"12678",12678,85000,"ROCHE SUR YON (LA)","BW1249",7020,0.702,"85",1
"12679",12679,85000,"ROCHE SUR YON (LA)","BW192",157000,15.7,"85",1
"12680",12680,85000,"ROCHE SUR YON (LA)","BW241",317000,31.7,"85",2
"12681",12681,85000,"ROCHE SUR YON (LA)","BW266",237000,23.7,"85",2
"12682",12682,85000,"ROCHE SUR YON (LA)","BW361",415500,41.55,"85",3
"12683",12683,85000,"ROCHE SUR YON (LA)","BW370",264000,26.4,"85",1
"12684",12684,85000,"ROCHE SUR YON (LA)","BW435",165000,16.5,"85",2
"12685",12685,85000,"ROCHE SUR YON (LA)","BW491",202850,20.285,"85",1
"12686",12686,85000,"ROCHE SUR YON (LA)","BW548",275000,27.5,"85",1
"12687",12687,85000,"ROCHE SUR YON (LA)","BW61",215000,21.5,"85",2
"12688",12688,85000,"ROCHE SUR YON (LA)","BW81",150000,15,"85",1
"12689",12689,85000,"ROCHE SUR YON (LA)","BW82",150000,15,"85",1
"12690",12690,85000,"ROCHE SUR YON (LA)","BW85",258807.94,25.880794,"85",1
"12691",12691,85000,"ROCHE SUR YON (LA)","BW86",258807.94,25.880794,"85",14
"12692",12692,85000,"ROCHE SUR YON (LA)","BW870",238000,23.8,"85",1
"12693",12693,85000,"ROCHE SUR YON (LA)","BX402",220000,22,"85",2
"12694",12694,85000,"ROCHE SUR YON (LA)","BX750",1000,0.1,"85",1
"12695",12695,85000,"ROCHE SUR YON (LA)","BY164",131142.857142857,13.1142857142857,"85",7
"12696",12696,85000,"ROCHE SUR YON (LA)","BY457",120000,12,"85",1
"12697",12697,85000,"ROCHE SUR YON (LA)","BY471",290000,29,"85",2
"12698",12698,85000,"ROCHE SUR YON (LA)","BY512",114950,11.495,"85",2
"12699",12699,85000,"ROCHE SUR YON (LA)","BY714",510000,51,"85",1
"12700",12700,85000,"ROCHE SUR YON (LA)","CD357",215000,21.5,"85",1
"12701",12701,85000,"ROCHE SUR YON (LA)","CD490",115080,11.508,"85",1
"12702",12702,85000,"ROCHE SUR YON (LA)","CD498",119249,11.9249,"85",1
"12703",12703,85000,"ROCHE SUR YON (LA)","CE102",134000,13.4,"85",1
"12704",12704,85000,"ROCHE SUR YON (LA)","CE206",84000,8.4,"85",2
"12705",12705,85000,"ROCHE SUR YON (LA)","CE35",2e+05,20,"85",1
"12706",12706,85000,"ROCHE SUR YON (LA)","CE426",282000,28.2,"85",1
"12707",12707,85000,"ROCHE SUR YON (LA)","CI121",10000,1,"85",1
"12708",12708,85000,"ROCHE SUR YON (LA)","CI123",10000,1,"85",1
"12709",12709,85000,"ROCHE SUR YON (LA)","CI67",4250,0.425,"85",1
"12710",12710,85000,"ROCHE SUR YON (LA)","CK164",1e+05,10,"85",1
"12711",12711,85000,"ROCHE SUR YON (LA)","CK167",148000,14.8,"85",1
"12712",12712,85000,"ROCHE SUR YON (LA)","CK19",87000,8.7,"85",1
"12713",12713,85000,"ROCHE SUR YON (LA)","CK47",228062,22.8062,"85",6
"12714",12714,85000,"ROCHE SUR YON (LA)","CM117",93000,9.3,"85",1
"12715",12715,85000,"ROCHE SUR YON (LA)","CM149",179766.666666667,17.9766666666667,"85",6
"12716",12716,85000,"ROCHE SUR YON (LA)","CM160",1,1e-04,"85",1
"12717",12717,85000,"ROCHE SUR YON (LA)","CP89",299000,29.9,"85",1
"12718",12718,85000,"ROCHE SUR YON (LA)","CP92",305000,30.5,"85",1
"12719",12719,85000,"ROCHE SUR YON (LA)","CS160",1,1e-04,"85",1
"12720",12720,85000,"ROCHE SUR YON (LA)","CT305",233200,23.32,"85",1
"12721",12721,85000,"ROCHE SUR YON (LA)","CV149",209000,20.9,"85",1
"12722",12722,85000,"ROCHE SUR YON (LA)","CV165",210000,21,"85",1
"12723",12723,85000,"ROCHE SUR YON (LA)","CV401",206000,20.6,"85",1
"12724",12724,85000,"ROCHE SUR YON (LA)","CV57",195000,19.5,"85",1
"12725",12725,85000,"ROCHE SUR YON (LA)","CW27",1103148.2,110.31482,"85",4
"12726",12726,85000,"ROCHE SUR YON (LA)","CZ10",72000,7.2,"85",2
"12727",12727,85000,"ROCHE SUR YON (LA)","DE118",251000,25.1,"85",1
"12728",12728,85000,"ROCHE SUR YON (LA)","DE272",153000,15.3,"85",1
"12729",12729,85000,"ROCHE SUR YON (LA)","DE398",1474875,147.4875,"85",2
"12730",12730,85000,"ROCHE SUR YON (LA)","DE68",2e+05,20,"85",1
"12731",12731,85000,"ROCHE SUR YON (LA)","DN346",216000,21.6,"85",1
"12732",12732,85000,"ROCHE SUR YON (LA)","DN368",216900,21.69,"85",1
"12733",12733,85000,"ROCHE SUR YON (LA)","DN457",230500,23.05,"85",1
"12734",12734,85000,"ROCHE SUR YON (LA)","DN540",84150,8.415,"85",1
"12735",12735,85000,"ROCHE SUR YON (LA)","DN543",84150,8.415,"85",1
"12736",12736,85000,"ROCHE SUR YON (LA)","DN552",84150,8.415,"85",1
"12737",12737,85000,"ROCHE SUR YON (LA)","DN601",40075,4.0075,"85",1
"12738",12738,85000,"ROCHE SUR YON (LA)","DN602",40075,4.0075,"85",1
"12739",12739,85000,"ROCHE SUR YON (LA)","DO106",180000,18,"85",1
"12740",12740,85000,"ROCHE SUR YON (LA)","DO134",250000,25,"85",1
