"","code_commune_ref","reconstitution_code_commune","id_brut_bv_reu","id","geo_adresse","geo_type","geo_score","longitude","latitude","api_line","nb_bv_commune","nb_adresses"
"12703322","77284",1,"77284_1","77284_0440_00003","3 Avenue Galliéni 77100 Meaux","housenumber",0.78,2.87326,48.959187,"BANG",24,2
"12703323","77284",1,"77284_1","77284_0610_00003","3 Place de l'Hôtel de Ville 77100 Meaux","housenumber",0.65,2.877091,48.958111,"BANG",24,1
"12703324","77284",1,"77284_1","77284_0320_00003","3 Rue Darnetal 77100 Meaux","housenumber",0.97,2.879715,48.958637,"BANG",24,2
"12703325","77284",1,"77284_1","77284_0270_00003","3 Rue de la Cordonnerie 77100 Meaux","housenumber",0.97,2.879394,48.959558,"BANG",24,1
"12703326","77284",1,"77284_1","77284_0557_00003","3 Rue de la Halle 77100 Meaux","housenumber",0.96,2.879172,48.956959,"BANG",24,1
"12703327","77284",1,"77284_1","77284_1440_00003","3 Rue des Vieux Moulins 77100 Meaux","housenumber",0.97,2.877187,48.959833,"BANG",24,2
"12703328","77284",1,"77284_1","77284_0470_00003","3 Rue du General Leclerc 77100 Meaux","housenumber",0.82,2.882307,48.959147,"BANG",24,1
"12703329","77284",1,"77284_1","77284_0530_00003","3 Rue du Grand Cerf 77100 Meaux","housenumber",0.97,2.880588,48.959376,"BANG",24,1
"12703330","77284",1,"77284_1","77284_0880_00003","3 Rue Neuve 77100 Meaux","housenumber",0.97,2.878613,48.955976,"BANG",24,14
"12703331","77284",1,"77284_1","77284_1190_00003","3 Rue Saint Christophe 77100 Meaux","housenumber",0.83,2.880125,48.95939,"BANG",24,1
"12703332","77284",1,"77284_1","77284_1230_00003","3 Rue Saint Remy 77100 Meaux","housenumber",0.81,2.877988,48.959941,"BANG",24,2
"12703333","77284",1,"77284_1","77284_0440_00003_bis","3bis Avenue Galliéni 77100 Meaux","housenumber",0.7,2.873144,48.959158,"BANG",24,1
"12703334","77284",1,"77284_1","77284_0270_00003_bis","3bis Rue de la Cordonnerie 77100 Meaux","housenumber",0.97,2.879396,48.959558,"BANG",24,1
"12703335","77284",1,"77284_1","77284_1110_00030","30 Cours Raoult 77100 Meaux","housenumber",0.97,2.881976,48.958165,"BANG",24,21
"12703336","77284",1,"77284_1","77284_0530_00030","30 Rue du Grand Cerf 77100 Meaux","housenumber",0.97,2.879994,48.958707,"BANG",24,1
"12703337","77284",1,"77284_1","77284_1280_00030","30 Rue du Tan 77100 Meaux","housenumber",0.97,2.881415,48.958429,"BANG",24,1
"12703338","77284",1,"77284_1","77284_0440_00031","31 Avenue Galliéni 77100 Meaux","housenumber",0.79,2.872621,48.957365,"BANG",24,4
"12703339","77284",1,"77284_1","77284_0634_00031","31 Quai Jacques Prevert 77100 Meaux","housenumber",0.76,2.882475,48.954865,"BANG",24,2
"12703340","77284",1,"77284_1","77284_0470_00031","31 Rue du General Leclerc 77100 Meaux","housenumber",0.83,2.880999,48.95944,"BANG",24,1
"12703341","77284",1,"77284_1","77284_0530_00031","31 Rue du Grand Cerf 77100 Meaux","housenumber",0.97,2.880008,48.958545,"BANG",24,1
"12703342","77284",1,"77284_1","77284_1280_00031","31 Rue du Tan 77100 Meaux","housenumber",0.97,2.881461,48.958363,"BANG",24,10
"12703343","77284",1,"77284_1","77284_1230_00031","31 Rue Saint Remy 77100 Meaux","housenumber",0.82,2.876791,48.959903,"BANG",24,2
"12703344","77284",1,"77284_1","77284_0640_00032","32 Place Jean Bureau 77100 Meaux","housenumber",0.83,2.878602,48.956878,"BANG",24,4
"12703345","77284",1,"77284_1","77284_1280_00032","32 Rue du Tan 77100 Meaux","housenumber",0.97,2.88138,48.958382,"BANG",24,4
"12703346","77284",1,"77284_1","77284_0654_00032","32 Rue Jean Bureau 77100 Meaux","housenumber",0.97,2.878136,48.955801,"BANG",24,68
"12703347","77284",1,"77284_1","77284_0440_00033","33 Avenue Galliéni 77100 Meaux","housenumber",0.79,2.87262,48.957179,"BANG",24,2
"12703348","77284",1,"77284_1","77284_0240_00033","33 Rue du Commandant Berge 77100 Meaux","housenumber",0.72,2.879683,48.956435,"BANG",24,6
"12703349","77284",1,"77284_1","77284_0470_00033","33 Rue du General Leclerc 77100 Meaux","housenumber",0.83,2.880909,48.959456,"BANG",24,7
"12703350","77284",1,"77284_1","77284_0530_00033","33 Rue du Grand Cerf 77100 Meaux","housenumber",0.97,2.880002,48.958501,"BANG",24,1
"12703351","77284",1,"77284_1","77284_1280_00033","33 Rue du Tan 77100 Meaux","housenumber",0.97,2.881364,48.958263,"BANG",24,3
"12703352","77284",1,"77284_1","77284_0270_00034","34 Rue de la Cordonnerie 77100 Meaux","housenumber",0.97,2.87899,48.958325,"BANG",24,1
"12703353","77284",1,"77284_1","77284_0240_00034","34 Rue du Commandant Berge 77100 Meaux","housenumber",0.72,2.879449,48.956008,"BANG",24,2
"12703354","77284",1,"77284_1","77284_0530_00034","34 Rue du Grand Cerf 77100 Meaux","housenumber",0.97,2.879882,48.958505,"BANG",24,2
"12703355","77284",1,"77284_1","77284_1280_00034","34 Rue du Tan 77100 Meaux","housenumber",0.97,2.881332,48.95833,"BANG",24,1
"12703356","77284",1,"77284_1","77284_0240_00035","35 Rue du Commandant Berge 77100 Meaux","housenumber",0.72,2.879705,48.956416,"BANG",24,2
"12703357","77284",1,"77284_1","77284_0530_00035","35 Rue du Grand Cerf 77100 Meaux","housenumber",0.97,2.879996,48.958471,"BANG",24,2
"12703358","77284",1,"77284_1","77284_1280_00035","35 Rue du Tan 77100 Meaux","housenumber",0.97,2.881307,48.958185,"BANG",24,4
"12703359","77284",1,"77284_1","77284_1230_00035","35 Rue Saint Remy 77100 Meaux","housenumber",0.82,2.876701,48.95988,"BANG",24,4
"12703360","77284",1,"77284_1","77284_0240_00036","36 Rue du Commandant Berge 77100 Meaux","housenumber",0.72,2.879457,48.955955,"BANG",24,1
"12703361","77284",1,"77284_1","77284_0530_00036","36 Rue du Grand Cerf 77100 Meaux","housenumber",0.97,2.879848,48.958454,"BANG",24,1
"12703362","77284",1,"77284_1","77284_1280_00036","36 Rue du Tan 77100 Meaux","housenumber",0.97,2.881253,48.958241,"BANG",24,1
"12703363","77284",1,"77284_1","77284_0530_00036_bis","36bis Rue du Grand Cerf 77100 Meaux","housenumber",0.87,2.879861,48.958404,"BANG",24,2
"12703364","77284",1,"77284_1","77284_0440_00037","37 Avenue Galliéni 77100 Meaux","housenumber",0.79,2.872611,48.956977,"BANG",24,2
"12703365","77284",1,"77284_1","77284_0634_00037","37 Quai Jacques Prevert 77100 Meaux","housenumber",0.76,2.882618,48.954187,"BANG",24,1
"12703366","77284",1,"77284_1","77284_0240_00037","37 Rue du Commandant Berge 77100 Meaux","housenumber",0.72,2.879719,48.956353,"BANG",24,3
"12703367","77284",1,"77284_1","77284_1230_00037","37 Rue Saint Remy 77100 Meaux","housenumber",0.82,2.876589,48.959856,"BANG",24,2
"12703368","77284",1,"77284_1","77284_0240_00038","38 Rue du Commandant Berge 77100 Meaux","housenumber",0.72,2.879501,48.955825,"BANG",24,1
