"","code_commune_ref","reconstitution_code_commune","id_brut_bv_reu","id","geo_adresse","geo_type","geo_score","longitude","latitude","api_line","nb_bv_commune","nb_adresses"
"15499177","95199",1,"95199_1","95199_0200_00016","16 Rue des Coquelicots 95330 Domont","housenumber",0.96,2.328933,49.032683,"BANG",10,1
"15499178","95199",1,"95199_1","95199_0530_00016","16 Rue Maxime Ménard 95330 Domont","housenumber",0.96,2.331359,49.031184,"BANG",10,1
"15499179","95199",1,"95199_1","95199_0830_00016","16 Rue Voltaire 95330 Domont","housenumber",0.96,2.328468,49.02783,"BANG",10,1
"15499180","95199",1,"95199_1","95199_0520_00017","17 Allée des Marlières 95330 Domont","housenumber",0.96,2.33189,49.031836,"BANG",10,1
"15499181","95199",1,"95199_1","95199_0790_00017","17 Allée des Tilleuls 95330 Domont","housenumber",0.96,2.330345,49.031539,"BANG",10,1
"15499182","95199",1,"95199_1","95199_0530_00017","17 Rue Maxime Ménard 95330 Domont","housenumber",0.96,2.331269,49.031197,"BANG",10,1
"15499183","95199",1,"95199_1","95199_0520_00018","18 Allée des Marlières 95330 Domont","housenumber",0.96,2.332114,49.032008,"BANG",10,1
"15499184","95199",1,"95199_1","95199_0790_00018","18 Allée des Tilleuls 95330 Domont","housenumber",0.96,2.330439,49.0316,"BANG",10,1
"15499185","95199",1,"95199_1","95199_0400_00018","18 Avenue Jean Jaurés 95330 Domont","housenumber",0.97,2.333004,49.030316,"BANG",10,1
"15499186","95199",1,"95199_1","95199_0010_00018","18 Rue Albert Meunier 95330 Domont","housenumber",0.96,2.328609,49.026542,"BANG",10,1
"15499187","95199",1,"95199_1","95199_0070_00018","18 Rue Bergonié 95330 Domont","housenumber",0.96,2.329381,49.030948,"BANG",10,1
"15499188","95199",1,"95199_1","95199_0380_00018","18 Rue de l'Indépendance 95330 Domont","housenumber",0.96,2.334133,49.028396,"BANG",10,1
"15499189","95199",1,"95199_1","95199_0480_00018","18 Rue de la Mairie 95330 Domont","housenumber",0.97,2.326685,49.026338,"BANG",10,5
"15499190","95199",1,"95199_1","95199_0200_00018","18 Rue des Coquelicots 95330 Domont","housenumber",0.96,2.328914,49.03279,"BANG",10,1
"15499191","95199",1,"95199_1","95199_0530_00018","18 Rue Maxime Ménard 95330 Domont","housenumber",0.96,2.331332,49.03128,"BANG",10,1
"15499192","95199",1,"95199_1","95199_0830_00018","18 Rue Voltaire 95330 Domont","housenumber",0.96,2.328671,49.027799,"BANG",10,1
"15499193","95199",1,"95199_1","95199_0520_00019","19 Allée des Marlières 95330 Domont","housenumber",0.96,2.332041,49.031884,"BANG",10,1
"15499194","95199",1,"95199_1","95199_0790_00019","19 Allée des Tilleuls 95330 Domont","housenumber",0.96,2.330307,49.031627,"BANG",10,2
"15499195","95199",1,"95199_1","95199_0400_00019","19 Avenue Jean Jaurés 95330 Domont","housenumber",0.97,2.333868,49.030715,"BANG",10,1
"15499196","95199",1,"95199_1","95199_0380_00019","19 Rue de l'Indépendance 95330 Domont","housenumber",0.96,2.33334,49.028873,"BANG",10,1
"15499197","95199",1,"95199_1","95199_0790_00019_bis","19bis Allée des Tilleuls 95330 Domont","housenumber",0.96,2.330281,49.031735,"BANG",10,2
"15499198","95199",1,"95199_1","95199_0520_00001_bis","1bis Allée des Marlières 95330 Domont","housenumber",0.96,2.332318,49.030495,"BANG",10,1
"15499199","95199",1,"95199_1","95199_0400_00001_bis","1bis Avenue Jean Jaurés 95330 Domont","housenumber",0.97,2.330169,49.029705,"BANG",10,1
"15499200","95199",1,"95199_1","95199_0750_00001_bis","1bis Rue Robert Meunier 95330 Domont","housenumber",0.96,2.328627,49.025884,"BANG",10,1
"15499201","95199",1,"95199_1","95199_0595_00002","2 Allée des Noisetiers 95330 Domont","housenumber",0.96,2.332888,49.028299,"BANG",10,1
"15499202","95199",1,"95199_1","95199_0520_00002","2 Allée des Marlières 95330 Domont","housenumber",0.96,2.332366,49.030717,"BANG",10,1
"15499203","95199",1,"95199_1","95199_0790_00002","2 Allée des Tilleuls 95330 Domont","housenumber",0.96,2.330832,49.030063,"BANG",10,1
"15499204","95199",1,"95199_1","95199_0600_00002","2 Allée Normande 95330 Domont","housenumber",0.96,2.333298,49.031435,"BANG",10,1
"15499205","95199",1,"95199_1","95199_0770_00002","2 Allée Sainte-Thérèse 95330 Domont","housenumber",0.96,2.333544,49.029818,"BANG",10,1
"15499206","95199",1,"95199_1","95199_0373_00002","2 Avenue du 8 mai 1945 95330 Domont","housenumber",0.96,2.329289,49.027863,"BANG",10,1
"15499207","95199",1,"95199_1","95199_0400_00002","2 Avenue Jean Jaurés 95330 Domont","housenumber",0.97,2.330878,49.029804,"BANG",10,8
"15499208","95199",1,"95199_1","95199_0277_00002","2 Voie Hélène Moutet 95330 Domont","housenumber",0.85,2.336079,49.031762,"BANG",10,4
"15499209","95199",1,"95199_1","95199_0380_00002","2 Rue de l'Indépendance 95330 Domont","housenumber",0.96,2.332421,49.029148,"BANG",10,2
"15499210","95199",1,"95199_1","95199_0820_00002","2 Rue Victor Hugo 95330 Domont","housenumber",0.96,2.328822,49.028178,"BANG",10,1
"15499211","95199",1,"95199_1","95199_0830_00002","2 Rue Voltaire 95330 Domont","housenumber",0.96,2.3275,49.027929,"BANG",10,1
"15499212","95199",1,"95199_1","95199_0380_00002_ter","2ter Rue de l'Indépendance 95330 Domont","housenumber",0.96,2.332783,49.029036,"BANG",10,1
"15499213","95199",1,"95199_1","95199_0830_00002_ter","2ter Rue Voltaire 95330 Domont","housenumber",0.96,2.327483,49.027856,"BANG",10,2
"15499214","95199",1,"95199_1","95199_0520_00020","20 Allée des Marlières 95330 Domont","housenumber",0.96,2.332092,49.032121,"BANG",10,1
"15499215","95199",1,"95199_1","95199_0790_00020","20 Allée des Tilleuls 95330 Domont","housenumber",0.96,2.330426,49.031682,"BANG",10,1
"15499216","95199",1,"95199_1","95199_0400_00020","20 Avenue Jean Jaurés 95330 Domont","housenumber",0.97,2.333128,49.03036,"BANG",10,1
"15499217","95199",1,"95199_1","95199_0380_00020","20 Rue de l'Indépendance 95330 Domont","housenumber",0.96,2.334281,49.028338,"BANG",10,1
"15499218","95199",1,"95199_1","95199_0480_00020","20 Rue de la Mairie 95330 Domont","housenumber",0.97,2.326758,49.026498,"BANG",10,1
"15499219","95199",1,"95199_1","95199_0200_00020","20 Rue des Coquelicots 95330 Domont","housenumber",0.96,2.328897,49.032905,"BANG",10,1
"15499220","95199",1,"95199_1","95199_0530_00020","20 Rue Maxime Ménard 95330 Domont","housenumber",0.96,2.331305,49.031372,"BANG",10,1
"15499221","95199",1,"95199_1","95199_0520_00021","21 Allée des Marlières 95330 Domont","housenumber",0.96,2.331934,49.032194,"BANG",10,1
"15499222","95199",1,"95199_1","95199_0790_00021","21 Allée des Tilleuls 95330 Domont","housenumber",0.96,2.330248,49.031888,"BANG",10,1
"15499223","95199",1,"95199_1","95199_0400_00021","21 Avenue Jean Jaurés 95330 Domont","housenumber",0.97,2.333986,49.030756,"BANG",10,1
"15499224","95199",1,"95199_1","95199_0010_00021","21 Rue Albert Meunier 95330 Domont","housenumber",0.96,2.328747,49.027035,"BANG",10,1
"15499225","95199",1,"95199_1","95199_0380_00021","21 Rue de l'Indépendance 95330 Domont","housenumber",0.96,2.33343,49.028833,"BANG",10,1
"15499226","95199",1,"95199_1","95199_0530_00021","21 Rue Maxime Ménard 95330 Domont","housenumber",0.96,2.331226,49.031358,"BANG",10,1
"15499227","95199",1,"95199_1","95199_0520_00022","22 Allée des Marlières 95330 Domont","housenumber",0.96,2.332066,49.032241,"BANG",10,1
"15499228","95199",1,"95199_1","95199_0010_00022","22 Rue Albert Meunier 95330 Domont","housenumber",0.96,2.328798,49.0267,"BANG",10,1
"15499229","95199",1,"95199_1","95199_0200_00022","22 Rue des Coquelicots 95330 Domont","housenumber",0.96,2.328882,49.033,"BANG",10,1
"15499230","95199",1,"95199_1","95199_0530_00022","22 Rue Maxime Ménard 95330 Domont","housenumber",0.96,2.331282,49.03146,"BANG",10,1
"15499231","95199",1,"95199_1","95199_0530_00022_bis","22bis Rue Maxime Ménard 95330 Domont","housenumber",0.96,2.331239,49.031599,"BANG",10,1
"15499232","95199",1,"95199_1","95199_0400_00023","23 Avenue Jean Jaurés 95330 Domont","housenumber",0.97,2.333732,49.031627,"BANG",10,1
"15499233","95199",1,"95199_1","BANO_951990285K_23","23 Rue des Forestiers 95330 Domont","housenumber",0.62,2.341893,49.02809,"BANOG",10,1
"15499234","95199",1,"95199_1","95199_0010_00023","23 Rue Albert Meunier 95330 Domont","housenumber",0.96,2.32872,49.026925,"BANG",10,3
"15499235","95199",1,"95199_1","95199_0380_00023","23 Rue de l'Indépendance 95330 Domont","housenumber",0.96,2.333544,49.028783,"BANG",10,1
"15499236","95199",1,"95199_1","95199_0530_00023","23 Rue Maxime Ménard 95330 Domont","housenumber",0.96,2.331178,49.031532,"BANG",10,1
"15499237","95199",1,"95199_1","95199_0400_00023_bis","23bis Avenue Jean Jaurés 95330 Domont","housenumber",0.97,2.334264,49.030845,"BANG",10,1
"15499238","95199",1,"95199_1","95199_0400_00024","24 Avenue Jean Jaurés 95330 Domont","housenumber",0.97,2.333402,49.030449,"BANG",10,1
"15499239","95199",1,"95199_1","95199_0010_00024","24 Rue Albert Meunier 95330 Domont","housenumber",0.96,2.329104,49.026636,"BANG",10,1
"15499240","95199",1,"95199_1","95199_0070_00024","24 Rue Bergonié 95330 Domont","housenumber",0.96,2.329347,49.031035,"BANG",10,1
"15499241","95199",1,"95199_1","95199_0480_00024","24 Rue de la Mairie 95330 Domont","housenumber",0.97,2.326745,49.026539,"BANG",10,2
"15499242","95199",1,"95199_1","95199_0200_00024","24 Rue des Coquelicots 95330 Domont","housenumber",0.96,2.328864,49.033121,"BANG",10,1
"15499243","95199",1,"95199_1","95199_0530_00024","24 Rue Maxime Ménard 95330 Domont","housenumber",0.96,2.331216,49.031704,"BANG",10,1
"15499244","95199",1,"95199_1","95199_0400_00025","25 Avenue Jean Jaurés 95330 Domont","housenumber",0.97,2.334535,49.030951,"BANG",10,1
"15499245","95199",1,"95199_1","BANO_951990285K_25","25 Rue des Forestiers 95330 Domont","housenumber",0.62,2.341936,49.028097,"BANOG",10,1
"15499246","95199",1,"95199_1","95199_0010_00025","25 Rue Albert Meunier 95330 Domont","housenumber",0.96,2.328815,49.027177,"BANG",10,4
"15499247","95199",1,"95199_1","95199_0530_00025","25 Rue Maxime Ménard 95330 Domont","housenumber",0.96,2.331142,49.031665,"BANG",10,1
"15499248","95199",1,"95199_1","95199_0070_00026","26 Rue Bergonié 95330 Domont","housenumber",0.96,2.329317,49.031121,"BANG",10,1
"15499249","95199",1,"95199_1","95199_0480_00026","26 Rue de la Mairie 95330 Domont","housenumber",0.97,2.326779,49.026578,"BANG",10,1
"15499250","95199",1,"95199_1","95199_0200_00026","26 Rue des Coquelicots 95330 Domont","housenumber",0.96,2.328847,49.033223,"BANG",10,1
"15499251","95199",1,"95199_1","95199_0530_00026","26 Rue Maxime Ménard 95330 Domont","housenumber",0.96,2.331187,49.031808,"BANG",10,1
"15499252","95199",1,"95199_1","95199_0400_00027","27 Avenue Jean Jaurés 95330 Domont","housenumber",0.97,2.334758,49.03103,"BANG",10,1
"15499253","95199",1,"95199_1","BANO_951990285K_27","27 Rue des Forestiers 95330 Domont","housenumber",0.62,2.342033,49.028113,"BANOG",10,1
"15499254","95199",1,"95199_1","95199_0010_00027","27 Rue Albert Meunier 95330 Domont","housenumber",0.96,2.32885,49.027248,"BANG",10,4
"15499255","95199",1,"95199_1","95199_0380_00027","27 Rue de l'Indépendance 95330 Domont","housenumber",0.96,2.333765,49.028684,"BANG",10,1
"15499256","95199",1,"95199_1","95199_0530_00027","27 Rue Maxime Ménard 95330 Domont","housenumber",0.96,2.331096,49.031832,"BANG",10,1
"15499257","95199",1,"95199_1","95199_0400_00027_bis","27bis Avenue Jean Jaurés 95330 Domont","housenumber",0.97,2.334701,49.030996,"BANG",10,1
"15499258","95199",1,"95199_1","95199_0400_00028","28 Avenue Jean Jaurés 95330 Domont","housenumber",0.97,2.333824,49.030599,"BANG",10,1
"15499259","95199",1,"95199_1","95199_0530_00028","28 Rue Maxime Ménard 95330 Domont","housenumber",0.96,2.331154,49.031929,"BANG",10,1
"15499260","95199",1,"95199_1","95199_0010_00029","29 Rue Albert Meunier 95330 Domont","housenumber",0.96,2.328903,49.027314,"BANG",10,1
"15499261","95199",1,"95199_1","95199_0380_00029","29 Rue de l'Indépendance 95330 Domont","housenumber",0.96,2.334036,49.028565,"BANG",10,2
"15499262","95199",1,"95199_1","95199_0530_00029","29 Rue Maxime Ménard 95330 Domont","housenumber",0.96,2.33105,49.032007,"BANG",10,1
"15499263","95199",1,"95199_1","95199_0790_00002_bis","2bis Allée des Tilleuls 95330 Domont","housenumber",0.96,2.33079,49.030215,"BANG",10,1
"15499264","95199",1,"95199_1","95199_0380_00002_bis","2bis Rue de l'Indépendance 95330 Domont","housenumber",0.96,2.332598,49.029094,"BANG",10,1
"15499265","95199",1,"95199_1","95199_0595_00003","3 Allée des Noisetiers 95330 Domont","housenumber",0.96,2.332846,49.028317,"BANG",10,1
"15499266","95199",1,"95199_1","95199_0520_00003","3 Allée des Marlières 95330 Domont","housenumber",0.96,2.332299,49.030585,"BANG",10,2
"15499267","95199",1,"95199_1","95199_0790_00003","3 Allée des Tilleuls 95330 Domont","housenumber",0.96,2.330639,49.030474,"BANG",10,1
"15499268","95199",1,"95199_1","95199_0600_00003","3 Allée Normande 95330 Domont","housenumber",0.96,2.332955,49.031744,"BANG",10,1
"15499269","95199",1,"95199_1","95199_0373_00003","3 Avenue du 8 mai 1945 95330 Domont","housenumber",0.96,2.329436,49.028279,"BANG",10,1
"15499270","95199",1,"95199_1","95199_0400_00003","3 Avenue Jean Jaurés 95330 Domont","housenumber",0.97,2.330183,49.030038,"BANG",10,2
"15499271","95199",1,"95199_1","95199_0010_00003","3 Rue Albert Meunier 95330 Domont","housenumber",0.96,2.328059,49.02626,"BANG",10,1
"15499272","95199",1,"95199_1","95199_0530_00003","3 Rue Maxime Ménard 95330 Domont","housenumber",0.96,2.331495,49.030373,"BANG",10,1
"15499273","95199",1,"95199_1","95199_0750_00003","3 Rue Robert Meunier 95330 Domont","housenumber",0.96,2.328924,49.025838,"BANG",10,1
"15499274","95199",1,"95199_1","95199_0820_00003","3 Rue Victor Hugo 95330 Domont","housenumber",0.96,2.328734,49.028146,"BANG",10,2
"15499275","95199",1,"95199_1","95199_0830_00003","3 Rue Voltaire 95330 Domont","housenumber",0.96,2.327989,49.027939,"BANG",10,1
"15499276","95199",1,"95199_1","95199_0400_00030","30 Avenue Jean Jaurés 95330 Domont","housenumber",0.97,2.334027,49.030648,"BANG",10,1
"15499277","95199",1,"95199_1","95199_0070_00030","30 Rue Bergonié 95330 Domont","housenumber",0.96,2.329253,49.031293,"BANG",10,1
"15499278","95199",1,"95199_1","95199_0480_00030","30 Rue de la Mairie 95330 Domont","housenumber",0.97,2.326946,49.026683,"BANG",10,1
"15499279","95199",1,"95199_1","95199_0530_00030","30 Rue Maxime Ménard 95330 Domont","housenumber",0.96,2.331121,49.032052,"BANG",10,1
"15499280","95199",1,"95199_1","95199_0010_00031","31 Rue Albert Meunier 95330 Domont","housenumber",0.96,2.329034,49.027576,"BANG",10,1
"15499281","95199",1,"95199_1","95199_0530_00031","31 Rue Maxime Ménard 95330 Domont","housenumber",0.96,2.330905,49.032318,"BANG",10,1
"15499282","95199",1,"95199_1","95199_0400_00032","32 Avenue Jean Jaurés 95330 Domont","housenumber",0.97,2.334218,49.030714,"BANG",10,1
"15499283","95199",1,"95199_1","95199_0010_00032","32 Rue Albert Meunier 95330 Domont","housenumber",0.96,2.328925,49.027198,"BANG",10,1
"15499284","95199",1,"95199_1","95199_0070_00032","32 Rue Bergonié 95330 Domont","housenumber",0.96,2.329223,49.031372,"BANG",10,1
"15499285","95199",1,"95199_1","95199_0480_00032","32 Rue de la Mairie 95330 Domont","housenumber",0.97,2.326807,49.026741,"BANG",10,1
"15499286","95199",1,"95199_1","95199_0010_00032_bis","32bis Rue Albert Meunier 95330 Domont","housenumber",0.96,2.328959,49.027211,"BANG",10,1
"15499287","95199",1,"95199_1","95199_0380_00033","33 Rue de l'Indépendance 95330 Domont","housenumber",0.96,2.334154,49.02854,"BANG",10,1
"15499288","95199",1,"95199_1","95199_0400_00034","34 Avenue Jean Jaurés 95330 Domont","housenumber",0.97,2.334468,49.030835,"BANG",10,1
"15499289","95199",1,"95199_1","95199_0277","Voie Hélène Moutet 95330 Domont","street",0.76,2.336079,49.031762,"BANN",10,3
"15499290","95199",1,"95199_1","95199_0010_00034","34 Rue Albert Meunier 95330 Domont","housenumber",0.96,2.328997,49.02729,"BANG",10,1
"15499291","95199",1,"95199_1","95199_0070_00034","34 Rue Bergonié 95330 Domont","housenumber",0.96,2.329189,49.031464,"BANG",10,1
"15499292","95199",1,"95199_1","95199_0480_00034","34 Rue de la Mairie 95330 Domont","housenumber",0.97,2.328077,49.026542,"BANG",10,2
"15499293","95199",1,"95199_1","95199_0400_00034_bis","34bis Avenue Jean Jaurés 95330 Domont","housenumber",0.97,2.334649,49.030454,"BANG",10,1
"15499294","95199",1,"95199_1","95199_0380_00035","35 Rue de l'Indépendance 95330 Domont","housenumber",0.96,2.334349,49.028458,"BANG",10,1
"15499295","95199",1,"95199_1","95199_0530_00035","35 Rue Maxime Ménard 95330 Domont","housenumber",0.96,2.33108,49.032285,"BANG",10,1
"15499296","95199",1,"95199_1","95199_0070_00036","36 Rue Bergonié 95330 Domont","housenumber",0.96,2.329312,49.031607,"BANG",10,1
"15499297","95199",1,"95199_1","95199_0530_00037","37 Rue Maxime Ménard 95330 Domont","housenumber",0.96,2.330135,49.032068,"BANG",10,1
"15499298","95199",1,"95199_1","95199_0400_00038","38 Avenue Jean Jaurés 95330 Domont","housenumber",0.97,2.334749,49.030678,"BANG",10,1
"15499299","95199",1,"95199_1","95199_0010_00038","38 Rue Albert Meunier 95330 Domont","housenumber",0.96,2.329071,49.027493,"BANG",10,1
"15499300","95199",1,"95199_1","95199_0070_00038","38 Rue Bergonié 95330 Domont","housenumber",0.96,2.329257,49.031653,"BANG",10,1
"15499301","95199",1,"95199_1","95199_0480_00038","38 Rue de la Mairie 95330 Domont","housenumber",0.97,2.326864,49.026851,"BANG",10,1
"15499302","95199",1,"95199_1","95199_0480_00038_bis","38bis Rue de la Mairie 95330 Domont","housenumber",0.97,2.326858,49.026854,"BANG",10,1
"15499303","95199",1,"95199_1","95199_0400_00039","39 Avenue Jean Jaurés 95330 Domont","housenumber",0.97,2.335698,49.031406,"BANG",10,1
"15499304","95199",1,"95199_1","95199_0373_00003_bis","3bis Avenue du 8 mai 1945 95330 Domont","housenumber",0.96,2.329501,49.028401,"BANG",10,1
"15499305","95199",1,"95199_1","95199_0400_00003_bis","3bis Avenue Jean Jaurés 95330 Domont","housenumber",0.97,2.330627,49.02984,"BANG",10,1
"15499306","95199",1,"95199_1","95199_0380_00003_bis","3bis Rue de l'Indépendance 95330 Domont","housenumber",0.96,2.33226,49.029281,"BANG",10,1
"15499307","95199",1,"95199_1","95199_0400_00003_ter","3ter Avenue Jean Jaurés 95330 Domont","housenumber",0.97,2.331009,49.029923,"BANG",10,1
"15499308","95199",1,"95199_1","95199_0595_00004","4 Allée des Noisetiers 95330 Domont","housenumber",0.96,2.332975,49.028526,"BANG",10,2
