"","code_commune_ref","reconstitution_code_commune","id_brut_bv_reu","id","geo_adresse","geo_type","geo_score","longitude","latitude","api_line","nb_bv_commune","nb_adresses"
"15165342","93010",1,"93010_1","93010_1430_00116","116 Avenue Carnot 93140 Bondy","housenumber",0.98,2.479984,48.896765,"BANG",32,1
"15165343","93010",1,"93010_1","93010_0020_00012","12 Place Albert Thomas 93140 Bondy","housenumber",0.97,2.479552,48.898566,"BANG",32,1
"15165344","93010",1,"93010_1","93010_5170_00012","12 Rue Louis Auguste Blanqui 93140 Bondy","housenumber",0.98,2.479993,48.900136,"BANG",32,1
"15165345","93010",1,"93010_1","93010_7125_00012","12 Villa Parmentier 93140 Bondy","housenumber",0.97,2.480124,48.899219,"BANG",32,1
"15165346","93010",1,"93010_1","93010_8160","Avenue de la République 93140 Bondy","street",0.97,2.478721,48.898236,"BANN",32,3
"15165347","93010",1,"93010_1","93010_0020_00013","13 Place Albert Thomas 93140 Bondy","housenumber",0.97,2.479212,48.89884,"BANG",32,2
"15165348","93010",1,"93010_1","93010_5170_00013","13 Rue Louis Auguste Blanqui 93140 Bondy","housenumber",0.98,2.480338,48.900146,"BANG",32,1
"15165349","93010",1,"93010_1","93010_7125_00013","13 Villa Parmentier 93140 Bondy","housenumber",0.97,2.480212,48.899248,"BANG",32,2
"15165350","93010",1,"93010_1","93010_8159_00014","14 Cours de la République 93140 Bondy","housenumber",0.97,2.48016,48.902109,"BANG",32,1
"15165351","93010",1,"93010_1","93010_0020_00014","14 Place Albert Thomas 93140 Bondy","housenumber",0.97,2.479581,48.898646,"BANG",32,1
"15165352","93010",1,"93010_1","93010_8159_00015","15 Cours de la République 93140 Bondy","housenumber",0.97,2.480287,48.902074,"BANG",32,1
"15165353","93010",1,"93010_1","93010_0020_00015","15 Place Albert Thomas 93140 Bondy","housenumber",0.97,2.480384,48.898669,"BANG",32,1
"15165354","93010",1,"93010_1","93010_7125_00015","15 Villa Parmentier 93140 Bondy","housenumber",0.97,2.480328,48.899223,"BANG",32,1
"15165355","93010",1,"93010_1","93010_5170_00016","16 Rue Louis Auguste Blanqui 93140 Bondy","housenumber",0.98,2.480292,48.900074,"BANG",32,1
"15165356","93010",1,"93010_1","93010_7125_00016","16 Villa Parmentier 93140 Bondy","housenumber",0.97,2.480343,48.899095,"BANG",32,1
"15165357","93010",1,"93010_1","93010_8159_00017","17 Cours de la République 93140 Bondy","housenumber",0.97,2.480254,48.901996,"BANG",32,1
"15165358","93010",1,"93010_1","93010_0020_00017","17 Place Albert Thomas 93140 Bondy","housenumber",0.97,2.4807,48.898608,"BANG",32,3
"15165359","93010",1,"93010_1","93010_5170_00017","17 Rue Louis Auguste Blanqui 93140 Bondy","housenumber",0.98,2.480562,48.900094,"BANG",32,2
"15165360","93010",1,"93010_1","93010_7125_00017","17 Villa Parmentier 93140 Bondy","housenumber",0.97,2.480465,48.899197,"BANG",32,1
"15165361","93010",1,"93010_1","93010_8159_00018","18 Cours de la République 93140 Bondy","housenumber",0.97,2.480109,48.902008,"BANG",32,1
"15165362","93010",1,"93010_1","93010_5170_00018","18 Rue Louis Auguste Blanqui 93140 Bondy","housenumber",0.98,2.48056,48.900013,"BANG",32,1
"15165363","93010",1,"93010_1","93010_7125_00018","18 Villa Parmentier 93140 Bondy","housenumber",0.97,2.480448,48.899154,"BANG",32,1
"15165364","93010",1,"93010_1","93010_5170_00019","19 Rue Louis Auguste Blanqui 93140 Bondy","housenumber",0.98,2.480678,48.900069,"BANG",32,1
"15165365","93010",1,"93010_1","93010_7125_00019","19 Villa Parmentier 93140 Bondy","housenumber",0.97,2.480567,48.899178,"BANG",32,1
"15165366","93010",1,"93010_1","93010_8159_00002","2 Cours de la République 93140 Bondy","housenumber",0.97,2.480373,48.902658,"BANG",32,3
"15165367","93010",1,"93010_1","93010_1431_00002","2 Impasse Carnot 93140 Bondy","housenumber",0.97,2.480286,48.897882,"BANG",32,1
"15165368","93010",1,"93010_1","93010_0020_00002","2 Place Albert Thomas 93140 Bondy","housenumber",0.97,2.479047,48.898744,"BANG",32,1
"15165369","93010",1,"93010_1","93010_7125_00002","2 Villa Parmentier 93140 Bondy","housenumber",0.97,2.47938,48.899359,"BANG",32,1
"15165370","93010",1,"93010_1","93010_8159_00020","20 Cours de la République 93140 Bondy","housenumber",0.97,2.480044,48.901849,"BANG",32,1
"15165371","93010",1,"93010_1","93010_7125_00020","20 Villa Parmentier 93140 Bondy","housenumber",0.97,2.480535,48.899137,"BANG",32,1
"15165372","93010",1,"93010_1","93010_5170_00021","21 Rue Louis Auguste Blanqui 93140 Bondy","housenumber",0.98,2.480771,48.900048,"BANG",32,1
"15165373","93010",1,"93010_1","93010_7125_00021","21 Villa Parmentier 93140 Bondy","housenumber",0.97,2.480645,48.899172,"BANG",32,1
"15165374","93010",1,"93010_1","93010_7125_00022","22 Villa Parmentier 93140 Bondy","housenumber",0.97,2.48064,48.899117,"BANG",32,1
"15165375","93010",1,"93010_1","93010_5170_00024","24 Rue Louis Auguste Blanqui 93140 Bondy","housenumber",0.98,2.480916,48.899932,"BANG",32,1
"15165376","93010",1,"93010_1","93010_8172_00025","25 Rue Roger Salengro 93140 Bondy","housenumber",0.98,2.478688,48.900629,"BANG",32,2
"15165377","93010",1,"93010_1","93010_8159_00026","26 Cours de la République 93140 Bondy","housenumber",0.97,2.479547,48.900644,"BANG",32,1
"15165378","93010",1,"93010_1","93010_8172_00027","27 Rue Roger Salengro 93140 Bondy","housenumber",0.98,2.478679,48.900485,"BANG",32,1
"15165379","93010",1,"93010_1","93010_5170_00028","28 Rue Louis Auguste Blanqui 93140 Bondy","housenumber",0.98,2.481219,48.899863,"BANG",32,1
"15165380","93010",1,"93010_1","93010_8159_00003","3 Cours de la République 93140 Bondy","housenumber",0.97,2.480475,48.902533,"BANG",32,2
"15165381","93010",1,"93010_1","93010_1431_00003","3 Impasse Carnot 93140 Bondy","housenumber",0.97,2.480144,48.89786,"BANG",32,1
"15165382","93010",1,"93010_1","93010_0020_00003","3 Place Albert Thomas 93140 Bondy","housenumber",0.97,2.479523,48.89883,"BANG",32,2
"15165383","93010",1,"93010_1","93010_8172_00003","3 Rue Roger Salengro 93140 Bondy","housenumber",0.98,2.480249,48.90267,"BANG",32,1
"15165384","93010",1,"93010_1","93010_7125_00003","3 Villa Parmentier 93140 Bondy","housenumber",0.97,2.479572,48.899371,"BANG",32,1
"15165385","93010",1,"93010_1","93010_8159_00031","31 Cours de la République 93140 Bondy","housenumber",0.97,2.479968,48.901298,"BANG",32,1
"15165386","93010",1,"93010_1","93010_1430_00034","34 Avenue Carnot 93140 Bondy","housenumber",0.98,2.480984,48.901038,"BANG",32,1
"15165387","93010",1,"93010_1","93010_8159_00035","35 Cours de la République 93140 Bondy","housenumber",0.97,2.479904,48.901139,"BANG",32,4
"15165388","93010",1,"93010_1","93010_1430_00036","36 Avenue Carnot 93140 Bondy","housenumber",0.98,2.481856,48.900737,"BANG",32,1
"15165389","93010",1,"93010_1","93010_8160_00036","36 Avenue de la République 93140 Bondy","housenumber",0.97,2.479353,48.900177,"BANG",32,1
"15165390","93010",1,"93010_1","93010_8159_00037","37 Cours de la République 93140 Bondy","housenumber",0.97,2.479847,48.901061,"BANG",32,1
"15165391","93010",1,"93010_1","93010_1430_00038","38 Avenue Carnot 93140 Bondy","housenumber",0.98,2.481814,48.900654,"BANG",32,1
"15165392","93010",1,"93010_1","93010_8159_00039","39 Cours de la République 93140 Bondy","housenumber",0.97,2.479831,48.900969,"BANG",32,2
"15165393","93010",1,"93010_1","93010_8159","Cours de la République 93140 Bondy","street",0.97,2.480013,48.90142,"BANN",32,1
"15165394","93010",1,"93010_1","93010_5170_00003_bis","3bis Rue Louis Auguste Blanqui 93140 Bondy","housenumber",0.98,2.479164,48.900337,"BANG",32,1
"15165395","93010",1,"93010_1","93010_0020_00004","4 Place Albert Thomas 93140 Bondy","housenumber",0.97,2.479015,48.898666,"BANG",32,1
"15165396","93010",1,"93010_1","93010_7125_00004","4 Villa Parmentier 93140 Bondy","housenumber",0.97,2.479552,48.899327,"BANG",32,1
"15165397","93010",1,"93010_1","93010_1430_00040","40 Avenue Carnot 93140 Bondy","housenumber",0.98,2.481778,48.900573,"BANG",32,1
"15165398","93010",1,"93010_1","BANO_930108159X_41","41 Cours de la République 93140 Bondy","housenumber",0.94,2.479776,48.900881,"BANOG",32,1
"15165399","93010",1,"93010_1","93010_8159_00043","43 Cours de la République 93140 Bondy","housenumber",0.97,2.479777,48.900833,"BANG",32,1
"15165400","93010",1,"93010_1","93010_1430_00044","44 Avenue Carnot 93140 Bondy","housenumber",0.98,2.481667,48.900347,"BANG",32,1
"15165401","93010",1,"93010_1","93010_1430_00046","46 Avenue Carnot 93140 Bondy","housenumber",0.98,2.481611,48.900219,"BANG",32,1
"15165402","93010",1,"93010_1","93010_1430_00048","48 Avenue Carnot 93140 Bondy","housenumber",0.98,2.481559,48.900108,"BANG",32,2
"15165403","93010",1,"93010_1","93010_8160_00048","48 Avenue de la République 93140 Bondy","housenumber",0.97,2.47913,48.899641,"BANG",32,1
"15165404","93010",1,"93010_1","93010_8159_00049","49 Cours de la République 93140 Bondy","housenumber",0.97,2.479682,48.900599,"BANG",32,1
"15165405","93010",1,"93010_1","93010_8159_00005","5 Cours de la République 93140 Bondy","housenumber",0.97,2.480426,48.902414,"BANG",32,1
"15165406","93010",1,"93010_1","93010_1431_00005","5 Impasse Carnot 93140 Bondy","housenumber",0.97,2.479971,48.897824,"BANG",32,1
"15165407","93010",1,"93010_1","93010_0020_00005","5 Place Albert Thomas 93140 Bondy","housenumber",0.97,2.479451,48.898844,"BANG",32,1
"15165408","93010",1,"93010_1","93010_7125_00005","5 Villa Parmentier 93140 Bondy","housenumber",0.97,2.479704,48.899344,"BANG",32,1
"15165409","93010",1,"93010_1","93010_8160_00050","50 Avenue de la République 93140 Bondy","housenumber",0.97,2.479025,48.899362,"BANG",32,1
"15165410","93010",1,"93010_1","93010_8159_00051","51 Cours de la République 93140 Bondy","housenumber",0.97,2.479648,48.90052,"BANG",32,1
"15165411","93010",1,"93010_1","93010_8160_00052","52 Avenue de la République 93140 Bondy","housenumber",0.97,2.478958,48.89926,"BANG",32,1
"15165412","93010",1,"93010_1","93010_8159_00053","53 Cours de la République 93140 Bondy","housenumber",0.97,2.4796,48.900401,"BANG",32,1
"15165413","93010",1,"93010_1","93010_8160_00057","57 Avenue de la République 93140 Bondy","housenumber",0.97,2.479499,48.900148,"BANG",32,2
"15165414","93010",1,"93010_1","93010_1430_00058","58 Avenue Carnot 93140 Bondy","housenumber",0.98,2.481358,48.89968,"BANG",32,1
"15165415","93010",1,"93010_1","93010_8160_00059","59 Avenue de la République 93140 Bondy","housenumber",0.97,2.479455,48.900039,"BANG",32,1
"15165416","93010",1,"93010_1","93010_1431_00005_bis","5bis Impasse Carnot 93140 Bondy","housenumber",0.97,2.479971,48.897824,"BANG",32,1
"15165417","93010",1,"93010_1","93010_1431_00006","6 Impasse Carnot 93140 Bondy","housenumber",0.97,2.480081,48.897931,"BANG",32,1
"15165418","93010",1,"93010_1","93010_0020_00006","6 Place Albert Thomas 93140 Bondy","housenumber",0.97,2.47915,48.89864,"BANG",32,1
"15165419","93010",1,"93010_1","93010_7125_00006","6 Villa Parmentier 93140 Bondy","housenumber",0.97,2.479712,48.899297,"BANG",32,1
"15165420","93010",1,"93010_1","93010_8160_00061","61 Avenue de la République 93140 Bondy","housenumber",0.97,2.47941,48.899953,"BANG",32,1
"15165421","93010",1,"93010_1","93010_8160_00063","63 Avenue de la République 93140 Bondy","housenumber",0.97,2.479386,48.899897,"BANG",32,1
"15165422","93010",1,"93010_1","93010_8160_00067","67 Avenue de la République 93140 Bondy","housenumber",0.97,2.479303,48.899717,"BANG",32,1
"15165423","93010",1,"93010_1","93010_1430_00068","68 Avenue Carnot 93140 Bondy","housenumber",0.98,2.481005,48.899327,"BANG",32,1
"15165424","93010",1,"93010_1","93010_8160_00069","69 Avenue de la République 93140 Bondy","housenumber",0.97,2.479278,48.899603,"BANG",32,1
"15165425","93010",1,"93010_1","93010_1431_00007","7 Impasse Carnot 93140 Bondy","housenumber",0.97,2.479841,48.897917,"BANG",32,1
"15165426","93010",1,"93010_1","93010_0020_00007","7 Place Albert Thomas 93140 Bondy","housenumber",0.97,2.479378,48.898858,"BANG",32,2
"15165427","93010",1,"93010_1","93010_5170_00007","7 Rue Louis Auguste Blanqui 93140 Bondy","housenumber",0.98,2.479718,48.900255,"BANG",32,1
"15165428","93010",1,"93010_1","93010_8172_00007","7 Rue Roger Salengro 93140 Bondy","housenumber",0.98,2.479589,48.902383,"BANG",32,2
"15165429","93010",1,"93010_1","93010_7125_00007","7 Villa Parmentier 93140 Bondy","housenumber",0.97,2.479821,48.899322,"BANG",32,1
"15165430","93010",1,"93010_1","93010_1430_00070","70 Avenue Carnot 93140 Bondy","housenumber",0.98,2.481145,48.899235,"BANG",32,1
"15165431","93010",1,"93010_1","93010_8160_00071","71 Avenue de la République 93140 Bondy","housenumber",0.97,2.479241,48.89951,"BANG",32,1
"15165432","93010",1,"93010_1","93010_1430_00072","72 Avenue Carnot 93140 Bondy","housenumber",0.98,2.481108,48.899153,"BANG",32,1
"15165433","93010",1,"93010_1","93010_1430_00074","74 Avenue Carnot 93140 Bondy","housenumber",0.98,2.48106,48.899048,"BANG",32,1
"15165434","93010",1,"93010_1","93010_8160_00075","75 Avenue de la République 93140 Bondy","housenumber",0.97,2.479141,48.899271,"BANG",32,1
"15165435","93010",1,"93010_1","93010_4775_00075","75 Rue Jules Guesde 93140 Bondy","housenumber",0.97,2.480481,48.903245,"BANG",32,2
"15165436","93010",1,"93010_1","93010_1430_00076","76 Avenue Carnot 93140 Bondy","housenumber",0.98,2.48102,48.89896,"BANG",32,1
"15165437","93010",1,"93010_1","93010_1430_00076_bis","76bis Avenue Carnot 93140 Bondy","housenumber",0.86,2.480859,48.898933,"BANG",32,1
"15165438","93010",1,"93010_1","93010_1430_00078","78 Avenue Carnot 93140 Bondy","housenumber",0.98,2.480957,48.898833,"BANG",32,1
"15165439","93010",1,"93010_1","93010_8159_00007_bis","7bis Cours de la République 93140 Bondy","housenumber",0.97,2.480548,48.902201,"BANG",32,1
"15165440","93010",1,"93010_1","93010_1431_00008","8 Impasse Carnot 93140 Bondy","housenumber",0.97,2.479825,48.897967,"BANG",32,1
"15165441","93010",1,"93010_1","93010_0020_00008","8 Place Albert Thomas 93140 Bondy","housenumber",0.97,2.479284,48.898616,"BANG",32,1
"15165442","93010",1,"93010_1","93010_7125_00008","8 Villa Parmentier 93140 Bondy","housenumber",0.97,2.479789,48.899154,"BANG",32,1
"15165443","93010",1,"93010_1","93010_4775_00081","81 Rue Jules Guesde 93140 Bondy","housenumber",0.97,2.480928,48.903154,"BANG",32,2
"15165444","93010",1,"93010_1","93010_1430_00082","82 Avenue Carnot 93140 Bondy","housenumber",0.98,2.480885,48.898681,"BANG",32,1
"15165445","93010",1,"93010_1","93010_1430_00084","84 Avenue Carnot 93140 Bondy","housenumber",0.98,2.480857,48.89861,"BANG",32,1
"15165446","93010",1,"93010_1","93010_4775_00087","87 Rue Jules Guesde 93140 Bondy","housenumber",0.97,2.481238,48.903064,"BANG",32,3
"15165447","93010",1,"93010_1","93010_1430_00088","88 Avenue Carnot 93140 Bondy","housenumber",0.98,2.480781,48.898453,"BANG",32,9
"15165448","93010",1,"93010_1","93010_1430","Avenue Carnot 93140 Bondy","street",0.98,2.480976,48.898892,"BANN",32,1
"15165449","93010",1,"93010_1","93010_1431_00009","9 Impasse Carnot 93140 Bondy","housenumber",0.97,2.479649,48.897951,"BANG",32,1
"15165450","93010",1,"93010_1","93010_0020_00009","9 Place Albert Thomas 93140 Bondy","housenumber",0.97,2.479306,48.898872,"BANG",32,1
"15165451","93010",1,"93010_1","93010_1430_00090","90 Avenue Carnot 93140 Bondy","housenumber",0.98,2.480696,48.898241,"BANG",32,1
"15165452","93010",1,"93010_1","93010_4775_00091_bis","91bis Rue Jules Guesde 93140 Bondy","housenumber",0.97,2.481524,48.902868,"BANG",32,1
"15165453","93010",1,"93010_1","93010_4775_00093","93 Rue Jules Guesde 93140 Bondy","housenumber",0.97,2.481644,48.902872,"BANG",32,1
"15165454","93010",1,"93010_1","93010_1430_00094","94 Avenue Carnot 93140 Bondy","housenumber",0.98,2.48028,48.898222,"BANG",32,3
"15165455","93010",1,"93010_1","93010_1430_00096","96 Avenue Carnot 93140 Bondy","housenumber",0.98,2.48058,48.898029,"BANG",32,1
"15165456","93010",1,"93010_1","93010_4485","Square du 8 Mai 1945 93140 Bondy","street",0.79,2.481143,48.901444,"BANG",32,9
"15165457","93010",1,"93010_10","93010_4750_00001","1 Allee de la Villa Jeannette 93140 Bondy","housenumber",0.97,2.490406,48.897917,"BANG",32,1
"15165458","93010",1,"93010_10","93010_4442_00001","1 Rue Henri Dunant 93140 Bondy","housenumber",0.96,2.488143,48.89756,"BANG",32,1
"15165459","93010",1,"93010_10","93010_8528_00001","1 Rue Simone de Beauvoir 93140 Bondy","housenumber",0.96,2.486723,48.896333,"BANG",32,2
"15165460","93010",1,"93010_10","93010_8531_00010","10 Rue de la Solidarité 93140 Bondy","housenumber",0.97,2.486441,48.898146,"BANG",32,1
"15165461","93010",1,"93010_10","93010_4670_00010","10 Rue Jacqueline Auriol 93140 Bondy","housenumber",0.97,2.487118,48.897983,"BANG",32,1
"15165462","93010",1,"93010_10","93010_6171_00010","10 Rue Martin Luther King 93140 Bondy","housenumber",0.96,2.488584,48.896241,"BANG",32,5
"15165463","93010",1,"93010_10","93010_8528_00010","10 Rue Simone de Beauvoir 93140 Bondy","housenumber",0.96,2.488321,48.895807,"BANG",32,2
"15165464","93010",1,"93010_10","93010_5170_00102","102 Rue Louis Auguste Blanqui 93140 Bondy","housenumber",0.98,2.486854,48.898479,"BANG",32,1
"15165465","93010",1,"93010_10","93010_3115_00103","103 Rue Edouard Vaillant 93140 Bondy","housenumber",0.98,2.486164,48.895419,"BANG",32,1
"15165466","93010",1,"93010_10","93010_3115_00109","109 Rue Edouard Vaillant 93140 Bondy","housenumber",0.98,2.486689,48.895348,"BANG",32,1
"15165467","93010",1,"93010_10","93010_4750_00011","11 Allee de la Villa Jeannette 93140 Bondy","housenumber",0.97,2.490181,48.897287,"BANG",32,1
"15165468","93010",1,"93010_10","93010_8531_00011","11 Rue de la Solidarité 93140 Bondy","housenumber",0.97,2.486496,48.898003,"BANG",32,1
"15165469","93010",1,"93010_10","93010_3115_00113","113 Rue Edouard Vaillant 93140 Bondy","housenumber",0.98,2.486894,48.89532,"BANG",32,1
"15165470","93010",1,"93010_10","93010_3115_00115","115 Rue Edouard Vaillant 93140 Bondy","housenumber",0.98,2.487219,48.89552,"BANG",32,1
"15165471","93010",1,"93010_10","93010_3115_00119","119 Rue Edouard Vaillant 93140 Bondy","housenumber",0.98,2.487303,48.895263,"BANG",32,1
"15165472","93010",1,"93010_10","93010_3115_00119_bis","119bis Rue Edouard Vaillant 93140 Bondy","housenumber",0.98,2.487107,48.895672,"BANG",32,1
"15165473","93010",1,"93010_10","93010_8531_00012","12 Rue de la Solidarité 93140 Bondy","housenumber",0.97,2.486399,48.898058,"BANG",32,1
"15165474","93010",1,"93010_10","93010_5175_00012","12 Rue Louis Léon Collignon 93140 Bondy","housenumber",0.97,2.485677,48.898063,"BANG",32,1
"15165475","93010",1,"93010_10","93010_8528_00012","12 Rue Simone de Beauvoir 93140 Bondy","housenumber",0.96,2.488513,48.895793,"BANG",32,4
"15165476","93010",1,"93010_10","93010_3115_00121","121 Rue Edouard Vaillant 93140 Bondy","housenumber",0.98,2.4876,48.895224,"BANG",32,1
"15165477","93010",1,"93010_10","93010_3115_00123","123 Rue Edouard Vaillant 93140 Bondy","housenumber",0.98,2.487754,48.895203,"BANG",32,1
"15165478","93010",1,"93010_10","93010_3115_00125","125 Rue Edouard Vaillant 93140 Bondy","housenumber",0.98,2.487901,48.895184,"BANG",32,2
"15165479","93010",1,"93010_10","93010_3115_00127","127 Rue Edouard Vaillant 93140 Bondy","housenumber",0.98,2.488049,48.895163,"BANG",32,1
"15165480","93010",1,"93010_10","93010_5170_00128","128 Rue Louis Auguste Blanqui 93140 Bondy","housenumber",0.98,2.489503,48.898185,"BANG",32,1
"15165481","93010",1,"93010_10","93010_5170_00128_bis","128bis Rue Louis Auguste Blanqui 93140 Bondy","housenumber",0.98,2.488565,48.898185,"BANG",32,2
"15165482","93010",1,"93010_10","93010_8531_00013","13 Rue de la Solidarité 93140 Bondy","housenumber",0.97,2.486441,48.897901,"BANG",32,1
"15165483","93010",1,"93010_10","93010_5175_00013","13 Rue Louis Léon Collignon 93140 Bondy","housenumber",0.97,2.485779,48.898005,"BANG",32,1
"15165484","93010",1,"93010_10","93010_5170_00130","130 Rue Louis Auguste Blanqui 93140 Bondy","housenumber",0.98,2.488819,48.898145,"BANG",32,2
"15165485","93010",1,"93010_10","93010_5170_00130_bis","130bis Rue Louis Auguste Blanqui 93140 Bondy","housenumber",0.98,2.48897,48.898089,"BANG",32,3
"15165486","93010",1,"93010_10","93010_5170_00132","132 Rue Louis Auguste Blanqui 93140 Bondy","housenumber",0.98,2.489142,48.898054,"BANG",32,3
"15165487","93010",1,"93010_10","93010_5170_00132_bis","132bis Rue Louis Auguste Blanqui 93140 Bondy","housenumber",0.98,2.488213,48.898341,"BANG",32,3
"15165488","93010",1,"93010_10","93010_3115_00133","133 Rue Edouard Vaillant 93140 Bondy","housenumber",0.98,2.488588,48.895087,"BANG",32,1
"15165489","93010",1,"93010_10","93010_5170_00134","134 Rue Louis Auguste Blanqui 93140 Bondy","housenumber",0.98,2.489802,48.89806,"BANG",32,1
"15165490","93010",1,"93010_10","93010_3115_00135","135 Rue Edouard Vaillant 93140 Bondy","housenumber",0.98,2.488751,48.895066,"BANG",32,1
"15165491","93010",1,"93010_10","93010_5170_00136","136 Rue Louis Auguste Blanqui 93140 Bondy","housenumber",0.98,2.490458,48.898097,"BANG",32,1
"15165492","93010",1,"93010_10","93010_5170_00138","138 Rue Louis Auguste Blanqui 93140 Bondy","housenumber",0.98,2.490642,48.898069,"BANG",32,1
"15165493","93010",1,"93010_10","93010_5175_00014","14 Rue Louis Léon Collignon 93140 Bondy","housenumber",0.97,2.485634,48.89798,"BANG",32,1
"15165494","93010",1,"93010_10","93010_5170_00140","140 Rue Louis Auguste Blanqui 93140 Bondy","housenumber",0.98,2.490938,48.898025,"BANG",32,2
"15165495","93010",1,"93010_10","93010_5170_00144","144 Rue Louis Auguste Blanqui 93140 Bondy","housenumber",0.98,2.491336,48.897948,"BANG",32,1
"15165496","93010",1,"93010_10","93010_0025_00015","15 Allee Alexandre Marthe 93140 Bondy","housenumber",0.96,2.486619,48.897561,"BANG",32,1
"15165497","93010",1,"93010_10","93010_4750_00015","15 Allee de la Villa Jeannette 93140 Bondy","housenumber",0.97,2.490128,48.897109,"BANG",32,1
"15165498","93010",1,"93010_10","93010_8531_00015","15 Rue de la Solidarité 93140 Bondy","housenumber",0.97,2.486394,48.897804,"BANG",32,2
"15165499","93010",1,"93010_10","93010_5175_00015","15 Rue Louis Léon Collignon 93140 Bondy","housenumber",0.97,2.485734,48.897918,"BANG",32,1
"15165500","93010",1,"93010_10","93010_4670_00016","16 Rue Jacqueline Auriol 93140 Bondy","housenumber",0.97,2.486875,48.897729,"BANG",32,1
"15165501","93010",1,"93010_10","93010_4750_00017","17 Allee de la Villa Jeannette 93140 Bondy","housenumber",0.97,2.490098,48.897025,"BANG",32,1
"15165502","93010",1,"93010_10","93010_8531_00017","17 Rue de la Solidarité 93140 Bondy","housenumber",0.97,2.486335,48.89769,"BANG",32,1
"15165503","93010",1,"93010_10","93010_5175_00017","17 Rue Louis Léon Collignon 93140 Bondy","housenumber",0.97,2.485694,48.897839,"BANG",32,1
"15165504","93010",1,"93010_10","93010_8531_00018","18 Rue de la Solidarité 93140 Bondy","housenumber",0.97,2.486266,48.897803,"BANG",32,1
"15165505","93010",1,"93010_10","93010_4670_00018","18 Rue Jacqueline Auriol 93140 Bondy","housenumber",0.97,2.486803,48.897607,"BANG",32,1
"15165506","93010",1,"93010_10","93010_4750_00019","19 Allee de la Villa Jeannette 93140 Bondy","housenumber",0.97,2.490081,48.896945,"BANG",32,1
"15165507","93010",1,"93010_10","93010_5175_00019","19 Rue Louis Léon Collignon 93140 Bondy","housenumber",0.97,2.485651,48.897754,"BANG",32,1
"15165508","93010",1,"93010_10","93010_4442_00002","2 Rue Henri Dunant 93140 Bondy","housenumber",0.96,2.487148,48.897298,"BANG",32,3
"15165509","93010",1,"93010_10","93010_4670_00002","2 Rue Jacqueline Auriol 93140 Bondy","housenumber",0.97,2.487256,48.898432,"BANG",32,1
"15165510","93010",1,"93010_10","93010_5175_00002","2 Rue Louis Léon Collignon 93140 Bondy","housenumber",0.97,2.485788,48.89853,"BANG",32,2
"15165511","93010",1,"93010_10","93010_6171_00002","2 Rue Martin Luther King 93140 Bondy","housenumber",0.96,2.486629,48.896955,"BANG",32,6
"15165512","93010",1,"93010_10","93010_8528_00002","2 Rue Simone de Beauvoir 93140 Bondy","housenumber",0.96,2.487683,48.895889,"BANG",32,1
