"","X","cp","ville","cle","montantMoyen","montantCourt","dpt","nb"
"2621",2621,30000,"NIMES","CE388",332980,33.298,"30",1
"2622",2622,30000,"NIMES","CE474",4e+05,40,"30",6
"2623",2623,30000,"NIMES","CH1052",481300,48.13,"30",2
"2624",2624,30000,"NIMES","CH1054",481300,48.13,"30",1
"2625",2625,30000,"NIMES","CH1055",481300,48.13,"30",1
"2626",2626,30000,"NIMES","CH1080",3797.2,0.37972,"30",1
"2627",2627,30000,"NIMES","CH1081",2021.8,0.20218,"30",1
"2628",2628,30000,"NIMES","CH1082",1238.6,0.12386,"30",1
"2629",2629,30000,"NIMES","CH380",305000,30.5,"30",2
"2630",2630,30000,"NIMES","CI1151",121000,12.1,"30",4
"2631",2631,30000,"NIMES","CI1354",177000,17.7,"30",1
"2632",2632,30000,"NIMES","CI1355",177000,17.7,"30",1
"2633",2633,30000,"NIMES","CI1372",177000,17.7,"30",1
"2634",2634,30000,"NIMES","CI1379",79000,7.9,"30",2
"2635",2635,30000,"NIMES","CI1383",154350,15.435,"30",4
"2636",2636,30000,"NIMES","CI1384",177000,17.7,"30",1
"2637",2637,30000,"NIMES","CI1385",177000,17.7,"30",1
"2638",2638,30000,"NIMES","CI1386",177000,17.7,"30",1
"2639",2639,30000,"NIMES","CI1387",177000,17.7,"30",1
"2640",2640,30000,"NIMES","CI1389",177000,17.7,"30",1
"2641",2641,30000,"NIMES","CI1391",177000,17.7,"30",1
"2642",2642,30000,"NIMES","CI1392",177000,17.7,"30",1
"2643",2643,30000,"NIMES","CI1395",177000,17.7,"30",1
"2644",2644,30000,"NIMES","CI1396",177000,17.7,"30",1
"2645",2645,30000,"NIMES","CI1397",177000,17.7,"30",1
"2646",2646,30000,"NIMES","CI159",590000,59,"30",8
"2647",2647,30000,"NIMES","CI409",50000,5,"30",1
"2648",2648,30000,"NIMES","CI412",413150,41.315,"30",2
"2649",2649,30000,"NIMES","CI492",175000,17.5,"30",1
"2650",2650,30000,"NIMES","CI493",175000,17.5,"30",1
"2651",2651,30000,"NIMES","CI58",465000,46.5,"30",6
"2652",2652,30000,"NIMES","CI912",150000,15,"30",2
"2653",2653,30000,"NIMES","CK1259",232750,23.275,"30",2
"2654",2654,30000,"NIMES","CK1572",55000,5.5,"30",2
"2655",2655,30000,"NIMES","CK1610",55000,5.5,"30",3
"2656",2656,30000,"NIMES","CK1712",177900,17.79,"30",1
"2657",2657,30000,"NIMES","CK1713",181700,18.17,"30",1
"2658",2658,30000,"NIMES","CK1719",5265,0.5265,"30",1
"2659",2659,30000,"NIMES","CK511",22558.4615384615,2.25584615384615,"30",13
"2660",2660,30000,"NIMES","CM577",3200,0.32,"30",1
"2661",2661,30000,"NIMES","CM734",115000,11.5,"30",2
"2662",2662,30000,"NIMES","CM763",261070,26.107,"30",1
"2663",2663,30000,"NIMES","CO62",6396,0.6396,"30",1
"2664",2664,30000,"NIMES","CT192",750000,75,"30",2
"2665",2665,30000,"NIMES","CV171",264500,26.45,"30",2
"2666",2666,30000,"NIMES","CV213",230000,23,"30",1
"2667",2667,30000,"NIMES","CV412",220710,22.071,"30",1
"2668",2668,30000,"NIMES","CV432",211251,21.1251,"30",1
"2669",2669,30000,"NIMES","CV500",225000,22.5,"30",1
"2670",2670,30000,"NIMES","CV646",140000,14,"30",1
"2671",2671,30000,"NIMES","CV649",140000,14,"30",1
"2672",2672,30000,"NIMES","CV65",189000,18.9,"30",1
"2673",2673,30000,"NIMES","CV650",140000,14,"30",1
"2674",2674,30000,"NIMES","CV651",140000,14,"30",1
"2675",2675,30000,"NIMES","CV652",140000,14,"30",4
"2676",2676,30000,"NIMES","CV84",313500,31.35,"30",7
"2677",2677,30000,"NIMES","CW1",75000,7.5,"30",4
"2678",2678,30000,"NIMES","CW2",76750,7.675,"30",10
"2679",2679,30000,"NIMES","CW28",30333.3333333333,3.03333333333333,"30",6
"2680",2680,30000,"NIMES","CW35",39000,3.9,"30",1
"2681",2681,30000,"NIMES","CW60",72766.6666666667,7.27666666666667,"30",6
"2682",2682,30000,"NIMES","CX191",270000,27,"30",1
"2683",2683,30000,"NIMES","CX293",199050,19.905,"30",1
"2684",2684,30000,"NIMES","CX590",228000,22.8,"30",1
"2685",2685,30000,"NIMES","CX604",83800,8.38,"30",5
"2686",2686,30000,"NIMES","CX61",94400,9.44,"30",2
"2687",2687,30000,"NIMES","CX616",152500,15.25,"30",2
"2688",2688,30000,"NIMES","CX672",195000,19.5,"30",1
"2689",2689,30000,"NIMES","CX779",93000,9.3,"30",2
"2690",2690,30000,"NIMES","CX880",250000,25,"30",1
"2691",2691,30000,"NIMES","CX896",250000,25,"30",1
"2692",2692,30000,"NIMES","CX897",250000,25,"30",1
"2693",2693,30000,"NIMES","CX901",42500,4.25,"30",1
"2694",2694,30000,"NIMES","CX904",228000,22.8,"30",1
"2695",2695,30000,"NIMES","CX905",228000,22.8,"30",1
"2696",2696,30000,"NIMES","CY106",71266.25,7.126625,"30",8
"2697",2697,30000,"NIMES","CY110",58750,5.875,"30",4
"2698",2698,30000,"NIMES","CY112",36774.2857142857,3.67742857142857,"30",14
"2699",2699,30000,"NIMES","CY171",40807.6923076923,4.08076923076923,"30",13
"2700",2700,30000,"NIMES","CY276",334800,33.48,"30",1
"2701",2701,30000,"NIMES","CZ105",127500,12.75,"30",4
"2702",2702,30000,"NIMES","CZ196",109185,10.9185,"30",18
"2703",2703,30000,"NIMES","CZ378",156000,15.6,"30",1
"2704",2704,30000,"NIMES","CZ379",156000,15.6,"30",1
"2705",2705,30000,"NIMES","CZ405",1,1e-04,"30",1
"2706",2706,30000,"NIMES","CZ407",1,1e-04,"30",1
"2707",2707,30000,"NIMES","CZ408",1,1e-04,"30",1
"2708",2708,30000,"NIMES","DC105",100700,10.07,"30",3
"2709",2709,30000,"NIMES","DC106",80000,8,"30",3
"2710",2710,30000,"NIMES","DC107",125000,12.5,"30",3
"2711",2711,30000,"NIMES","DC192",32980,3.298,"30",5
"2712",2712,30000,"NIMES","DC28",94500,9.45,"30",2
"2713",2713,30000,"NIMES","DC311",65000,6.5,"30",1
"2714",2714,30000,"NIMES","DC354",107000,10.7,"30",4
"2715",2715,30000,"NIMES","DC434",213400,21.34,"30",1
"2716",2716,30000,"NIMES","DC465",220000,22,"30",2
"2717",2717,30000,"NIMES","DC518",219600,21.96,"30",4
"2718",2718,30000,"NIMES","DC536",79000,7.9,"30",2
"2719",2719,30000,"NIMES","DC575",65000,6.5,"30",1
"2720",2720,30000,"NIMES","DC577",65000,6.5,"30",1
"2721",2721,30000,"NIMES","DE174",70615.7142857143,7.06157142857143,"30",7
"2722",2722,30000,"NIMES","DE185",235000,23.5,"30",1
"2723",2723,30000,"NIMES","DE214",80000,8,"30",4
"2724",2724,30000,"NIMES","DE225",8400,0.84,"30",2
"2725",2725,30000,"NIMES","DE23",318150,31.815,"30",2
"2726",2726,30000,"NIMES","DE24",56000,5.6,"30",3
"2727",2727,30000,"NIMES","DE299",357900,35.79,"30",1
"2728",2728,30000,"NIMES","DE398",355057,35.5057,"30",2
"2729",2729,30000,"NIMES","DE428",505200,50.52,"30",2
"2730",2730,30000,"NIMES","DH112",340000,34,"30",2
"2731",2731,30000,"NIMES","DH204",227000,22.7,"30",1
"2732",2732,30000,"NIMES","DH208",227000,22.7,"30",1
"2733",2733,30000,"NIMES","DH423",213000,21.3,"30",2
"2734",2734,30000,"NIMES","DH516",445000,44.5,"30",6
"2735",2735,30000,"NIMES","DH751",340000,34,"30",1
"2736",2736,30000,"NIMES","DH752",244000,24.4,"30",4
"2737",2737,30000,"NIMES","DH757",35000,3.5,"30",1
"2738",2738,30000,"NIMES","DH759",32000,3.2,"30",1
"2739",2739,30000,"NIMES","DH760",32000,3.2,"30",1
"2740",2740,30000,"NIMES","DI186",285050,28.505,"30",4
"2741",2741,30000,"NIMES","DI198",252000,25.2,"30",2
"2742",2742,30000,"NIMES","DI22",151910,15.191,"30",1
"2743",2743,30000,"NIMES","DI227",122000,12.2,"30",2
"2744",2744,30000,"NIMES","DI235",210490,21.049,"30",1
"2745",2745,30000,"NIMES","DI291",299000,29.9,"30",5
"2746",2746,30000,"NIMES","DI38",130000,13,"30",4
"2747",2747,30000,"NIMES","DI78",150000,15,"30",1
"2748",2748,30000,"NIMES","DK189",428140,42.814,"30",4
"2749",2749,30000,"NIMES","DK8",1e+05,10,"30",1
"2750",2750,30000,"NIMES","DK9",260000,26,"30",5
"2751",2751,30000,"NIMES","DL164",330000,33,"30",4
"2752",2752,30000,"NIMES","DL308",130833.333333333,13.0833333333333,"30",3
"2753",2753,30000,"NIMES","DL309",113125,11.3125,"30",2
"2754",2754,30000,"NIMES","DL353",84740,8.474,"30",9
"2755",2755,30000,"NIMES","DL541",155000,15.5,"30",9
"2756",2756,30000,"NIMES","DM224",121359.72,12.135972,"30",2
"2757",2757,30000,"NIMES","DM225",242718.44,24.271844,"30",4
"2758",2758,30000,"NIMES","DM314",196600,19.66,"30",12
"2759",2759,30000,"NIMES","DN110",170000,17,"30",3
"2760",2760,30000,"NIMES","DN113",260000,26,"30",13
"2761",2761,30000,"NIMES","DN115",55000,5.5,"30",2
"2762",2762,30000,"NIMES","DN13",171000,17.1,"30",4
"2763",2763,30000,"NIMES","DN130",347100,34.71,"30",7
"2764",2764,30000,"NIMES","DN132",80000,8,"30",1
"2765",2765,30000,"NIMES","DN141",1,1e-04,"30",1
"2766",2766,30000,"NIMES","DN149",107000,10.7,"30",1
"2767",2767,30000,"NIMES","DN175",72050,7.205,"30",2
"2768",2768,30000,"NIMES","DN181",40390,4.039,"30",1
"2769",2769,30000,"NIMES","DN207",229665,22.9665,"30",1
"2770",2770,30000,"NIMES","DN209",290280,29.028,"30",7
"2771",2771,30000,"NIMES","DN235",120000,12,"30",5
"2772",2772,30000,"NIMES","DN253",285000,28.5,"30",2
"2773",2773,30000,"NIMES","DN30",140000,14,"30",10
"2774",2774,30000,"NIMES","DN335",133000,13.3,"30",3
"2775",2775,30000,"NIMES","DN354",304000,30.4,"30",1
"2776",2776,30000,"NIMES","DN418",227000,22.7,"30",1
"2777",2777,30000,"NIMES","DN667",298700,29.87,"30",5
"2778",2778,30000,"NIMES","DN669",410300,41.03,"30",1
"2779",2779,30000,"NIMES","DN670",410300,41.03,"30",2
"2780",2780,30000,"NIMES","DN78",113610,11.361,"30",1
"2781",2781,30000,"NIMES","DO1053",110000,11,"30",2
"2782",2782,30000,"NIMES","DO107",72750,7.275,"30",4
"2783",2783,30000,"NIMES","DO1086",70000,7,"30",2
"2784",2784,30000,"NIMES","DO1099",148000,14.8,"30",1
"2785",2785,30000,"NIMES","DO116",45000,4.5,"30",1
"2786",2786,30000,"NIMES","DO1186",31500,3.15,"30",1
"2787",2787,30000,"NIMES","DO1215",100490,10.049,"30",1
"2788",2788,30000,"NIMES","DO1217",136000,13.6,"30",2
"2789",2789,30000,"NIMES","DO1218",118245,11.8245,"30",2
"2790",2790,30000,"NIMES","DO1232",1e+05,10,"30",2
"2791",2791,30000,"NIMES","DO1253",107000,10.7,"30",1
"2792",2792,30000,"NIMES","DO1310",117575,11.7575,"30",4
"2793",2793,30000,"NIMES","DO1325",140000,14,"30",2
"2794",2794,30000,"NIMES","DO1326",207450,20.745,"30",1
"2795",2795,30000,"NIMES","DO1341",135500,13.55,"30",8
"2796",2796,30000,"NIMES","DO1394",64772.8571428571,6.47728571428571,"30",7
"2797",2797,30000,"NIMES","DO1437",79430,7.943,"30",1
"2798",2798,30000,"NIMES","DO1447",253000,25.3,"30",4
"2799",2799,30000,"NIMES","DO1452",37500,3.75,"30",2
"2800",2800,30000,"NIMES","DO1457",52300,5.23,"30",2
"2801",2801,30000,"NIMES","DO1462",86000,8.6,"30",2
"2802",2802,30000,"NIMES","DO1463",155600,15.56,"30",1
"2803",2803,30000,"NIMES","DO1469",225000,22.5,"30",4
"2804",2804,30000,"NIMES","DO1470",48000,4.8,"30",2
"2805",2805,30000,"NIMES","DO1471",168000,16.8,"30",1
"2806",2806,30000,"NIMES","DO1590",43625,4.3625,"30",2
"2807",2807,30000,"NIMES","DO1616",210900,21.09,"30",1
"2808",2808,30000,"NIMES","DO1678",139000,13.9,"30",1
"2809",2809,30000,"NIMES","DO184",205000,20.5,"30",1
"2810",2810,30000,"NIMES","DO193",372350,37.235,"30",2
"2811",2811,30000,"NIMES","DO250",198950,19.895,"30",1
"2812",2812,30000,"NIMES","DO279",191000,19.1,"30",1
"2813",2813,30000,"NIMES","DO298",122550,12.255,"30",1
"2814",2814,30000,"NIMES","DO316",98000,9.8,"30",2
"2815",2815,30000,"NIMES","DO342",40000,4,"30",2
"2816",2816,30000,"NIMES","DO358",119800,11.98,"30",1
"2817",2817,30000,"NIMES","DO367",38000,3.8,"30",1
"2818",2818,30000,"NIMES","DO38",2000,0.2,"30",1
"2819",2819,30000,"NIMES","DO475",44370,4.437,"30",2
"2820",2820,30000,"NIMES","DO497",62666.6666666667,6.26666666666667,"30",3
"2821",2821,30000,"NIMES","DO520",37000,3.7,"30",2
"2822",2822,30000,"NIMES","DO524",97000,9.7,"30",1
"2823",2823,30000,"NIMES","DO532",32000,3.2,"30",2
"2824",2824,30000,"NIMES","DO594",80813,8.0813,"30",1
"2825",2825,30000,"NIMES","DO628",76000,7.6,"30",1
"2826",2826,30000,"NIMES","DO642",82530,8.253,"30",1
"2827",2827,30000,"NIMES","DO668",144000,14.4,"30",1
"2828",2828,30000,"NIMES","DO669",144000,14.4,"30",1
"2829",2829,30000,"NIMES","DO690",93208.5,9.32085,"30",2
"2830",2830,30000,"NIMES","DO740",4e+05,40,"30",1
"2831",2831,30000,"NIMES","DO758",20000,2,"30",1
"2832",2832,30000,"NIMES","DO773",56500,5.65,"30",4
"2833",2833,30000,"NIMES","DO774",380000,38,"30",9
"2834",2834,30000,"NIMES","DO783",234500,23.45,"30",1
"2835",2835,30000,"NIMES","DO798",327400,32.74,"30",5
"2836",2836,30000,"NIMES","DO816",143400,14.34,"30",1
"2837",2837,30000,"NIMES","DO823",95800,9.58,"30",1
"2838",2838,30000,"NIMES","DO825",116666.666666667,11.6666666666667,"30",6
"2839",2839,30000,"NIMES","DO864",97500,9.75,"30",2
"2840",2840,30000,"NIMES","DO878",396840,39.684,"30",1
"2841",2841,30000,"NIMES","DO880",155000,15.5,"30",2
"2842",2842,30000,"NIMES","DO903",60000,6,"30",1
"2843",2843,30000,"NIMES","DO928",155000,15.5,"30",1
"2844",2844,30000,"NIMES","DO932",110500,11.05,"30",2
"2845",2845,30000,"NIMES","DO938",145000,14.5,"30",8
"2846",2846,30000,"NIMES","DO964",86000,8.6,"30",1
"2847",2847,30000,"NIMES","DO976",92000,9.2,"30",3
"2848",2848,30000,"NIMES","DO978",119700,11.97,"30",1
"2849",2849,30000,"NIMES","DO987",88000,8.8,"30",1
"2850",2850,30000,"NIMES","DO988",61000,6.1,"30",2
"2851",2851,30000,"NIMES","DO993",161500,16.15,"30",2
"2852",2852,30000,"NIMES","DP190",23000,2.3,"30",1
"2853",2853,30000,"NIMES","DP32",125000,12.5,"30",2
"2854",2854,30000,"NIMES","DP329",105000,10.5,"30",2
"2855",2855,30000,"NIMES","DP417",218500,21.85,"30",2
"2856",2856,30000,"NIMES","DP475",37285.7142857143,3.72857142857143,"30",7
"2857",2857,30000,"NIMES","DP484",396000,39.6,"30",1
"2858",2858,30000,"NIMES","DP557",247000,24.7,"30",4
"2859",2859,30000,"NIMES","DP599",161600,16.16,"30",4
"2860",2860,30000,"NIMES","DP639",672700,67.27,"30",4
"2861",2861,30000,"NIMES","DP640",672700,67.27,"30",1
"2862",2862,30000,"NIMES","DP674",480000,48,"30",1
"2863",2863,30000,"NIMES","DP675",480000,48,"30",4
"2864",2864,30000,"NIMES","DP758",314000,31.4,"30",1
"2865",2865,30000,"NIMES","DP765",314000,31.4,"30",1
"2866",2866,30000,"NIMES","DP832",306580,30.658,"30",1
"2867",2867,30000,"NIMES","DP853",2e+05,20,"30",1
"2868",2868,30000,"NIMES","DP854",140000,14,"30",1
"2869",2869,30000,"NIMES","DP877",23790,2.379,"30",1
"2870",2870,30000,"NIMES","DP88",121285.714285714,12.1285714285714,"30",7
"2871",2871,30000,"NIMES","DP881",96365,9.6365,"30",1
"2872",2872,30000,"NIMES","DP882",103658,10.3658,"30",1
"2873",2873,30000,"NIMES","DP94",133750,13.375,"30",6
"2874",2874,30000,"NIMES","DR635",110000,11,"30",1
"2875",2875,30000,"NIMES","DR641",170000,17,"30",1
"2876",2876,30000,"NIMES","DR649",110000,11,"30",1
"2877",2877,30000,"NIMES","DR73",238780,23.878,"30",1
"2878",2878,30000,"NIMES","DS158",3e+05,30,"30",1
"2879",2879,30000,"NIMES","DS160",3e+05,30,"30",1
"2880",2880,30000,"NIMES","DS162",3e+05,30,"30",1
"2881",2881,30000,"NIMES","DS304",495000,49.5,"30",1
"2882",2882,30000,"NIMES","DS306",495000,49.5,"30",1
"2883",2883,30000,"NIMES","DS307",495000,49.5,"30",3
"2884",2884,30000,"NIMES","DS309",495000,49.5,"30",1
"2885",2885,30000,"NIMES","DS363",269000,26.9,"30",1
"2886",2886,30000,"NIMES","DT135",159092.5,15.90925,"30",8
"2887",2887,30000,"NIMES","DT144",99000,9.9,"30",2
"2888",2888,30000,"NIMES","DT166",150000,15,"30",4
"2889",2889,30000,"NIMES","DT169",138500,13.85,"30",2
"2890",2890,30000,"NIMES","DT193",250000,25,"30",2
"2891",2891,30000,"NIMES","DT245",280000,28,"30",7
"2892",2892,30000,"NIMES","DT297",3e+05,30,"30",1
"2893",2893,30000,"NIMES","DT373",25000,2.5,"30",1
"2894",2894,30000,"NIMES","DT44",515000,51.5,"30",1
"2895",2895,30000,"NIMES","DT493",350000,35,"30",1
"2896",2896,30000,"NIMES","DT544",220000,22,"30",3
"2897",2897,30000,"NIMES","DT590",939570,93.957,"30",1
"2898",2898,30000,"NIMES","DT650",218095,21.8095,"30",3
"2899",2899,30000,"NIMES","DT688",939570,93.957,"30",1
"2900",2900,30000,"NIMES","DT754",263000,26.3,"30",1
"2901",2901,30000,"NIMES","DT786",190000,19,"30",3
"2902",2902,30000,"NIMES","DT832",162600,16.26,"30",15
"2903",2903,30000,"NIMES","DT937",268500,26.85,"30",4
"2904",2904,30000,"NIMES","DT954",268500,26.85,"30",1
"2905",2905,30000,"NIMES","DT997",939570,93.957,"30",2
"2906",2906,30000,"NIMES","DV300",290000,29,"30",2
"2907",2907,30000,"NIMES","DV33",2650000,265,"30",5
"2908",2908,30000,"NIMES","DV338",175000,17.5,"30",2
"2909",2909,30000,"NIMES","DV358",126000,12.6,"30",2
"2910",2910,30000,"NIMES","DV429",370000,37,"30",3
"2911",2911,30000,"NIMES","DV501",235250,23.525,"30",3
"2912",2912,30000,"NIMES","DV525",82500,8.25,"30",1
"2913",2913,30000,"NIMES","DV635",632604,63.2604,"30",2
"2914",2914,30000,"NIMES","DW167",181000,18.1,"30",2
"2915",2915,30000,"NIMES","DW207",550000,55,"30",3
"2916",2916,30000,"NIMES","DW258",105000,10.5,"30",1
"2917",2917,30000,"NIMES","DW413",114950,11.495,"30",4
"2918",2918,30000,"NIMES","DY303",212000,21.2,"30",3
"2919",2919,30000,"NIMES","DY414",88040,8.804,"30",4
"2920",2920,30000,"NIMES","ED589",360000,36,"30",4
"2921",2921,30000,"NIMES","ER824",118750,11.875,"30",4
"2922",2922,30000,"NIMES","ES410",154000,15.4,"30",2
"2923",2923,30000,"NIMES","ET266",305000,30.5,"30",1
"2924",2924,30000,"NIMES","ET268",305000,30.5,"30",1
"2925",2925,30000,"NIMES","ET331",50166.6666666667,5.01666666666667,"30",12
"2926",2926,30000,"NIMES","ET361",40000,4,"30",2
"2927",2927,30000,"NIMES","ET402",62830,6.283,"30",1
"2928",2928,30000,"NIMES","ET43",98554.2857142857,9.85542857142857,"30",7
"2929",2929,30000,"NIMES","ET99",97012.5,9.70125,"30",6
"2930",2930,30000,"NIMES","EW313",226600,22.66,"30",4
"2931",2931,30000,"NIMES","EW377",62500,6.25,"30",1
"2932",2932,30000,"NIMES","EW382",93225,9.3225,"30",2
"2933",2933,30000,"NIMES","EW385",95300,9.53,"30",5
"2934",2934,30000,"NIMES","EW389",576720,57.672,"30",1
"2935",2935,30000,"NIMES","EW419",160000,16,"30",4
"2936",2936,30000,"NIMES","EW687",530000,53,"30",2
"2937",2937,30000,"NIMES","EW689",113000,11.3,"30",4
"2938",2938,30000,"NIMES","EW772",17000,1.7,"30",1
"2939",2939,30000,"NIMES","EW773",36500,3.65,"30",1
"2940",2940,30000,"NIMES","EY101",102000,10.2,"30",2
"2941",2941,30000,"NIMES","EY110",326900,32.69,"30",2
"2942",2942,30000,"NIMES","EY124",94213,9.4213,"30",1
"2943",2943,30000,"NIMES","EY131",104000,10.4,"30",1
"2944",2944,30000,"NIMES","EY162",55000,5.5,"30",1
"2945",2945,30000,"NIMES","EY172",50000,5,"30",1
"2946",2946,30000,"NIMES","EY175",65000,6.5,"30",1
"2947",2947,30000,"NIMES","EY202",110000,11,"30",3
"2948",2948,30000,"NIMES","EY219",105000,10.5,"30",3
"2949",2949,30000,"NIMES","EY226",530000,53,"30",2
"2950",2950,30000,"NIMES","EY247",77000,7.7,"30",1
"2951",2951,30000,"NIMES","EY251",90000,9,"30",1
"2952",2952,30000,"NIMES","EY272",185400,18.54,"30",2
"2953",2953,30000,"NIMES","EY341",95000,9.5,"30",1
"2954",2954,30000,"NIMES","EY350",219900,21.99,"30",2
"2955",2955,30000,"NIMES","EY351",74780,7.478,"30",1
"2956",2956,30000,"NIMES","EY372",62714.2857142857,6.27142857142857,"30",7
"2957",2957,30000,"NIMES","EY392",530000,53,"30",2
"2958",2958,30000,"NIMES","EY445",15000,1.5,"30",1
"2959",2959,30000,"NIMES","EY455",265200,26.52,"30",1
"2960",2960,30000,"NIMES","EY466",56000,5.6,"30",2
"2961",2961,30000,"NIMES","EY472",231000,23.1,"30",4
"2962",2962,30000,"NIMES","EY482",8000,0.8,"30",3
"2963",2963,30000,"NIMES","EY484",82300,8.23,"30",1
"2964",2964,30000,"NIMES","EY501",740000,74,"30",6
"2965",2965,30000,"NIMES","EY502",740000,74,"30",1
"2966",2966,30000,"NIMES","EY532",130000,13,"30",1
"2967",2967,30000,"NIMES","EY591",385000,38.5,"30",10
"2968",2968,30000,"NIMES","EY601",184500,18.45,"30",2
"2969",2969,30000,"NIMES","EY608",75000,7.5,"30",3
"2970",2970,30000,"NIMES","EY611",87000,8.7,"30",1
"2971",2971,30000,"NIMES","EY625",680000,68,"30",8
"2972",2972,30000,"NIMES","EY629",120000,12,"30",4
"2973",2973,30000,"NIMES","EY641",215300,21.53,"30",2
"2974",2974,30000,"NIMES","EY653",88433.3333333333,8.84333333333333,"30",3
"2975",2975,30000,"NIMES","EY66",88000,8.8,"30",1
"2976",2976,30000,"NIMES","EY68",30000,3,"30",1
"2977",2977,30000,"NIMES","EY728",15000,1.5,"30",1
"2978",2978,30000,"NIMES","EY755",5000,0.5,"30",1
"2979",2979,30000,"NIMES","EY808",76180,7.618,"30",1
"2980",2980,30000,"NIMES","EY813",130000,13,"30",2
"2981",2981,30000,"NIMES","EY819",86920,8.692,"30",1
"2982",2982,30000,"NIMES","EY838",62300,6.23,"30",1
"2983",2983,30000,"NIMES","EY845",570000,57,"30",6
"2984",2984,30000,"NIMES","EY860",251285.714285714,25.1285714285714,"30",7
"2985",2985,30000,"NIMES","EY871",86300,8.63,"30",2
"2986",2986,30000,"NIMES","EY97",3600000,360,"30",1
"2987",2987,30000,"NIMES","EZ109",28400,2.84,"30",3
